都道府県名,二次医療圏番号,二次医療圏名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
宮城県,0409,石巻・登米・気仙沼,いいえ,3840,4311,4046,3987,4288,4560,5176,30208,3563,4126,4206,4559,4954,5556,6356,33320
秋田県,0501,大館・鹿角,はい,446,524,506,519,438,339,362,3134,247,271,258,237,212,196,301,1722
秋田県,0501,大館・鹿角,いいえ,755,877,803,848,952,950,1135,6320,774,848,871,904,1045,1223,1558,7223
秋田県,0502,北秋田,はい,106,140,126,135,112,113,143,875,56,56,51,47,56,65,87,418
秋田県,0502,北秋田,いいえ,194,241,225,291,269,352,381,1953,159,217,229,247,301,412,519,2084
秋田県,0503,能代・山本,はい,323,365,361,361,343,252,279,2284,174,194,228,189,164,132,181,1262
秋田県,0503,能代・山本,いいえ,675,824,817,811,868,900,939,5834,662,822,899,913,1040,1154,1352,6842
秋田県,0504,秋田周辺,はい,1863,2177,2060,1804,1475,972,1034,11385,904,1076,961,684,545,514,611,5295
秋田県,0504,秋田周辺,いいえ,3259,4111,3798,3764,3637,3492,4096,26157,3258,3830,3883,3673,3949,4665,6057,29315
秋田県,0505,由利本荘・にかほ,はい,441,534,506,465,410,391,363,3110,255,278,279,268,212,234,228,1754
秋田県,0505,由利本荘・にかほ,いいえ,881,876,865,909,974,1099,1210,6814,826,952,993,999,1150,1435,1479,7834
秋田県,0506,大仙・仙北,はい,478,471,509,485,457,490,628,3518,260,251,235,228,213,327,430,1944
秋田県,0506,大仙・仙北,いいえ,875,1027,930,955,1144,1256,1479,7666,882,980,1021,1100,1451,1915,2046,9395
秋田県,0507,横手,はい,426,474,424,385,339,340,419,2807,225,234,224,204,176,226,278,1567
秋田県,0507,横手,いいえ,875,927,854,931,1040,1054,1161,6842,892,1063,1077,1084,1227,1504,1499,8346
秋田県,0508,湯沢・雄勝,はい,278,265,244,254,267,233,256,1797,121,127,153,116,119,133,144,913
秋田県,0508,湯沢・雄勝,いいえ,477,541,606,654,716,847,904,4745,422,548,606,646,791,1002,1102,5117
山形県,0601,村山,はい,4010,4393,3843,3195,2497,1653,1349,20940,1988,2076,1886,1490,1091,727,640,9898
山形県,0601,村山,いいえ,7592,8006,7416,7254,7723,7866,8536,54393,7749,8611,7964,7976,8429,8680,8864,58273
山形県,0602,最上,はい,425,493,403,418,352,294,225,2610,202,243,231,200,151,132,127,1286
山形県,0602,最上,いいえ,962,1056,970,1081,1304,1315,1383,8071,948,1088,1133,1202,1485,1534,1425,8815
山形県,0603,置賜,はい,1464,1558,1481,1304,1147,769,689,8412,698,750,711,625,482,358,323,3947
山形県,0603,置賜,いいえ,3019,3409,3156,3088,3174,3319,3489,22654,2925,3338,3263,3311,3423,3643,3681,23584
山形県,0604,庄内,はい,1940,2060,1941,1662,1383,961,823,10770,1006,1092,976,835,640,454,480,5483
山形県,0604,庄内,いいえ,3687,4242,3955,3979,4404,4590,4968,29825,3814,4426,4417,4514,4916,5416,5912,33415
福島県,0701,県北,はい,3521,4077,3642,3188,2411,1752,1834,20425,1611,1954,1822,1575,1114,920,1065,10061
福島県,0701,県北,いいえ,5430,6430,6148,5930,6278,6103,6889,43208,5596,6587,6570,6228,6674,7183,8243,47081
福島県,0702,県中,はい,3905,4244,3591,3031,2343,1688,1480,20282,1799,1992,1856,1577,1206,945,1028,10403
福島県,0702,県中,いいえ,5540,6428,5804,5573,5951,5467,5903,40666,5797,6659,6147,6160,6406,6478,7343,44990
福島県,0703,県南,はい,1201,1188,954,968,736,574,572,6193,532,539,484,410,383,289,342,2979
福島県,0703,県南,いいえ,1729,1957,1764,1798,1909,1998,2046,13201,1683,1943,1705,1736,2141,2307,2402,13917
福島県,0706,相双,はい,720,819,656,645,588,537,662,4627,309,389,340,316,280,301,427,2362
福島県,0706,相双,いいえ,1424,1678,1516,1515,1844,2341,2635,12953,1338,1522,1560,1660,2282,2817,3136,14315
福島県,0707,いわき,はい,2082,2459,2318,1810,1372,913,735,11689,993,1172,1047,834,660,407,350,5463
福島県,0707,いわき,いいえ,3554,4260,3973,3764,3590,3256,3388,25785,3241,3930,3825,3720,3711,3462,4022,25911
福島県,0708,会津・南会津,はい,1596,1761,1599,1478,1244,993,949,9620,802,948,917,821,614,519,592,5213
福島県,0708,会津・南会津,いいえ,2847,3195,2967,3310,3599,3653,4022,23593,2758,3220,3225,3513,3935,4456,4810,25917
茨城県,0801,水戸,はい,3737,4414,3924,3099,2001,1127,839,19141,1489,1832,1755,1317,810,584,598,8385
茨城県,0801,水戸,いいえ,4570,5593,5461,4684,4331,3363,2931,30933,4614,5536,5389,4811,4107,3511,3341,31309
茨城県,0802,日立,はい,1231,1594,1511,1250,871,566,590,7613,565,707,719,533,388,345,526,3783
茨城県,0802,日立,いいえ,2311,2861,2951,2647,2506,2246,2517,18039,2226,3093,3370,2825,2565,2590,3096,19765
茨城県,0803,常陸太田・ひたちなか,はい,2658,3184,3133,2526,1557,1078,1087,15223,934,1247,1249,918,649,599,821,6417
茨城県,0803,常陸太田・ひたちなか,いいえ,3732,4607,4768,4307,3974,3655,3907,28950,3569,4320,4650,4074,3990,4232,4618,29453
茨城県,0804,鹿行,はい,1963,2445,2058,1526,1098,752,581,10423,728,933,848,621,420,309,425,4284
茨城県,0804,鹿行,いいえ,2706,3191,2961,2505,2198,1947,1792,17300,2446,2813,2822,2413,2338,2152,2185,17169
茨城県,0805,土浦,はい,2006,2436,2295,1753,1139,815,688,11132,790,1027,944,743,501,377,438,4820
茨城県,0805,土浦,いいえ,2596,3205,3046,2722,2403,2419,2586,18977,2314,3081,3040,2662,2635,2680,3251,19663
茨城県,0806,つくば,はい,3135,3386,2818,1929,1300,798,840,14206,1312,1502,1214,877,547,419,568,6439
茨城県,0806,つくば,いいえ,4462,4770,4220,3579,2994,2649,2971,25645,4284,4854,4247,3422,3038,3138,3484,26467
茨城県,0807,取手・竜ヶ崎,はい,3565,4475,3969,2893,1875,1308,1307,19392,1521,1860,1664,1238,803,665,737,8488
茨城県,0807,取手・竜ヶ崎,いいえ,4637,5901,5679,4937,4452,4428,5539,35573,4566,5782,5607,4905,4722,5160,6504,37246
茨城県,0808,筑西・下妻,はい,1844,2209,2001,1503,1124,958,877,10516,751,942,912,674,519,569,656,5023
茨城県,0808,筑西・下妻,いいえ,2491,2943,2643,2468,2560,2522,2290,17917,2379,2941,2937,2753,2807,2974,2783,19574
茨城県,0809,古河・坂東,はい,1692,1898,1864,1367,1055,585,476,8937,635,775,819,553,404,293,313,3792
茨城県,0809,古河・坂東,いいえ,2126,2518,2454,2095,1962,1501,1182,13838,1861,2445,2354,1992,1923,1618,1385,13578
栃木県,0901,県北,はい,2988,3281,2837,2241,1738,1411,1297,15793,1122,1361,1252,951,769,639,721,6815
栃木県,0901,県北,いいえ,4701,5245,4870,4348,4599,4812,5289,33864,4188,4921,4731,4421,4851,5527,6019,34658
栃木県,0902,県西,はい,1224,1531,1413,1099,841,637,649,7394,498,692,550,494,346,308,343,3231
栃木県,0902,県西,いいえ,1764,2287,2297,2089,2203,2119,2279,15038,1713,2155,2305,2097,2209,2424,2865,15768
栃木県,0903,宇都宮,はい,5061,5667,4966,3487,2172,1259,1055,23667,1855,2189,1997,1374,783,510,640,9348
栃木県,0903,宇都宮,いいえ,7216,8270,7965,6839,5668,4209,4458,44625,6567,7658,7171,5868,5023,4666,5477,42430
栃木県,0904,県東,はい,1310,1419,1201,954,753,615,575,6827,482,563,441,406,305,290,279,2766
栃木県,0904,県東,いいえ,1923,2195,1888,1812,1898,2104,2223,14043,1608,1930,1859,1699,2064,2424,2609,14193
栃木県,0905,県南,はい,3916,4884,4086,3122,2199,1555,1373,21135,1517,1840,1776,1253,919,677,774,8756
栃木県,0905,県南,いいえ,5153,6558,6068,5374,5375,5241,5612,39381,5096,6140,6174,5264,5451,5942,6600,40667
栃木県,0906,両毛,はい,1823,2298,2109,1679,1144,758,800,10611,725,832,864,685,452,387,526,4471
栃木県,0906,両毛,いいえ,2735,3311,3301,2883,2648,2496,2788,20162,2217,3002,2990,2705,2638,2936,3600,20088
群馬県,1001,前橋,はい,2706,3270,2957,2262,1591,1113,1049,14948,1118,1338,1328,1069,692,587,733,6865
群馬県,1001,前橋,いいえ,3942,4684,4561,4013,3824,3674,4208,28906,3529,4674,4639,4254,3967,4416,5588,31067
群馬県,1002,渋川,はい,827,915,842,666,611,425,372,4658,322,407,385,309,229,190,250,2092
群馬県,1002,渋川,いいえ,1173,1387,1292,1182,1327,1274,1437,9072,1120,1312,1398,1189,1289,1482,1786,9576
群馬県,1003,伊勢崎,はい,2088,2536,2348,1815,1233,768,749,11537,910,1010,1044,764,474,390,485,5077
群馬県,1003,伊勢崎,いいえ,2861,3503,3368,2958,2762,2506,2972,20930,2631,3423,3405,2848,2680,3048,4110,22145
群馬県,1004,高崎・安中,はい,3371,4223,3941,2822,1878,1221,1079,18535,1318,1666,1617,1233,797,541,712,7884
群馬県,1004,高崎・安中,いいえ,4619,5839,5900,5162,4526,4171,4968,35185,4364,5862,5942,5098,4478,5091,6738,37573
群馬県,1005,藤岡,はい,441,598,520,469,319,204,237,2788,178,240,233,200,160,117,123,1251
群馬県,1005,藤岡,いいえ,631,862,820,702,717,733,955,5420,521,787,840,741,734,876,1244,5743
群馬県,1006,富岡,はい,402,508,459,439,326,274,286,2694,159,228,227,175,139,144,194,1266
群馬県,1006,富岡,いいえ,659,842,819,823,891,988,1109,6131,632,875,896,897,959,1162,1394,6815
群馬県,1007,吾妻,はい,235,321,337,315,310,221,259,1998,100,151,183,162,116,120,146,978
群馬県,1007,吾妻,いいえ,450,624,639,622,719,802,916,4772,426,569,626,649,758,812,1064,4904
群馬県,1008,沼田,はい,394,553,528,442,412,319,372,3020,215,270,253,233,208,186,219,1584
群馬県,1008,沼田,いいえ,723,872,941,972,1016,1190,1275,6989,688,971,951,1036,1159,1345,1556,7706
群馬県,1009,桐生,はい,995,1300,1234,972,700,502,566,6269,399,569,584,437,304,266,385,2944
群馬県,1009,桐生,いいえ,1541,2010,2111,1791,1734,1609,2288,13084,1393,1945,2104,1771,1798,2125,3066,14202
群馬県,1010,太田・館林,はい,3551,4007,3600,2631,1556,1099,1325,17769,1127,1386,1325,925,596,583,852,6794
群馬県,1010,太田・館林,いいえ,4785,5654,5364,4433,3717,3739,4955,32647,3739,5103,4828,3938,3817,4677,6533,32635
埼玉県,1101,南部,はい,7513,8573,8191,5589,3373,1829,1650,36718,2818,3471,3221,2367,1359,854,1016,15106
埼玉県,1101,南部,いいえ,9144,10932,10765,8917,6765,5579,6585,58687,8703,10563,10550,8463,6634,5877,8729,59519
埼玉県,1102,南西部,はい,6846,8105,7518,5436,3052,1793,1861,34611,2802,3283,3083,2270,1278,825,1299,14840
埼玉県,1102,南西部,いいえ,8260,9717,9860,8247,6408,5587,7295,55374,8466,10379,10512,8428,6384,6542,10037,60748
埼玉県,1103,東部,はい,9845,12094,11272,7833,4661,3075,3252,52032,4113,5132,4873,3426,2158,1588,2266,23556
埼玉県,1103,東部,いいえ,11056,14388,14007,11126,9145,8715,12382,80819,11707,14892,14930,11755,9849,11392,18020,92545
埼玉県,1104,さいたま,はい,12449,14448,13407,9596,5639,2845,2381,60765,4756,5552,5149,3716,2077,1084,1297,23631
埼玉県,1104,さいたま,いいえ,15096,17856,18140,15589,13286,10523,12586,103076,15120,17957,18479,15244,12126,11321,15584,105831
埼玉県,1105,県央,はい,4549,5654,5322,3854,2355,1558,1581,24873,1689,2209,2095,1566,913,754,1177,10403
埼玉県,1105,県央,いいえ,5422,7000,7150,6012,5497,5253,7024,43358,5085,6792,7281,5919,5353,6187,9490,46107
埼玉県,1106,川越比企,はい,6626,8160,7401,5300,3538,2303,2295,35623,2537,3084,3012,2153,1408,1065,1315,14574
埼玉県,1106,川越比企,いいえ,8382,10435,10336,8602,7920,7641,10030,63346,7492,9670,9674,8197,7947,8918,12569,64467
埼玉県,1107,西部,はい,5861,7774,7251,5375,3496,2140,1961,33858,2490,3295,2995,2180,1474,974,1213,14621
埼玉県,1107,西部,いいえ,7491,9475,9846,8565,7777,7198,9170,59522,7518,9351,9781,8527,7466,7949,10989,61581
埼玉県,1108,利根,はい,4814,6063,5344,3959,2854,1922,1869,26825,1847,2222,2101,1596,1058,846,1263,10933
埼玉県,1108,利根,いいえ,5842,7590,7415,6281,6334,6652,8213,48327,5502,7114,7090,6376,6494,7757,10594,50927
埼玉県,1109,北部,はい,3841,4557,4194,3237,2211,1524,1359,20923,1587,1882,1752,1311,953,677,806,8968
埼玉県,1109,北部,いいえ,5341,6338,6251,5457,5278,5073,5451,39189,4853,6262,6316,5727,5446,5577,6438,40619
埼玉県,1110,秩父,はい,508,602,621,543,424,329,306,3333,184,289,269,225,185,161,202,1515
埼玉県,1110,秩父,いいえ,777,956,1079,1003,1117,1189,1280,7401,743,998,1067,1041,1130,1325,1440,7744
千葉県,1201,千葉,はい,8259,10695,10303,7176,4272,2279,2030,45014,3362,4230,4264,2953,1720,1115,1392,19036
千葉県,1201,千葉,いいえ,9870,12718,13814,11332,9181,7045,9069,73029,9680,12692,13517,10679,8421,8006,12196,75191
千葉県,1202,東葛南部,はい,16385,19634,18614,12775,7106,3645,2889,81048,6749,7892,7481,5170,2837,1555,1739,33423
千葉県,1202,東葛南部,いいえ,19446,23742,24496,20057,14811,10507,11774,124833,20091,24893,25115,19218,13870,11461,15006,129654
千葉県,1203,東葛北部,はい,12386,14961,13654,9332,5620,3382,3060,62395,5181,6099,5591,3915,2439,1702,2148,27075
千葉県,1203,東葛北部,いいえ,15039,17720,17601,14631,12353,10854,14142,102340,15241,18450,18285,15020,12345,13103,18904,111348
千葉県,1204,印旛,はい,5570,6644,6144,4404,3071,2072,1770,29675,2300,2755,2610,1803,1365,861,959,12653
千葉県,1204,印旛,いいえ,6634,7959,7724,6587,6682,7170,8582,51338,6990,8588,8265,7244,7238,8209,9715,56249
千葉県,1205,香取海匝,はい,1431,1797,1683,1468,1205,954,1055,9593,560,717,751,639,577,531,669,4444
千葉県,1205,香取海匝,いいえ,1958,2450,2586,2366,2705,3036,3682,18783,1912,2336,2675,2715,3264,3974,4773,21649
千葉県,1206,山武長生夷隅,はい,2468,3212,3120,2508,1973,1458,1519,16258,1068,1352,1423,1155,884,734,800,7416
千葉県,1206,山武長生夷隅,いいえ,3388,4214,4210,4022,4384,4928,5830,30976,3214,4058,4413,4343,4814,5468,6526,32836
千葉県,1207,安房,はい,530,703,686,513,416,339,342,3529,275,381,374,264,187,141,167,1789
千葉県,1207,安房,いいえ,819,1028,1135,989,1081,1043,1204,7299,886,1145,1154,1024,1122,1315,1653,8299
千葉県,1208,君津,はい,2557,3149,2900,2146,1606,1206,1174,14738,967,1224,1172,857,552,510,782,6064
千葉県,1208,君津,いいえ,3195,3890,3612,3123,3223,3725,4658,25426,2836,3462,3504,3109,3175,4233,5781,26100
千葉県,1209,市原,はい,1759,2252,2122,1521,1138,890,791,10473,749,933,914,707,484,395,482,4664
千葉県,1209,市原,いいえ,2244,2969,2885,2455,2386,2965,3545,19449,2250,2932,2952,2526,2724,3454,4389,21227
東京都,1301,区中央部,はい,14700,16059,14705,10739,5585,2239,1652,65679,7157,7674,6631,4423,2338,1136,1112,30471
東京都,1301,区中央部,いいえ,22488,24880,24004,20469,14641,7656,6855,120993,19970,21544,19933,14689,10082,6961,8861,102040
東京都,1302,区南部,はい,11365,12898,12114,8199,4866,2452,2285,54179,5785,6431,5807,3868,2164,1222,1514,26791
東京都,1302,区南部,いいえ,16914,18987,19456,15850,11362,7962,9549,100080,17304,19542,18296,13800,10235,9266,12909,101352
東京都,1303,区西南部,はい,11500,12098,10450,7783,4419,2365,1995,50610,7419,7624,6731,4730,2622,1417,1621,32164
東京都,1303,区西南部,いいえ,17451,18748,18311,16692,12695,8872,10493,103262,21091,23729,22350,17904,13666,11406,15443,125589
東京都,1304,区西部,はい,11631,11904,10714,7666,4473,2428,2166,50982,6834,7091,6225,4548,2509,1348,1506,30061
東京都,1304,区西部,いいえ,16587,17588,16614,14688,11449,8589,9851,95366,18342,20216,19392,15917,12661,10532,14103,111163
東京都,1305,区西北部,はい,17434,18665,17249,12629,8229,4694,4252,83152,8743,9819,9093,6989,4326,2774,2927,44671
東京都,1305,区西北部,いいえ,23503,25755,25004,21767,18115,14648,17581,146373,25199,28828,28870,24132,20447,18756,25442,171674
東京都,1306,区東北部,はい,10764,12983,12000,8853,5702,3771,3821,57894,4986,6145,6084,4527,2923,2014,2662,29341
東京都,1306,区東北部,いいえ,14175,16884,16803,13984,11468,10219,13666,97199,15260,18070,18421,15841,13030,13122,19056,112800
東京都,1307,区東部,はい,14431,17032,16532,11352,6428,3507,3150,72432,6720,7800,7394,5079,2916,1722,2049,33680
東京都,1307,区東部,いいえ,19768,23158,23582,19115,13237,9673,11395,119928,20300,23661,23551,17216,12520,11316,16168,124732
東京都,1308,西多摩,はい,2436,3139,3337,2462,1643,1171,1251,15439,1027,1347,1425,1109,672,545,812,6937
東京都,1308,西多摩,いいえ,3665,4674,5216,4545,4075,4304,6256,32735,3649,4880,5344,4693,4488,5305,7977,36336
東京都,1309,南多摩,はい,11467,14234,14246,10391,5963,3672,3773,63746,5015,6093,5971,4426,2848,1817,2550,28720
東京都,1309,南多摩,いいえ,14946,18379,20259,17716,14289,12926,18424,116939,15820,20182,21531,17845,15116,16554,25073,132121
東京都,1310,北多摩西部,はい,5375,6344,6114,4689,2796,1638,1609,28565,2291,2634,2641,1940,1195,786,1029,12516
東京都,1310,北多摩西部,いいえ,7183,8569,8851,8258,6654,5688,7649,52852,7169,8745,9146,7975,6640,6902,10488,57065
東京都,1311,北多摩南部,はい,9235,9835,9478,7174,4127,2227,2173,44249,4477,4737,4634,3346,2015,1163,1386,21758
東京都,1311,北多摩南部,いいえ,13130,14564,15035,13810,10738,8802,11448,87527,14548,16707,16885,14150,11496,10964,15304,100054
東京都,1312,北多摩北部,はい,5960,6948,6835,5253,3197,1922,1845,31960,2712,3027,3093,2433,1471,943,1262,14941
東京都,1312,北多摩北部,いいえ,8114,9388,9734,9163,7753,6679,8869,59700,8696,10522,11164,9875,8495,8513,12222,69487
東京都,1313,島しょ,はい,114,130,132,125,85,91,83,760,66,78,68,41,57,39,55,404
東京都,1313,島しょ,いいえ,245,289,291,266,231,254,322,1898,273,285,295,221,249,308,364,1995
神奈川県,1404,川崎北部,はい,7946,8948,8592,6392,3349,1526,1323,38076,3419,3899,3779,2672,1495,746,857,16867
神奈川県,1404,川崎北部,いいえ,10435,11955,12705,11179,7863,5604,5986,65727,10988,12706,13090,10393,7490,5828,7397,67892
