都道府県名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
神奈川県,3,1104,1606,1951,1676,1386,1029,1080,9832,400,554,651,549,400,379,566,3499
新潟県,1,41054,47035,42087,35206,30518,26635,29094,251629,32030,38648,35502,31099,28180,28497,33534,227490
新潟県,2,4259,6305,7625,8836,9211,8719,9972,54927,2685,3995,4872,5529,6048,6969,9276,39374
新潟県,3,208,300,409,445,470,400,387,2619,76,94,86,84,91,108,153,692
富山県,1,18977,23619,20715,15771,12452,9290,9754,110578,14080,18196,16874,13340,10828,9117,10799,93234
富山県,2,1784,2944,3703,3790,3562,2964,3277,22024,979,1504,1974,2173,2156,2373,3734,14893
富山県,3,92,163,224,203,218,195,254,1349,22,42,43,54,50,53,120,384
石川県,1,18632,22980,19668,14891,11988,10018,12657,110834,15570,19715,17827,14390,12535,12128,16768,108933
石川県,2,2433,3954,4515,4679,4370,3854,4713,28518,1444,2351,2872,3051,3137,3432,4985,21272
石川県,3,89,177,211,227,251,238,329,1522,28,49,54,65,59,82,169,506
福井県,1,13243,15082,13094,10632,8530,6038,5641,72260,9857,11962,11197,9431,7621,5897,5894,61859
福井県,2,1600,2497,2888,3081,3090,2344,2006,17506,879,1350,1677,1835,1877,1593,1879,11090
福井県,3,52,103,117,142,150,133,108,805,16,25,31,28,25,35,37,197
山梨県,1,12753,14869,14594,12644,10453,9346,9887,84546,10469,13123,13238,11906,10598,10504,11478,81316
山梨県,2,1533,2359,2972,3170,3018,2755,2845,18652,903,1455,1821,2066,2150,2237,2582,13214
山梨県,3,81,122,172,167,167,140,128,977,30,46,48,43,39,29,45,280
長野県,1,35427,42199,39232,32210,26448,22752,25942,224210,27356,34606,33507,28918,25544,24900,31112,205943
長野県,2,4068,6091,7154,7222,6732,6148,7164,44579,2306,3636,4451,4649,4754,4986,7007,31789
長野県,3,224,369,400,386,448,389,329,2545,71,89,104,104,105,89,109,671
岐阜県,1,33473,40267,37072,29211,23353,18664,20117,202157,23781,30304,29656,24845,21459,19457,23242,172744
岐阜県,2,3510,5487,6251,6613,6415,5705,6743,40724,1755,2823,3632,3914,4167,4543,6564,27398
岐阜県,3,168,266,355,357,383,333,468,2330,49,66,92,90,106,143,198,744
静岡県,1,63922,74848,69690,56003,45092,33531,35103,378189,47199,58371,57015,46895,39973,34336,39742,323531
静岡県,2,7754,11611,13671,13497,12645,10417,11763,81358,4391,6417,8048,8033,7997,7986,10762,53634
静岡県,3,466,671,788,759,703,609,587,4583,119,179,172,166,148,141,221,1146
愛知県,1,136983,157003,145411,109061,78098,57970,67945,752471,96205,116630,112722,87432,68565,62852,84128,628534
愛知県,2,15385,23603,27881,26408,22863,18810,24792,159742,8430,12596,15539,15136,14286,15659,25021,106667
愛知県,3,727,1213,1399,1400,1330,1068,1307,8444,198,292,366,320,264,280,515,2235
三重県,1,28844,35061,33015,25938,20687,17125,20560,181230,21325,27114,26296,21964,19580,19999,26838,163116
三重県,2,3120,4916,5980,6358,6428,6225,8380,41407,1715,2667,3556,4002,4282,5483,8657,30362
三重県,3,181,308,316,366,357,369,464,2361,45,70,102,75,106,102,204,704
滋賀県,1,24479,27471,23992,18883,14993,12049,13388,135255,20468,23553,21632,17622,15071,13329,16376,128051
滋賀県,2,3239,4963,5643,5521,5246,4432,5224,34268,2037,2796,3350,3522,3734,3760,5169,24368
滋賀県,3,129,217,285,306,302,276,271,1786,54,64,77,68,71,96,134,564
京都府,1,36657,44491,41126,31851,24803,18972,22732,220632,30526,37393,35354,28483,23068,20434,28105,203363
京都府,2,4269,6828,7903,7690,7296,6055,7630,47671,2831,4252,5110,5142,4775,4873,7630,34613
京都府,3,226,388,424,448,407,340,439,2672,94,130,131,124,113,97,191,880
大阪府,1,119079,145122,139236,102643,71475,45509,44873,667937,96306,118819,116292,87196,59882,44001,51744,574240
大阪府,2,14019,21697,26474,24148,20261,14423,14956,135978,9632,14244,16960,16003,12673,10076,13566,93154
大阪府,3,704,1110,1302,1203,1038,796,793,6946,253,339,373,343,274,234,368,2184
兵庫県,1,76619,93363,88323,69067,53608,41348,46259,468587,60943,76516,74273,59196,48350,43942,55484,418704
兵庫県,2,8765,13753,16607,16214,15310,12997,15293,98939,5441,8126,9815,9879,9509,9575,14145,66490
兵庫県,3,455,686,810,830,761,639,851,5032,135,190,240,193,165,197,428,1548
奈良県,1,16405,20692,20388,16310,13025,10162,11670,108652,14240,17841,17918,14589,12076,11411,14753,102828
奈良県,2,1915,2994,3600,3686,3429,3103,3921,22648,1239,1828,2380,2571,2361,2640,4175,17194
奈良県,3,109,159,194,172,158,135,173,1100,39,43,43,33,36,34,82,310
和歌山県,1,10385,12895,12139,9925,8776,7847,9454,71421,8709,10825,10948,9835,8997,9358,12040,70712
和歌山県,2,1626,2687,3067,3220,3204,2846,3567,20217,923,1371,1752,2033,2161,2601,3826,14667
和歌山県,3,74,137,139,169,186,177,210,1092,22,33,33,41,40,62,92,323
鳥取県,1,8044,9013,7629,6394,5668,4969,5285,47002,6513,7666,6819,6075,5764,5675,6438,44950
鳥取県,2,921,1421,1598,1820,2003,1975,1939,11677,583,851,962,1120,1330,1534,2036,8416
鳥取県,3,43,81,73,101,96,116,111,621,12,21,22,17,18,30,56,176
島根県,1,9943,11318,9451,8151,7847,7278,8550,62538,8270,9969,8656,7961,7818,8060,10089,60823
島根県,2,1336,2014,2336,2324,2614,2654,3272,16550,882,1271,1468,1556,1914,2292,3369,12752
島根県,3,74,177,166,169,232,229,210,1257,42,42,54,41,55,62,71,367
岡山県,1,27604,33677,28862,21593,18228,15504,16200,161668,22050,27483,24818,19775,18075,16771,20075,149047
岡山県,2,3289,4937,5444,5428,5515,4986,5595,35194,1858,2781,3396,3440,3628,3948,5494,24545
岡山県,3,188,242,294,298,312,231,285,1850,48,59,62,65,74,76,113,497
広島県,1,43051,52881,47372,36673,28552,19262,16733,244524,31366,39625,36877,28816,22745,16889,16799,193117
広島県,2,4447,6889,8205,7858,7538,5586,5175,45698,2532,3798,4449,4350,4164,3516,4194,27003
広島県,3,239,332,370,407,364,309,251,2272,54,96,95,63,97,57,99,561
山口県,1,17496,21810,18804,14612,12508,10184,10455,105869,12916,16200,15685,12549,11288,10308,12373,91319
山口県,2,2502,3837,4476,4416,4392,3697,3950,27270,1362,2144,2587,2794,2813,2990,3947,18637
山口県,3,136,218,233,278,280,265,243,1653,28,43,77,50,51,74,108,431
徳島県,1,9381,10713,9518,8148,7266,6877,8388,60291,7690,9258,8924,7869,7481,8609,10524,60355
徳島県,2,1074,1675,1894,2084,2098,2085,2547,13457,671,988,1233,1371,1564,1837,2599,10263
徳島県,3,63,103,117,126,145,166,214,934,22,44,29,35,40,75,112,357
香川県,1,12542,15247,13357,10436,9192,8269,10598,79641,10504,13255,11982,9882,9628,10228,14331,79810
香川県,2,1826,2765,2995,3145,3067,2974,4027,20799,1235,1661,1944,1910,2121,2602,4386,15859
香川県,3,153,268,216,215,240,262,326,1680,56,81,91,67,65,57,139,556
愛媛県,1,19173,23078,19507,15864,13417,9390,8621,109050,15257,18502,17351,14332,12193,9663,9775,97073
愛媛県,2,2620,3887,4594,4946,4713,3534,3241,27535,1563,2187,2642,2903,2861,2699,3110,17965
愛媛県,3,90,192,169,202,219,209,171,1252,34,42,52,35,30,44,52,289
高知県,1,9563,11456,9563,7808,6853,6233,7277,58753,8141,10030,9129,7804,7212,7279,9163,58758
高知県,2,1474,2190,2435,2588,2762,2562,2984,16995,952,1418,1661,1814,2097,2308,3131,13381
高知県,3,45,90,109,101,147,157,189,838,11,26,34,23,31,33,103,261
福岡県,1,74931,81490,69847,54828,46894,39582,44129,411701,61839,69616,62771,50731,43438,42322,52580,383297
福岡県,2,11036,15376,16595,15867,15772,13429,13894,101969,6792,8984,10552,10256,10168,10399,13405,70556
福岡県,3,425,637,738,680,755,680,712,4627,133,165,191,170,182,189,380,1410
佐賀県,1,11509,12058,10373,9316,8500,8000,8704,68460,9286,10570,9641,8753,8642,8928,10135,65955
佐賀県,2,1883,2432,2770,3032,3199,3065,3249,19630,1007,1333,1674,1967,2209,2627,3316,14133
佐賀県,3,64,94,119,154,165,144,175,915,21,21,37,27,57,57,67,287
長崎県,1,14893,16997,15484,13927,12803,12322,14429,100855,13571,15707,15045,13688,13286,14562,18097,103956
長崎県,2,2097,3151,3819,4162,4580,4612,5136,27557,1251,1762,2391,2768,3181,4237,5436,21026
長崎県,3,84,152,173,202,277,276,314,1478,24,43,44,55,68,109,151,494
熊本県,1,24998,26531,22708,20658,18763,16772,17091,147521,21573,23978,21731,20130,18591,17953,19643,143599
熊本県,2,3526,4989,5422,6170,6385,5812,5522,37826,2282,3107,3594,4074,4564,4981,5411,28013
熊本県,3,163,254,239,323,349,341,276,1945,41,67,67,93,91,102,145,606
大分県,1,15967,17749,15038,12884,12512,11636,12930,98716,13167,15164,14435,12631,12554,12776,15642,96369
大分県,2,2210,3152,3405,3580,4060,3776,4104,24287,1370,1968,2270,2424,2827,3194,4330,18383
大分県,3,150,269,259,321,392,289,276,1956,71,96,105,114,105,121,144,756
宮崎県,1,14778,16075,13395,11592,11275,10881,12479,90475,11590,13497,12237,10996,10805,11892,14918,85935
宮崎県,2,2607,3708,4051,4409,4350,3642,3866,26633,1576,2131,2347,2600,2888,3265,4190,18997
宮崎県,3,77,137,154,191,188,196,203,1146,22,28,36,37,48,61,102,334
鹿児島県,1,20461,21851,19268,17935,17445,17295,20199,134454,16492,18128,17352,16113,16454,18880,23096,126515
鹿児島県,2,3142,4241,4834,5761,6663,6292,6521,37454,1734,2326,2980,3553,4609,5803,7112,28117
鹿児島県,3,134,193,231,280,339,339,359,1875,45,40,46,76,109,124,180,620
沖縄県,1,16610,19282,16519,13527,10875,9018,8566,94397,15634,17687,15714,12934,10566,9730,9680,91945
沖縄県,2,2485,3367,3415,3242,3455,3118,2636,21718,2005,2541,2647,2614,2881,2776,2741,18205
沖縄県,3,86,144,162,184,218,241,218,1253,36,41,74,78,81,102,125,537
都道府県判別不可,1,66797,70669,67963,58887,29122,8010,4742,306190,32684,37129,34539,24911,11723,4150,2145,147281
都道府県判別不可,2,5858,8653,11573,12605,7531,2251,1378,49849,2916,4135,5008,4590,2670,1013,595,20927
都道府県判別不可,3,256,333,390,403,257,95,47,1781,63,107,79,75,47,20,19,410
