都道府県名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
埼玉県,はい,66503,79113,78934,63849,49934,42019,50774,431126,38377,49440,53536,47481,40587,41515,57976,328912
埼玉県,いいえ,72530,90788,85397,65710,50456,39675,45846,450402,61343,74563,70190,52517,40478,38665,54913,392669
千葉県,はい,53616,64225,65119,51486,40176,35126,42003,351751,32897,42041,45666,39551,34741,36245,48451,279592
千葉県,いいえ,59021,73914,70533,54489,42121,31919,34929,366926,50882,61474,58221,43306,32989,30237,39239,316348
東京都,はい,159790,176423,173879,141447,100794,73309,87345,912987,112103,130921,135234,114365,91873,82901,112807,780204
東京都,いいえ,142524,164691,158795,128368,91458,64319,74385,824540,137725,155336,144366,106349,74600,63276,89872,771524
神奈川県,はい,89906,105547,108264,88888,63445,45840,53756,555646,55925,70069,75992,65134,51310,45466,63284,427180
神奈川県,いいえ,89915,112593,113710,92067,64494,41021,43287,557087,77223,93676,91297,65942,44838,34756,45944,453676
新潟県,はい,21495,25243,23900,21080,19057,17639,19537,147951,13208,16770,17143,16684,16603,18173,21617,120198
新潟県,いいえ,24221,28556,26274,23336,21223,18192,19892,161694,21642,26043,23375,20085,17764,17326,21184,147419
富山県,はい,8100,10355,10152,8371,7196,6346,8224,58744,4786,6520,7205,6750,6356,7046,10207,48870
富山県,いいえ,13732,17657,15688,12486,10362,8324,9286,87535,11270,14705,13344,10511,8866,8375,11445,78516
石川県,はい,8656,11222,10603,8582,7352,6201,8017,60633,5267,7258,7401,6925,6619,6781,9474,49725
石川県,いいえ,12070,15281,13288,10796,8803,7209,8644,76091,11132,13900,12531,9889,8279,7848,10991,74570
福井県,はい,5341,6421,6228,5463,4697,3509,3506,35165,2947,3894,4285,4180,3814,3218,3356,25694
福井県,いいえ,9358,10890,9665,8211,6962,4856,4076,54018,7604,9213,8434,6967,5567,4182,4290,46257
山梨県,はい,6365,7762,8434,7870,6736,6055,6165,49387,3875,5400,6233,6156,6062,6217,6542,40485
山梨県,いいえ,8873,10614,10265,8941,7645,6868,7412,60618,8286,10081,9777,8547,7418,7257,8362,59728
長野県,はい,18409,22865,22532,20091,17007,14885,16987,132776,10827,14686,16087,15471,14862,14919,18440,105292
長野県,いいえ,21979,26637,25016,20340,17007,14083,15172,140234,19407,24339,22580,18658,15578,14178,17355,132095
岐阜県,はい,14250,18158,18152,15765,13041,11366,12968,103700,7953,11038,12331,11967,11158,11207,14010,79664
岐阜県,いいえ,22930,27974,25648,20623,17185,12532,12475,139367,17709,22259,21393,17215,14385,11644,13632,118237
静岡県,はい,30812,36714,37416,32068,27784,22566,25359,212719,16670,22558,24877,23038,22346,21230,26514,157233
静岡県,いいえ,42056,51206,47647,38875,31542,23053,23624,258003,35613,43096,41184,32714,26576,22500,26071,227754
愛知県,はい,68058,80402,80004,64145,48967,39470,49653,430699,36677,48110,51817,45722,39389,39386,56294,317395
愛知県,いいえ,87275,104336,97216,75210,55184,39505,46050,504776,68915,82390,78065,58254,44658,40326,55159,427767
三重県,はい,13401,16826,17041,14304,12337,10900,14266,99075,7634,10435,11199,10283,10096,10930,15364,75941
三重県,いいえ,19502,24436,23066,19069,15717,13095,15186,130071,15903,20058,19583,16399,14352,14796,20266,121357
滋賀県,はい,12249,14228,13550,11478,9623,8293,9701,79122,7747,9348,9736,8868,8315,8022,10498,62534
滋賀県,いいえ,17072,19848,17634,14155,11587,8697,9275,98268,15218,17551,15778,12695,10811,9212,11145,92410
京都府,はい,19953,25084,24866,20095,16578,13316,16695,136587,13088,16940,17655,16126,14033,13237,18562,109641
京都府,いいえ,22230,27958,25842,20758,16643,12464,14360,140255,20902,25698,23728,18323,14353,12331,17279,132614
大阪府,はい,66636,81284,82761,64089,46821,31092,31185,403868,42125,54104,58097,48896,36587,27774,32635,300218
大阪府,いいえ,69084,89152,86703,65958,47489,29876,29011,417273,64645,79996,76186,55112,36688,26215,32184,371026
兵庫県,はい,41698,51937,52417,43497,35585,28638,33494,287266,26190,34553,37300,32990,29088,28130,36691,224942
兵庫県,いいえ,47186,59618,56810,45469,36271,27280,29656,302290,41571,52150,49010,37756,30011,26127,33795,270420
奈良県,はい,8520,10875,11342,9570,8025,6895,8357,63584,5735,7406,8314,7555,6819,6871,9662,52362
奈良県,いいえ,9903,13037,12874,10670,8718,6483,7265,68950,9792,12313,12005,9653,7599,7091,9134,67587
和歌山県,はい,5976,7831,7821,6813,6263,5822,7157,47683,3535,4716,5305,5171,5077,5766,7804,37374
和歌山県,いいえ,6457,8382,7963,6906,6159,5159,6073,47099,5964,7406,7294,6587,5838,5962,7868,46919
鳥取県,はい,3540,4195,3972,3569,3295,3086,3451,25108,2123,2665,2790,2840,2904,3133,3802,20257
鳥取県,いいえ,5754,6629,5608,4997,4700,4067,3920,35675,5270,6181,5304,4600,4391,4119,4718,34583
島根県,はい,4841,5790,5286,4753,4694,4516,5460,35340,3000,3831,3610,3722,4009,4408,5712,28292
島根県,いいえ,6631,7853,6775,5970,6084,5680,6552,45545,6282,7553,6647,5921,5854,6001,7728,45986
岡山県,はい,13572,17270,15821,12696,11303,10287,11421,92370,8328,11139,11374,9785,9563,9692,11956,71837
岡山県,いいえ,18865,23278,20347,16005,13826,11192,11175,114688,16626,20409,18064,14460,12895,11471,14011,107936
広島県,はい,19646,24785,23660,19614,15874,11681,11611,126871,11288,15216,15570,13715,11870,9950,11019,88628
広島県,いいえ,28843,36368,33146,26188,21041,13605,10857,170048,23367,29176,26615,20099,15534,10754,10512,136057
山口県,はい,8091,10205,9841,8333,7626,6728,7464,58288,4380,6038,6828,6397,6213,6468,8279,44603
山口県,いいえ,11700,15212,13167,10547,9195,6985,6774,73580,9461,11768,10783,8418,7369,6482,7780,62061
徳島県,はい,4684,5581,5355,4732,4277,4301,5479,34409,2773,3643,3810,3761,3891,4803,6185,28866
徳島県,いいえ,5983,7060,6288,5671,5342,4969,5795,41108,5731,6835,6530,5632,5301,5839,7149,43017
香川県,はい,6415,8317,7681,6391,5758,5116,6496,46174,3871,5508,5461,4882,4868,5163,7466,37219
香川県,いいえ,8408,10281,9018,7318,6786,5883,6940,54634,8185,9932,8859,7029,6575,6564,8970,56114
愛媛県,はい,9129,11439,10466,9302,8010,5927,5844,60117,5152,6777,7483,6850,6467,5651,6110,44490
愛媛県,いいえ,13567,16632,14560,12273,10940,7622,6502,82096,12226,14602,13227,10964,9038,7065,7063,74185
高知県,はい,5186,6239,5745,4857,4451,4216,5248,35942,3256,4304,4506,4294,4358,4825,6295,31838
高知県,いいえ,5952,7493,6319,5534,5318,4732,5202,40550,5863,7172,6334,5352,4973,4780,6089,40563
福岡県,はい,39596,44185,41007,34034,30766,27414,31681,248683,25279,29926,30810,28276,26438,27667,35451,203847
福岡県,いいえ,46797,53271,45991,37081,32663,26117,26907,268827,43661,49094,42968,33268,27639,25276,30905,252811
佐賀県,はい,5705,6305,5846,5582,5379,5425,6486,40728,3371,4265,4388,4469,4885,5823,6969,34170
佐賀県,いいえ,7394,8035,7085,6602,6123,5563,5606,46408,6673,7401,6737,6029,5829,5696,6503,44868
長崎県,はい,7669,9155,9043,8503,8308,8473,10160,61311,5223,6614,7114,7082,7700,9303,11924,54960
長崎県,いいえ,10203,12161,11392,10572,10075,9147,9878,73428,9912,11205,10767,9821,9167,9767,11853,72492
熊本県,はい,12459,14022,12901,12450,11902,11357,11901,86992,8075,9524,9721,10224,10431,11139,12558,71672
熊本県,いいえ,16651,18149,15819,15008,13883,11727,11004,102241,16164,18059,16098,14410,13015,11945,12634,102325
大分県,はい,8777,10086,9328,8427,8623,8207,9060,62508,5731,7143,7418,7177,7802,8135,10244,53650
大分県,いいえ,9658,11285,9493,8443,8531,7652,8341,63403,9355,10612,9837,8422,8239,8276,10140,64881
宮崎県,はい,7989,9020,8482,8033,7804,7990,9541,58859,4679,5940,6150,6264,6716,8204,10479,48432
宮崎県,いいえ,9700,11028,9235,8247,8148,6710,6958,60026,8776,9907,8656,7547,7127,6967,8635,57615
鹿児島県,はい,10608,12127,11548,11407,11561,12091,14561,83903,6450,7901,8411,8734,9803,12264,15426,68989
鹿児島県,いいえ,13185,14180,12798,12507,12809,11871,12712,90062,11989,12747,12007,10962,11461,12635,15162,86963
沖縄県,はい,9151,10793,10187,8549,7412,6349,5877,58318,6921,8446,8458,7879,7319,6882,6790,52695
沖縄県,いいえ,11277,13234,10966,9138,7783,6707,6197,65302,11604,12748,10839,8533,7087,6598,6454,63863
都道府県判別不可,はい,36085,38583,39673,35612,18098,5571,3698,177320,14327,17275,17832,14152,7508,2771,1428,75293
都道府県判別不可,いいえ,39401,43309,41889,38228,19339,4834,2493,189493,21703,24566,22122,15740,7053,2450,1332,94966
