都道府県名,二次医療圏番号,二次医療圏名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
北海道,0112,上川中部,はい,24,27,34,24,45,26,38,218,-,-,-,18,21,24,29,132
北海道,0112,上川中部,いいえ,4920,6162,5629,4963,4700,3993,4203,34570,3799,4781,4738,4036,3713,3898,5373,30338
北海道,0113,上川北部,はい,-,-,-,-,11,-,13,46,-,-,-,-,-,-,-,19
北海道,0113,上川北部,いいえ,671,872,828,813,797,708,839,5528,501,580,542,581,626,689,1000,4519
北海道,0114,富良野,はい,-,-,-,-,-,-,-,24,-,-,-,-,-,-,-,11
北海道,0114,富良野,いいえ,527,631,615,652,605,558,663,4251,465,573,581,535,538,578,804,4074
北海道,0115,留萌,はい,-,-,-,-,-,-,-,29,-,-,-,-,-,-,-,11
北海道,0115,留萌,いいえ,493,702,660,602,566,489,468,3980,361,493,495,462,477,490,646,3424
北海道,0116,宗谷,はい,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,13
北海道,0116,宗谷,いいえ,871,1130,979,935,833,723,611,6082,638,700,660,617,563,531,620,4329
北海道,0117,北網,はい,-,-,17,20,26,19,28,134,-,-,-,-,-,-,16,60
北海道,0117,北網,いいえ,2890,3651,3250,3077,2872,2073,2147,19960,2072,2599,2414,2410,2161,2023,2615,16294
北海道,0118,遠紋,はい,-,-,-,-,-,-,12,42,-,-,-,-,-,-,11,28
北海道,0118,遠紋,いいえ,775,1007,972,941,840,684,795,6014,505,640,709,681,636,727,1031,4929
北海道,0119,十勝,はい,20,31,41,56,74,90,77,389,27,28,35,39,38,24,44,235
北海道,0119,十勝,いいえ,4707,5809,5275,4933,4564,3798,3946,33032,3468,4413,4272,3938,3579,3640,4537,27847
北海道,0120,釧路,はい,-,-,26,27,28,26,39,177,-,10,16,10,-,19,23,94
北海道,0120,釧路,いいえ,3193,4013,3764,3326,3168,2617,2673,22754,2287,2958,2830,2550,2416,2561,2957,18559
北海道,0121,根室,はい,-,-,-,-,-,-,-,42,-,-,-,-,-,-,-,18
北海道,0121,根室,いいえ,979,1138,974,936,819,670,631,6147,718,785,770,706,672,662,677,4990
青森県,0201,津軽地域,はい,17,18,22,41,37,19,32,186,15,13,27,21,12,14,22,124
青森県,0201,津軽地域,いいえ,4013,4462,4234,4031,3889,3267,3506,27402,3240,3814,3783,4028,3704,3716,4437,26722
青森県,0202,八戸地域,はい,21,34,45,47,45,48,59,299,15,17,14,30,19,16,26,137
青森県,0202,八戸地域,いいえ,5853,7057,7024,6237,5875,4652,4368,41066,4308,5495,5577,4983,4631,4410,4806,34210
青森県,0203,青森地域,はい,26,36,38,52,49,54,62,317,20,18,32,40,26,31,36,203
青森県,0203,青森地域,いいえ,5336,6525,6078,5754,5378,4093,4483,37647,4381,5370,4938,4755,4400,4297,5589,33730
青森県,0204,西北五地域,はい,-,-,-,11,16,12,21,90,-,-,-,-,-,27,18,81
青森県,0204,西北五地域,いいえ,1498,1835,1815,1962,1697,1694,1708,12209,1244,1526,1699,1749,1875,2004,2178,12275
青森県,0205,上十三地域,はい,-,-,16,23,32,27,43,164,-,-,-,11,16,12,24,85
青森県,0205,上十三地域,いいえ,2975,3400,3149,2853,2758,2364,2365,19864,2147,2654,2582,2368,2385,2452,2740,17328
青森県,0206,下北地域,はい,-,-,-,16,10,10,10,64,-,-,-,-,-,10,11,35
青森県,0206,下北地域,いいえ,919,1111,1036,1022,1048,948,978,7062,746,958,957,857,931,991,1074,6514
岩手県,0301,盛岡,はい,39,48,70,75,67,52,93,444,23,24,33,29,26,39,57,231
岩手県,0301,盛岡,いいえ,9529,11041,10244,9121,8537,6971,7494,62937,7370,8825,8287,7509,7228,7467,9062,55748
岩手県,0302,岩手中部,はい,12,13,19,28,32,31,31,166,12,14,-,-,10,15,25,92
岩手県,0302,岩手中部,いいえ,4536,5039,4386,4181,3754,3474,3608,28978,3160,3785,3533,3338,3227,3611,4285,24939
岩手県,0303,胆江,はい,-,-,14,14,17,25,18,110,-,-,10,12,-,10,14,68
岩手県,0303,胆江,いいえ,2634,3043,2522,2465,2483,2400,2475,18022,1931,2217,1984,2004,2175,2446,2967,15724
岩手県,0304,両磐,はい,-,-,-,-,12,13,14,62,-,-,-,-,12,-,-,52
岩手県,0304,両磐,いいえ,2130,2377,2133,2154,2160,2060,2169,15183,1516,1771,1711,1763,1860,2074,2225,12920
岩手県,0305,気仙,はい,-,-,-,-,-,-,10,43,-,-,-,-,-,-,10,29
岩手県,0305,気仙,いいえ,824,1121,1143,1146,987,929,1019,7169,669,872,921,975,900,1073,1245,6655
岩手県,0306,釜石,はい,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,18
岩手県,0306,釜石,いいえ,594,714,737,700,613,618,625,4601,445,534,542,545,567,611,816,4060
岩手県,0307,宮古,はい,-,-,11,-,-,-,17,63,-,-,-,-,-,-,-,38
岩手県,0307,宮古,いいえ,1107,1245,1423,1368,1186,1193,1443,8965,789,1001,1066,978,1114,1297,1672,7917
岩手県,0308,久慈,はい,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,26
岩手県,0308,久慈,いいえ,851,1033,1058,954,1086,952,1087,7021,680,814,930,816,969,1087,1240,6536
岩手県,0309,二戸,はい,-,-,-,-,-,10,-,40,-,-,-,-,-,-,-,18
岩手県,0309,二戸,いいえ,816,960,996,1039,1031,1099,1123,7064,692,790,949,881,982,1150,1312,6756
宮城県,0401,仙南,はい,-,-,14,12,20,26,27,115,-,-,-,-,10,10,19,72
宮城県,0401,仙南,いいえ,3001,3304,2925,2739,2811,3096,3423,21299,2177,2635,2405,2437,2599,3148,3451,18852
宮城県,0403,仙台,はい,97,135,160,176,187,231,347,1333,57,94,91,103,85,120,205,755
宮城県,0403,仙台,いいえ,31288,36881,33935,27663,23373,20346,22693,196179,25507,29985,27388,22781,20779,21410,26983,174833
宮城県,0406,大崎・栗原,はい,-,-,28,31,51,53,54,254,-,15,-,-,27,19,36,135
宮城県,0406,大崎・栗原,いいえ,5007,5277,4498,4552,4789,4741,4822,33686,3723,4184,3883,3869,4205,4769,4927,29560
宮城県,0409,石巻・登米・気仙沼,はい,18,24,30,33,50,36,56,247,-,-,16,23,20,24,41,145
宮城県,0409,石巻・登米・気仙沼,いいえ,5289,5898,5537,5298,5460,5693,6517,39692,3966,4658,4597,4837,5237,6016,7229,36540
秋田県,0501,大館・鹿角,はい,-,-,-,-,-,-,-,35,-,-,-,-,-,-,-,21
秋田県,0501,大館・鹿角,いいえ,1206,1420,1321,1375,1395,1293,1505,9515,1009,1115,1114,1133,1253,1425,1863,8912
秋田県,0502,北秋田,はい,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-
秋田県,0502,北秋田,いいえ,299,384,352,420,378,463,521,2817,217,272,279,292,358,475,603,2496
秋田県,0503,能代・山本,はい,-,-,-,12,15,-,-,48,-,-,-,-,-,-,-,27
秋田県,0503,能代・山本,いいえ,1007,1203,1182,1168,1213,1161,1219,8153,840,1020,1127,1110,1210,1284,1543,8134
秋田県,0504,秋田周辺,はい,13,28,35,39,46,38,38,237,-,-,20,14,14,-,19,98
秋田県,0504,秋田周辺,いいえ,5112,6245,5820,5529,5078,4427,5097,37308,4148,4886,4820,4338,4471,5167,6663,34493
秋田県,0505,由利本荘・にかほ,はい,-,-,11,12,-,10,15,64,-,-,-,-,-,-,-,38
秋田県,0505,由利本荘・にかほ,いいえ,1329,1411,1368,1371,1389,1488,1562,9918,1097,1241,1284,1287,1366,1667,1698,9640
秋田県,0506,大仙・仙北,はい,-,-,-,-,17,16,-,62,-,-,12,-,12,-,13,59
秋田県,0506,大仙・仙北,いいえ,1350,1498,1429,1437,1591,1728,2107,11140,1138,1228,1245,1322,1657,2237,2466,11293
秋田県,0507,横手,はい,-,-,-,-,11,-,11,47,-,-,-,-,-,13,19,59
秋田県,0507,横手,いいえ,1301,1398,1271,1314,1372,1394,1575,9625,1103,1288,1291,1277,1400,1716,1762,9837
秋田県,0508,湯沢・雄勝,はい,-,-,-,-,-,-,-,28,-,-,-,-,-,-,-,-
秋田県,0508,湯沢・雄勝,いいえ,756,802,852,907,981,1079,1157,6534,540,672,759,759,907,1136,1245,6018
山形県,0601,村山,はい,22,37,57,58,65,66,62,367,16,17,38,37,46,54,59,267
山形県,0601,村山,いいえ,11547,12372,11191,10374,10154,9481,9873,74992,9692,10643,9758,9356,9390,9347,9485,67671
山形県,0602,最上,はい,-,-,-,10,11,16,23,74,-,-,-,11,14,12,23,82
山形県,0602,最上,いいえ,1369,1532,1355,1469,1629,1583,1586,10523,1128,1309,1331,1375,1595,1657,1529,9924
山形県,0603,置賜,はい,14,-,-,29,27,33,43,178,-,29,-,29,42,61,49,241
山形県,0603,置賜,いいえ,4382,4900,4570,4317,4281,4079,4166,30695,3587,4014,3913,3868,3829,3958,4007,27176
山形県,0604,庄内,はい,-,-,29,27,43,32,54,212,-,-,26,34,38,47,77,254
山形県,0604,庄内,いいえ,5616,6278,5857,5613,5744,5515,5743,40366,4798,5495,5364,5302,5504,5822,6323,38608
福島県,0701,県北,はい,32,58,67,62,69,79,99,466,21,29,46,30,28,30,55,239
福島県,0701,県北,いいえ,8880,10357,9571,8964,8551,7775,8648,62746,7125,8399,8179,7584,7584,8019,9269,56159
福島県,0702,県中,はい,35,40,54,72,104,56,97,458,24,30,30,37,21,30,59,231
福島県,0702,県中,いいえ,9322,10496,9225,8422,8142,7226,7527,60360,7447,8464,7753,7525,7401,7525,8573,54688
福島県,0703,県南,はい,16,-,-,-,19,23,30,126,-,-,12,-,14,16,15,74
福島県,0703,県南,いいえ,2890,3123,2687,2743,2621,2556,2587,19207,2178,2436,2137,2106,2446,2565,2727,16595
福島県,0706,相双,はい,-,-,-,-,20,29,46,149,-,-,12,-,11,10,18,72
福島県,0706,相双,いいえ,2129,2482,2155,2140,2416,2850,3258,17430,1611,1889,1859,1953,2524,3103,3554,16493
福島県,0707,いわき,はい,18,30,34,37,45,41,53,258,10,10,23,17,15,25,33,133
福島県,0707,いわき,いいえ,5603,6695,6259,5542,4930,4130,4081,37240,4202,5050,4799,4494,4305,3849,4382,31081
福島県,0708,会津・南会津,はい,-,36,-,35,37,35,49,234,11,17,22,21,25,30,38,164
福島県,0708,会津・南会津,いいえ,4415,4912,4512,4733,4790,4602,4920,32884,3496,4101,4055,4228,4424,4925,5364,30593
茨城県,0801,水戸,はい,21,37,49,49,48,36,30,270,15,11,18,20,16,16,24,120
茨城県,0801,水戸,いいえ,8506,10276,9652,8017,6655,5455,5395,53956,6275,7583,7350,6336,5482,5478,6021,44525
茨城県,0802,日立,はい,-,20,-,38,39,21,47,193,-,-,20,-,16,25,34,121
茨城県,0802,日立,いいえ,4422,5828,6166,5200,4320,3557,3804,33297,2917,3984,4305,3568,3160,3093,3686,24713
茨城県,0803,常陸太田・ひたちなか,はい,19,20,44,28,41,28,37,217,-,-,-,11,10,15,16,76
茨城県,0803,常陸太田・ひたちなか,いいえ,6506,8014,8184,7106,5783,5045,5387,46025,4509,5572,5917,5012,4732,5049,5796,36587
茨城県,0804,鹿行,はい,-,-,-,23,25,23,14,124,-,15,10,11,-,-,-,58
茨城県,0804,鹿行,いいえ,4290,5208,4884,3925,3364,3417,3675,28763,3277,3878,3878,3301,3321,3559,4068,25282
茨城県,0805,土浦,はい,20,30,29,57,37,25,30,228,10,16,17,12,16,11,14,96
茨城県,0805,土浦,いいえ,4570,5595,5316,4430,3503,3221,3293,29928,3104,4088,3948,3372,3105,3065,3738,24420
茨城県,0806,つくば,はい,24,28,46,36,49,26,24,233,13,21,21,27,-,-,-,111
茨城県,0806,つくば,いいえ,7385,7983,6915,5420,4182,3404,3792,39081,5608,6335,5441,4258,3563,3544,4043,32792
茨城県,0807,取手・竜ヶ崎,はい,26,42,50,55,63,40,62,338,16,20,29,24,26,19,35,169
茨城県,0807,取手・竜ヶ崎,いいえ,8092,10252,9544,7747,6264,5881,7202,54982,6072,7616,7241,6136,5584,6118,7780,46547
茨城県,0808,筑西・下妻,はい,10,16,35,26,26,27,16,156,-,14,14,-,-,-,-,51
茨城県,0808,筑西・下妻,いいえ,4318,5146,4625,3957,3704,3606,3367,28723,3140,3869,3839,3453,3381,3740,3718,25140
茨城県,0809,古河・坂東,はい,11,-,-,21,24,10,15,114,-,12,-,12,-,-,-,56
茨城県,0809,古河・坂東,いいえ,3924,4590,4534,3603,3300,2891,3116,25958,2608,3371,3354,2748,2754,3031,3388,21254
栃木県,0901,県北,はい,18,27,51,35,44,44,67,286,14,13,16,18,25,41,58,185
栃木県,0901,県北,いいえ,7307,8142,7347,6326,6060,6030,6473,47685,5073,5950,5761,5159,5427,6043,6664,40077
栃木県,0902,県西,はい,-,-,19,19,22,23,28,130,-,-,-,-,18,-,21,81
栃木県,0902,県西,いいえ,2738,3486,3381,2938,2786,2612,2821,20762,2092,2691,2705,2450,2427,2646,3149,18160
栃木県,0903,宇都宮,はい,45,47,81,75,82,46,54,430,20,15,34,21,15,23,30,158
栃木県,0903,宇都宮,いいえ,11886,13532,12521,10052,7584,5356,5429,66360,8242,9637,8919,7025,5647,5074,6086,50630
栃木県,0904,県東,はい,-,-,22,26,26,46,45,195,-,-,-,-,14,27,26,94
栃木県,0904,県東,いいえ,3174,3528,3021,2719,2584,2658,2752,20436,2042,2436,2273,2071,2347,2680,2869,16718
栃木県,0905,県南,はい,26,42,60,63,81,80,125,477,31,37,27,36,39,48,66,284
栃木県,0905,県南,いいえ,8607,10805,9684,8077,7223,6588,6800,57784,6447,7778,7719,6352,6216,6526,7292,48330
栃木県,0906,両毛,はい,16,25,38,30,38,29,42,218,-,-,16,16,12,-,22,97
栃木県,0906,両毛,いいえ,4409,5412,5226,4426,3653,3150,3529,29805,2855,3723,3718,3286,3005,3293,4108,23988
群馬県,1001,前橋,はい,36,39,49,39,51,53,67,334,17,24,25,22,28,25,33,174
群馬県,1001,前橋,いいえ,6477,7771,7362,6167,5296,4704,5186,42963,4549,5907,5876,5251,4605,4976,6310,37474
群馬県,1002,渋川,はい,-,-,13,14,15,15,21,91,-,-,-,-,-,-,10,48
群馬県,1002,渋川,いいえ,1953,2257,2086,1800,1897,1666,1793,13452,1402,1702,1753,1483,1495,1661,2037,11533
群馬県,1003,伊勢崎,はい,22,51,69,64,73,83,172,534,17,31,44,33,39,45,60,269
群馬県,1003,伊勢崎,いいえ,4871,5933,5596,4676,3881,3221,3594,31772,3472,4336,4370,3539,3102,3414,4553,26786
群馬県,1004,高崎・安中,はい,28,41,39,55,64,46,66,339,10,22,26,32,27,35,52,204
群馬県,1004,高崎・安中,いいえ,7463,9448,9306,7588,5965,5113,5913,50796,5333,7039,7140,5963,5026,5516,7411,43428
群馬県,1005,藤岡,はい,-,-,-,-,10,-,17,54,-,-,-,-,-,-,-,29
群馬県,1005,藤岡,いいえ,1011,1398,1287,1124,968,906,1160,7854,668,953,1025,900,841,982,1364,6733
群馬県,1006,富岡,はい,-,-,-,11,-,-,-,41,-,-,-,-,-,-,-,17
群馬県,1006,富岡,いいえ,1034,1312,1249,1229,1192,1247,1391,8654,767,1063,1093,1049,1086,1305,1589,7952
群馬県,1007,吾妻,はい,-,-,-,-,-,-,-,34,-,-,-,-,-,-,-,26
群馬県,1007,吾妻,いいえ,678,935,970,928,1013,1016,1168,6708,520,714,800,803,866,930,1203,5836
群馬県,1008,沼田,はい,-,-,-,11,11,12,13,67,-,-,-,-,-,-,15,58
群馬県,1008,沼田,いいえ,1129,1433,1471,1408,1437,1547,1685,10110,905,1243,1188,1260,1387,1554,1814,9351
群馬県,1009,桐生,はい,-,25,31,22,-,22,29,158,-,12,-,10,-,-,16,61
群馬県,1009,桐生,いいえ,2505,3269,3287,2721,2397,2090,2824,19093,1778,2486,2666,2191,2090,2380,3433,17024
群馬県,1010,太田・館林,はい,47,57,79,73,52,51,58,417,12,23,28,20,20,20,30,153
群馬県,1010,太田・館林,いいえ,8228,9538,8808,6940,5207,4787,6257,49765,4832,6438,6096,4804,4391,5252,7446,39259
埼玉県,1101,南部,はい,54,67,84,83,71,62,95,516,32,38,60,49,28,52,61,320
埼玉県,1101,南部,いいえ,16024,18744,18188,13885,9741,7214,8065,91861,11438,13842,13559,10682,7975,6874,9886,74256
埼玉県,1102,南西部,はい,49,61,84,75,60,60,118,507,23,46,48,36,28,24,76,281
埼玉県,1102,南西部,いいえ,14739,17343,16871,13265,9238,7243,9000,87699,11114,13431,13384,10535,7544,7316,11262,74586
埼玉県,1103,東部,はい,54,81,138,121,120,116,183,813,37,57,65,70,52,64,118,463
埼玉県,1103,東部,いいえ,20690,26208,24922,18581,13543,11658,15556,131158,15774,19927,19711,14997,11979,13126,20474,115988
埼玉県,1104,さいたま,はい,62,125,142,165,124,96,132,846,41,48,68,74,58,46,78,413
埼玉県,1104,さいたま,いいえ,26856,31359,30539,24271,18411,13159,14790,159385,19519,23046,23090,18526,13969,12361,16826,127337
埼玉県,1105,県央,はい,33,49,68,67,61,56,98,432,-,31,27,-,30,33,53,220
埼玉県,1105,県央,いいえ,9839,12452,12285,9683,7722,6788,8525,67294,6933,9197,9601,7728,6570,7253,10886,58168
埼玉県,1106,川越比企,はい,39,73,76,84,101,89,148,610,30,43,48,44,39,44,68,316
埼玉県,1106,川越比企,いいえ,14859,18389,17507,13709,11318,9925,12315,98022,10116,12839,12773,10424,9461,10148,14042,79803
埼玉県,1107,西部,はい,45,74,111,79,85,99,142,635,24,46,52,53,36,41,48,300
埼玉県,1107,西部,いいえ,13130,16942,16721,13645,11040,9172,11005,91655,10000,12614,12726,10680,9003,9001,12294,76318
埼玉県,1108,利根,はい,-,-,73,53,66,75,91,427,-,25,34,40,-,30,41,202
埼玉県,1108,利根,いいえ,10489,13352,12477,9976,8885,7398,7784,70361,7348,9334,9152,7881,7111,6916,8250,55992
埼玉県,1109,北部,はい,-,-,49,62,69,51,51,342,22,-,-,26,-,-,-,140
埼玉県,1109,北部,いいえ,9038,10670,10257,8507,7367,6698,6991,59528,6383,8098,8050,7053,6495,6466,7477,50022
埼玉県,1110,秩父,はい,-,-,10,12,13,13,21,75,-,-,-,-,-,-,-,31
埼玉県,1110,秩父,いいえ,1247,1524,1638,1502,1503,1518,1639,10571,901,1251,1303,1240,1301,1508,1713,9217
千葉県,1201,千葉,はい,67,111,148,132,124,121,190,893,58,74,93,78,71,69,122,565
千葉県,1201,千葉,いいえ,17884,23089,23570,18079,13185,9178,10903,115888,12945,16777,17594,13478,10031,9069,13472,93366
千葉県,1202,東葛南部,はい,94,193,224,219,219,146,224,1319,74,142,143,126,78,68,96,727
千葉県,1202,東葛南部,いいえ,35621,43154,42513,32531,22304,16548,20727,213398,27145,33171,33049,25093,18292,17475,26228,180453
千葉県,1203,東葛北部,はい,84,130,173,156,147,156,263,1109,72,115,120,97,84,92,168,748
千葉県,1203,東葛北部,いいえ,27042,32277,30707,23500,17841,14959,19040,165366,20254,24370,23657,18855,15187,16462,24057,142842
千葉県,1204,印旛,はい,44,61,76,70,78,87,104,520,29,45,50,32,49,41,81,327
千葉県,1204,印旛,いいえ,12065,14462,13647,10781,9582,9171,10289,79997,9207,11232,10781,8974,8537,9032,10619,68382
千葉県,1205,香取海匝,はい,-,-,-,36,46,69,85,296,-,-,-,-,19,38,46,150
千葉県,1205,香取海匝,いいえ,3345,4150,4204,3761,3848,3944,4662,27914,2465,3052,3417,3340,3853,4506,5430,26063
千葉県,1206,山武長生夷隅,はい,23,28,36,38,49,62,87,323,22,27,25,35,38,42,55,244
千葉県,1206,山武長生夷隅,いいえ,5818,7347,7273,6490,6306,6341,7286,46861,4249,5355,5803,5455,5659,6157,7280,39958
千葉県,1207,安房,はい,-,12,-,-,-,10,16,62,-,-,-,-,-,-,11,31
千葉県,1207,安房,いいえ,1376,1747,1855,1515,1515,1396,1544,10948,1162,1530,1531,1287,1309,1456,1817,10092
千葉県,1208,君津,はい,22,27,40,35,50,56,85,315,10,19,23,20,20,30,48,170
千葉県,1208,君津,いいえ,5307,6502,6075,4797,4506,4758,5798,37743,3783,4646,4625,3924,3722,4729,6548,31977
千葉県,1209,市原,はい,-,-,36,-,-,31,39,207,13,13,22,17,-,-,26,128
千葉県,1209,市原,いいえ,3962,5170,4953,3931,3446,3816,4298,29576,2957,3815,3801,3180,3172,3834,4858,25617
東京都,1301,区中央部,はい,123,187,209,223,169,116,123,1150,97,106,80,73,-,52,-,514
東京都,1301,区中央部,いいえ,36675,40352,38065,30654,19925,9780,8426,183877,26911,29000,26355,18945,12391,8095,9997,131694
東京都,1302,区南部,はい,100,151,164,172,155,120,145,1007,50,101,101,88,64,60,87,551
東京都,1302,区南部,いいえ,27590,31070,30634,23292,15832,10279,11747,150444,22802,25657,23744,17397,12244,10452,14435,126731
東京都,1303,区西南部,はい,96,104,124,152,128,84,153,841,77,91,113,82,63,52,86,564
東京都,1303,区西南部,いいえ,28319,30109,27864,23745,16614,11116,12332,150099,28208,31052,28695,22329,16147,12777,16993,156201
東京都,1304,区西部,はい,83,116,146,136,131,87,137,836,59,73,92,71,62,59,73,489
東京都,1304,区西部,いいえ,27993,29148,26811,21903,15617,10917,11899,144288,25116,27213,25484,20340,15125,11832,15595,140705
東京都,1305,区西北部,はい,145,182,258,263,219,176,274,1517,100,109,139,118,84,116,168,834
東京都,1305,区西北部,いいえ,40334,43752,41405,33626,25804,19081,21592,225594,33617,38317,37575,30788,24581,21438,28411,214727
東京都,1306,区東北部,はい,85,104,146,153,151,158,241,1038,51,72,81,80,67,81,148,580
東京都,1306,区東北部,いいえ,24625,29468,28322,22401,16867,13853,17304,152840,20031,23974,24171,20057,15729,15093,21667,140722
東京都,1307,区東部,はい,123,192,258,220,189,142,200,1324,59,94,110,104,78,60,96,601
東京都,1307,区東部,いいえ,34016,39982,39849,30399,20017,14370,16917,195550,27166,31685,31237,22723,16262,14997,21900,165970
東京都,1308,西多摩,はい,-,-,-,-,-,-,102,331,-,-,-,-,-,-,75,-
東京都,1308,西多摩,いいえ,6151,7825,8441,6861,5653,5425,7403,47759,4702,6235,6749,5787,5163,5841,8760,43237
東京都,1309,南多摩,はい,73,148,200,215,187,174,327,1324,39,67,110,84,90,99,181,670
東京都,1309,南多摩,いいえ,25411,31123,32560,26355,19296,16095,21760,172600,20435,25709,26898,21763,17637,18151,27472,158065
東京都,1310,北多摩西部,はい,-,59,76,106,86,75,-,525,-,28,47,45,33,-,60,271
東京都,1310,北多摩西部,いいえ,12276,14483,14385,12382,9195,7225,9189,79135,9358,11218,11563,9728,7735,7673,11489,68764
東京都,1311,北多摩南部,はい,63,95,131,134,116,101,192,832,45,58,80,76,67,52,91,469
東京都,1311,北多摩南部,いいえ,21737,23525,23233,19915,14317,10884,13629,127240,18756,21143,21145,17180,13302,12157,16821,120504
東京都,1312,北多摩北部,はい,39,73,75,102,94,102,166,651,37,48,63,53,45,48,86,380
東京都,1312,北多摩北部,いいえ,13271,15479,15766,13688,10565,8429,10529,87727,11218,13336,13955,12094,9795,9391,13429,83218
東京都,1313,島しょ,はい,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,-
東京都,1313,島しょ,いいえ,359,421,420,388,313,341,399,2641,334,360,358,261,305,344,420,2382
神奈川県,1404,川崎北部,はい,71,103,152,126,116,65,95,728,52,59,54,46,35,27,38,311
神奈川県,1404,川崎北部,いいえ,17750,19929,19944,16447,10723,7001,7202,98996,14173,16326,16540,12790,8851,6535,8246,83461
神奈川県,1405,川崎南部,はい,71,127,135,112,92,45,55,637,34,45,46,43,23,20,20,231
神奈川県,1405,川崎南部,いいえ,16053,18040,16147,11924,8233,5240,4832,80469,11863,12759,11593,8564,5768,4247,5016,59810
神奈川県,1406,横須賀・三浦,はい,30,54,99,98,76,98,122,577,14,47,45,48,40,27,46,267
神奈川県,1406,横須賀・三浦,いいえ,10058,13982,14830,12530,10008,7339,8631,77378,8239,11147,12024,9623,7613,7137,9854,65637
神奈川県,1407,湘南東部,はい,47,84,89,96,77,62,107,562,26,30,44,40,18,24,52,234
神奈川県,1407,湘南東部,いいえ,14049,17248,17526,14212,10049,6869,9101,89054,10726,13244,13097,10232,7731,7323,11828,74181
神奈川県,1408,湘南西部,はい,41,42,63,78,63,53,112,452,19,25,33,32,29,32,66,236
神奈川県,1408,湘南西部,いいえ,9721,12014,12222,10327,7892,6360,8306,66842,6848,8846,8902,7313,6044,6308,9626,53887
神奈川県,1409,県央,はい,57,84,109,112,127,98,145,732,20,43,47,44,29,43,79,305
神奈川県,1409,県央,いいえ,16477,20171,20226,16069,11404,8240,10765,103352,10733,14042,14059,10936,8388,8282,13564,80004
神奈川県,1410,相模原,はい,49,76,86,103,79,60,81,534,24,34,42,36,25,30,47,238
神奈川県,1410,相模原,いいえ,12561,15148,15382,12378,8898,6376,7419,78162,8827,10891,11151,9006,6826,5981,8648,61330
神奈川県,1411,県西,はい,22,36,42,44,29,27,50,250,15,16,17,16,10,16,36,126
神奈川県,1411,県西,いいえ,5947,7389,7637,6726,4927,3485,4362,40473,3810,4919,5171,4116,3520,3556,5195,30287
