都道府県名,二次医療圏番号,二次医療圏名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
北海道,0109,西胆振,いいえ,1902,2614,2390,2115,1921,1836,2257,15035,1495,2007,1990,1810,1708,1912,2748,13670
北海道,0110,東胆振,はい,17,38,53,80,98,116,164,566,-,-,25,38,42,70,107,302
北海道,0110,東胆振,いいえ,3786,4713,3916,3421,2851,2589,2743,24019,2334,2854,2549,2331,2050,2402,3137,17657
北海道,0111,日高,はい,-,-,16,14,21,34,40,140,-,-,-,-,15,21,27,80
北海道,0111,日高,いいえ,772,949,834,725,646,549,558,5033,507,650,614,563,519,545,662,4060
北海道,0112,上川中部,はい,32,55,97,117,155,181,252,889,14,34,54,71,59,100,201,533
北海道,0112,上川中部,いいえ,4922,6147,5581,4876,4603,3867,4041,34037,3794,4767,4705,3987,3686,3856,5288,30083
北海道,0113,上川北部,はい,-,-,13,19,18,20,42,118,-,-,-,-,-,-,31,61
北海道,0113,上川北部,いいえ,669,878,816,802,790,691,808,5454,496,579,543,575,623,683,976,4475
北海道,0114,富良野,はい,-,-,15,12,17,25,37,116,-,-,-,-,-,14,25,62
北海道,0114,富良野,いいえ,524,630,604,646,589,538,628,4159,466,568,577,533,533,565,781,4023
北海道,0115,留萌,はい,-,-,-,-,20,11,34,90,-,-,-,10,-,-,19,50
北海道,0115,留萌,いいえ,491,704,654,597,554,480,436,3916,361,493,494,455,469,482,631,3385
北海道,0116,宗谷,はい,-,-,11,18,25,35,35,136,-,-,-,11,-,13,16,59
北海道,0116,宗谷,いいえ,868,1127,975,922,814,691,583,5980,638,695,658,609,556,522,605,4283
北海道,0117,北網,はい,18,31,53,85,102,83,132,504,-,26,-,36,39,33,92,247
北海道,0117,北網,いいえ,2882,3636,3216,3012,2797,2009,2045,19597,2073,2581,2404,2382,2131,1999,2541,16111
北海道,0118,遠紋,はい,-,-,13,15,29,37,58,163,-,-,-,10,11,24,48,106
北海道,0118,遠紋,いいえ,771,1003,963,933,818,651,744,5883,501,636,702,676,624,706,985,4830
北海道,0119,十勝,はい,26,49,70,96,149,163,229,782,13,11,37,47,70,90,133,401
北海道,0119,十勝,いいえ,4698,5790,5248,4893,4490,3726,3794,32639,3483,4431,4271,3933,3548,3577,4447,27690
北海道,0120,釧路,はい,20,32,62,90,102,112,189,607,-,-,36,41,51,75,124,356
北海道,0120,釧路,いいえ,3183,4002,3729,3262,3094,2532,2522,22324,2286,2947,2811,2519,2374,2508,2857,18302
北海道,0121,根室,はい,-,-,20,17,26,41,46,166,-,-,11,11,23,31,33,122
北海道,0121,根室,いいえ,977,1133,956,927,801,636,592,6022,715,779,761,697,651,634,649,4886
青森県,0201,津軽地域,はい,17,25,68,78,93,71,98,450,11,18,19,34,32,30,47,191
青森県,0201,津軽地域,いいえ,4013,4456,4187,3993,3833,3217,3442,27141,3243,3809,3790,4016,3682,3700,4415,26655
青森県,0202,八戸地域,はい,28,68,91,153,189,204,271,1004,16,40,59,83,84,80,141,503
青森県,0202,八戸地域,いいえ,5847,7026,6982,6134,5733,4496,4156,40374,4307,5472,5532,4932,4567,4346,4691,33847
青森県,0203,青森地域,はい,17,54,91,108,162,178,310,920,23,29,48,64,83,97,181,525
青森県,0203,青森地域,いいえ,5346,6513,6032,5702,5267,3969,4236,37065,4380,5362,4922,4731,4347,4234,5450,33426
青森県,0204,西北五地域,はい,-,-,20,29,38,42,63,208,-,12,-,19,24,24,39,126
青森県,0204,西北五地域,いいえ,1502,1831,1809,1945,1675,1664,1667,12093,1249,1520,1701,1739,1859,2007,2157,12232
青森県,0205,上十三地域,はい,16,30,32,64,74,82,141,439,-,-,23,29,32,54,68,225
青森県,0205,上十三地域,いいえ,2967,3388,3135,2814,2718,2309,2266,19597,2152,2647,2566,2350,2370,2410,2696,17191
青森県,0206,下北地域,はい,-,-,17,18,32,31,60,173,-,-,-,12,25,17,34,113
青森県,0206,下北地域,いいえ,919,1108,1025,1021,1026,927,928,6954,742,954,949,850,906,985,1051,6437
岩手県,0301,盛岡,はい,52,92,154,221,294,331,520,1664,27,67,81,96,138,230,336,975
岩手県,0301,盛岡,いいえ,9529,11011,10178,8989,8315,6692,7065,61779,7366,8784,8240,7445,7120,7279,8784,55018
岩手県,0302,岩手中部,はい,22,48,72,86,95,119,171,613,12,27,41,32,48,78,99,337
岩手県,0302,岩手中部,いいえ,4611,5112,4437,4194,3719,3389,3468,28930,3166,3796,3510,3329,3195,3548,4209,24753
岩手県,0303,胆江,はい,14,23,33,69,81,134,214,568,-,-,32,21,53,100,181,414
岩手県,0303,胆江,いいえ,2642,3045,2516,2416,2425,2291,2281,17616,1933,2208,1963,1995,2127,2358,2801,15385
岩手県,0304,両磐,はい,-,-,30,40,65,91,85,338,-,-,13,15,28,35,53,160
岩手県,0304,両磐,いいえ,2128,2367,2112,2124,2108,1982,2098,14919,1512,1769,1706,1756,1843,2044,2181,12811
岩手県,0305,気仙,はい,-,-,18,24,32,34,52,174,-,-,-,12,-,32,39,105
岩手県,0305,気仙,いいえ,820,1115,1131,1128,963,904,977,7038,672,868,914,964,900,1045,1216,6579
岩手県,0306,釜石,はい,-,-,-,19,17,17,20,91,-,-,-,-,-,-,27,63
岩手県,0306,釜石,いいえ,591,711,733,685,599,604,612,4535,443,534,539,539,560,605,795,4015
岩手県,0307,宮古,はい,-,-,25,40,42,43,74,246,-,-,14,19,26,37,55,169
岩手県,0307,宮古,いいえ,1102,1239,1409,1335,1153,1159,1387,8784,788,995,1058,963,1094,1266,1623,7787
岩手県,0308,久慈,はい,-,-,17,18,39,47,54,185,-,-,-,-,14,31,39,102
岩手県,0308,久慈,いいえ,847,1032,1045,941,1050,912,1042,6869,681,812,927,816,959,1059,1208,6462
岩手県,0309,二戸,はい,-,-,-,21,27,45,41,160,-,-,13,11,15,-,37,94
岩手県,0309,二戸,いいえ,817,957,987,1024,1010,1064,1088,6947,693,786,937,872,967,1141,1283,6679
宮城県,0401,仙南,はい,12,21,39,61,92,103,168,496,-,-,25,25,35,51,76,231
宮城県,0401,仙南,いいえ,2993,3291,2904,2693,2740,3017,3282,20920,2179,2629,2390,2420,2573,3107,3393,18691
宮城県,0403,仙台,はい,136,304,469,603,813,925,1355,4605,79,150,263,271,325,412,800,2300
宮城県,0403,仙台,いいえ,31290,36800,33744,27324,22772,19662,21691,193283,25497,29954,27239,22630,20544,21121,26386,173371
宮城県,0406,大崎・栗原,はい,24,49,63,109,157,208,236,846,-,-,34,55,69,89,125,405
宮城県,0406,大崎・栗原,いいえ,5001,5249,4465,4475,4683,4588,4638,33099,3718,4177,3863,3834,4163,4698,4838,29291
宮城県,0409,石巻・登米・気仙沼,はい,27,53,80,112,161,183,309,925,16,23,38,62,67,87,138,431
宮城県,0409,石巻・登米・気仙沼,いいえ,5281,5870,5487,5224,5348,5549,6279,39038,3956,4649,4574,4800,5192,5959,7145,36275
秋田県,0501,大館・鹿角,はい,-,-,18,27,48,61,85,258,-,-,14,16,13,47,66,167
秋田県,0501,大館・鹿角,いいえ,1242,1471,1352,1376,1370,1241,1421,9473,1037,1161,1138,1139,1249,1381,1804,8909
秋田県,0502,北秋田,はい,-,-,-,10,17,29,26,92,-,-,-,-,10,-,13,43
秋田県,0502,北秋田,いいえ,318,409,375,447,383,436,498,2866,235,297,301,301,356,470,593,2553
秋田県,0503,能代・山本,はい,-,-,20,26,37,47,74,217,-,-,-,17,21,24,42,123
秋田県,0503,能代・山本,いいえ,1028,1241,1218,1186,1205,1118,1155,8151,865,1075,1150,1111,1199,1270,1505,8175
秋田県,0504,秋田周辺,はい,18,68,84,129,165,214,288,966,24,36,46,68,68,97,171,510
秋田県,0504,秋田周辺,いいえ,5501,6718,6283,5908,5201,4281,4851,38743,4387,5222,5107,4520,4513,5090,6510,35349
秋田県,0505,由利本荘・にかほ,はい,-,-,22,40,28,62,89,261,-,-,-,13,18,27,45,122
秋田県,0505,由利本荘・にかほ,いいえ,1355,1468,1394,1382,1385,1439,1487,9910,1116,1258,1300,1290,1355,1646,1661,9626
秋田県,0506,大仙・仙北,はい,-,-,35,52,61,92,173,432,-,-,14,25,42,55,105,259
秋田県,0506,大仙・仙北,いいえ,1398,1592,1467,1461,1570,1653,1941,11082,1180,1289,1300,1343,1640,2190,2374,11316
秋田県,0507,横手,はい,-,-,19,29,41,68,91,262,-,-,14,12,28,45,47,156
秋田県,0507,横手,いいえ,1318,1447,1292,1315,1357,1331,1494,9554,1129,1325,1303,1277,1379,1684,1734,9831
秋田県,0508,湯沢・雄勝,はい,-,-,-,20,22,43,60,165,-,-,-,-,14,-,27,74
秋田県,0508,湯沢・雄勝,いいえ,768,825,857,907,969,1042,1101,6469,560,702,774,765,900,1120,1220,6041
山形県,0601,村山,はい,38,71,107,153,215,248,304,1136,12,38,61,71,81,100,164,527
山形県,0601,村山,いいえ,11536,12337,11143,10281,10007,9301,9631,74236,9696,10619,9734,9323,9355,9302,9380,67409
山形県,0602,最上,はい,-,-,10,18,25,19,19,100,-,-,-,-,-,-,10,45
山形県,0602,最上,いいえ,1369,1530,1353,1461,1615,1580,1591,10499,1135,1310,1328,1383,1603,1660,1542,9961
山形県,0603,置賜,はい,-,-,28,56,61,47,104,334,-,18,-,-,-,-,47,140
山形県,0603,置賜,いいえ,4384,4890,4563,4291,4250,4065,4105,30548,3594,4025,3920,3877,3856,3995,4010,27277
山形県,0604,庄内,はい,22,35,60,83,120,121,142,583,-,-,42,28,31,65,89,287
山形県,0604,庄内,いいえ,5607,6258,5827,5558,5668,5428,5656,40002,4800,5494,5348,5309,5512,5804,6311,38578
福島県,0701,県北,はい,37,71,137,186,259,314,452,1456,18,43,73,69,109,135,214,661
福島県,0701,県北,いいえ,8816,10354,9488,8803,8311,7511,8290,61573,7108,8361,8118,7517,7486,7901,9105,55596
福島県,0702,県中,はい,50,79,126,163,263,266,419,1366,28,61,73,89,92,138,244,725
福島県,0702,県中,いいえ,9284,10453,9160,8331,7986,7019,7205,59438,7437,8435,7710,7471,7336,7421,8388,54198
福島県,0703,県南,はい,15,29,43,44,68,92,111,402,-,-,24,24,38,33,66,212
福島県,0703,県南,いいえ,2895,3103,2667,2714,2569,2487,2508,18943,2180,2425,2130,2093,2427,2552,2678,16485
福島県,0706,相双,はい,13,20,44,52,76,106,192,503,-,-,21,18,28,52,98,232
福島県,0706,相双,いいえ,2117,2473,2127,2105,2358,2773,3114,17067,1615,1887,1850,1940,2507,3062,3472,16333
福島県,0707,いわき,はい,37,61,98,111,157,185,243,892,17,22,43,81,90,86,144,483
福島県,0707,いわき,いいえ,5571,6660,6194,5466,4814,3986,3894,36585,4194,5040,4779,4429,4231,3788,4271,30732
福島県,0708,会津・南会津,はい,20,48,75,109,151,216,275,894,-,-,40,57,86,93,146,456
福島県,0708,会津・南会津,いいえ,4403,4891,4466,4652,4664,4414,4681,32171,3504,4092,4035,4186,4364,4854,5246,30281
茨城県,0801,水戸,はい,44,69,153,189,227,210,233,1125,18,51,58,93,76,89,155,540
茨城県,0801,水戸,いいえ,8629,10361,9659,7976,6604,5377,5217,53823,6375,7689,7415,6379,5480,5446,5906,44690
茨城県,0802,日立,はい,21,36,79,87,119,108,163,613,-,-,27,34,31,43,78,238
茨城県,0802,日立,いいえ,4419,5820,6112,5159,4267,3491,3690,32958,2935,3985,4310,3556,3148,3076,3644,24654
茨城県,0803,常陸太田・ひたちなか,はい,28,59,124,134,171,189,232,937,20,25,52,65,57,96,142,457
茨城県,0803,常陸太田・ひたちなか,いいえ,6582,8059,8191,7052,5740,4941,5204,45769,4547,5624,5950,5027,4724,4984,5678,36534
茨城県,0804,鹿行,はい,20,50,55,69,100,116,191,601,15,23,38,30,47,70,109,332
茨城県,0804,鹿行,いいえ,4290,5188,4876,3894,3311,3360,3512,28431,3324,3950,3946,3346,3342,3509,3963,25380
茨城県,0805,土浦,はい,19,46,65,95,85,111,147,568,11,23,30,30,38,49,83,264
茨城県,0805,土浦,いいえ,4640,5640,5358,4456,3512,3184,3195,29985,3168,4166,4022,3435,3142,3045,3675,24653
茨城県,0806,つくば,はい,24,53,80,98,122,129,176,682,15,23,38,54,48,57,81,316
茨城県,0806,つくば,いいえ,7685,8285,7166,5621,4390,3402,3657,40206,5923,6712,5750,4498,3718,3538,3980,34119
茨城県,0807,取手・竜ヶ崎,はい,34,82,125,173,196,198,351,1159,20,47,65,72,62,95,190,551
茨城県,0807,取手・竜ヶ崎,いいえ,8132,10273,9517,7672,6200,5771,6923,54488,6157,7684,7288,6173,5597,6056,7627,46582
茨城県,0808,筑西・下妻,はい,13,27,70,86,104,129,122,551,-,-,27,29,42,41,77,242
茨城県,0808,筑西・下妻,いいえ,4345,5168,4625,3939,3685,3536,3267,28565,3163,3903,3877,3473,3378,3714,3648,25156
茨城県,0809,古河・坂東,はい,16,33,65,87,90,97,141,529,-,-,32,36,38,34,81,247
茨城県,0809,古河・坂東,いいえ,3964,4604,4530,3574,3285,2827,2996,25780,2643,3424,3388,2762,2750,3010,3316,21293
栃木県,0901,県北,はい,36,67,88,135,170,214,325,1035,20,40,49,47,74,107,178,515
栃木県,0901,県北,いいえ,7309,8127,7336,6243,5955,5872,6215,47057,5073,5927,5727,5132,5381,5979,6545,39764
栃木県,0902,県西,はい,13,25,60,57,78,89,143,465,-,-,22,22,35,50,80,237
栃木県,0902,県西,いいえ,2749,3510,3385,2937,2747,2545,2707,20580,2092,2681,2693,2444,2412,2606,3091,18019
栃木県,0903,宇都宮,はい,57,108,202,188,236,221,275,1287,26,46,80,89,89,115,155,600
栃木県,0903,宇都宮,いいえ,11894,13500,12426,9962,7440,5184,5207,65613,8241,9613,8874,6959,5573,4981,5961,50202
栃木県,0904,県東,はい,13,35,28,58,81,88,137,440,-,-,17,28,36,57,83,237
栃木県,0904,県東,いいえ,3174,3516,3015,2688,2530,2618,2660,20201,2040,2440,2265,2048,2325,2650,2812,16580
栃木県,0905,県南,はい,44,70,139,170,184,205,334,1146,23,35,55,65,75,109,206,568
栃木県,0905,県南,いいえ,8608,10801,9623,7986,7125,6477,6600,57220,6470,7794,7698,6339,6185,6471,7154,48111
栃木県,0906,両毛,はい,19,36,64,91,105,99,188,602,-,-,24,30,33,47,91,250
栃木県,0906,両毛,いいえ,4411,5405,5213,4370,3589,3085,3387,29460,2856,3719,3714,3274,2987,3259,4038,23847
群馬県,1001,前橋,はい,32,54,95,123,127,170,280,881,-,-,38,51,64,87,196,465
群馬県,1001,前橋,いいえ,6485,7762,7322,6087,5220,4589,4974,42439,4560,5912,5865,5225,4569,4915,6148,37194
群馬県,1002,渋川,はい,-,-,30,34,46,55,81,270,-,-,21,-,16,37,42,133
群馬県,1002,渋川,いいえ,1948,2251,2070,1781,1867,1624,1729,13270,1405,1698,1739,1483,1488,1631,2003,11447
群馬県,1003,伊勢崎,はい,21,31,70,65,84,77,140,488,11,17,26,32,26,44,76,232
群馬県,1003,伊勢崎,いいえ,4877,5957,5605,4680,3876,3228,3626,31849,3479,4352,4388,3541,3116,3415,4537,26828
群馬県,1004,高崎・安中,はい,22,59,130,111,136,172,266,896,21,26,38,61,46,80,170,442
群馬県,1004,高崎・安中,いいえ,7478,9435,9230,7542,5900,4992,5713,50290,5325,7040,7129,5931,5008,5468,7289,43190
群馬県,1005,藤岡,はい,-,-,15,15,27,34,71,174,-,-,-,13,14,19,33,97
群馬県,1005,藤岡,いいえ,1014,1397,1277,1112,951,879,1105,7735,670,949,1022,890,831,963,1337,6662
群馬県,1006,富岡,はい,-,-,18,27,24,37,63,182,-,-,-,-,-,17,31,76
群馬県,1006,富岡,いいえ,1034,1307,1238,1213,1175,1216,1332,8515,768,1065,1088,1042,1080,1290,1560,7893
群馬県,1007,吾妻,はい,-,-,12,13,26,36,54,151,-,-,10,-,-,19,37,91
群馬県,1007,吾妻,いいえ,678,932,964,918,995,985,1120,6592,521,715,795,795,859,911,1175,5771
群馬県,1008,沼田,はい,-,-,20,37,52,47,102,269,-,-,14,18,34,41,94,209
群馬県,1008,沼田,いいえ,1128,1435,1460,1383,1395,1511,1595,9907,907,1243,1183,1250,1362,1523,1735,9203
群馬県,1009,桐生,はい,11,28,37,50,79,95,173,473,-,-,17,21,26,50,123,253
群馬県,1009,桐生,いいえ,2506,3267,3285,2694,2338,2016,2680,18786,1774,2489,2656,2180,2073,2336,3325,16833
群馬県,1010,太田・館林,はい,32,64,127,148,136,189,352,1048,11,37,44,42,57,97,200,488
群馬県,1010,太田・館林,いいえ,8255,9552,8785,6886,5130,4654,5966,49228,4844,6435,6090,4786,4358,5177,7276,38966
埼玉県,1101,南部,はい,63,147,263,275,307,277,467,1799,29,66,104,121,125,162,300,907
埼玉県,1101,南部,いいえ,16511,19278,18560,14133,9796,7204,7873,93355,11708,14237,13924,10962,8087,6876,9730,75524
埼玉県,1102,南西部,はい,67,137,259,279,256,311,525,1834,36,59,117,114,120,166,342,954
埼玉県,1102,南西部,いいえ,14921,17524,16931,13267,9128,7053,8637,87461,11170,13548,13419,10538,7504,7197,11030,74406
埼玉県,1103,東部,はい,83,201,319,423,427,489,942,2884,53,110,172,180,214,260,601,1590
埼玉県,1103,東部,いいえ,20902,26424,25021,18504,13408,11488,14989,130736,15883,20054,19802,15044,11945,13089,20114,115931
埼玉県,1104,さいたま,はい,127,262,446,500,519,474,669,2997,56,120,173,175,176,212,371,1283
埼玉県,1104,さいたま,いいえ,27130,31684,30747,24324,18273,12913,14339,159410,19692,23196,23260,18642,13990,12260,16573,127613
埼玉県,1105,県央,はい,-,-,167,222,230,273,458,1492,-,-,69,86,107,153,285,773
埼玉県,1105,県央,いいえ,9913,12509,12294,9614,7614,6611,8182,66737,6972,9210,9600,7695,6514,7152,10663,57806
埼玉県,1106,川越比企,はい,70,149,262,330,330,343,663,2147,40,97,128,152,181,207,428,1233
埼玉県,1106,川越比企,いいえ,14989,18506,17501,13574,11153,9704,11822,97249,10149,12839,12758,10355,9350,9992,13691,79134
埼玉県,1107,西部,はい,67,163,250,293,344,365,616,2098,47,91,135,148,143,192,362,1118
埼玉県,1107,西部,いいえ,13342,17136,16911,13695,10953,9019,10582,91638,10068,12714,12776,10690,8968,8914,12018,76148
埼玉県,1108,利根,はい,56,100,165,209,271,291,437,1529,-,51,-,91,95,134,229,680
埼玉県,1108,利根,いいえ,10748,13663,12696,10076,8878,7339,7523,70923,7491,9506,9319,7983,7164,6881,8106,56450
埼玉県,1109,北部,はい,-,-,154,166,229,283,379,1339,-,-,67,77,88,112,218,626
埼玉県,1109,北部,いいえ,9200,10823,10350,8573,7344,6541,6709,59540,6478,8178,8102,7079,6475,6397,7294,50003
埼玉県,1110,秩父,はい,-,-,23,31,47,67,99,290,-,-,-,21,23,51,76,193
埼玉県,1110,秩父,いいえ,1278,1552,1684,1528,1518,1496,1573,10629,927,1285,1336,1255,1308,1476,1653,9240
千葉県,1201,千葉,はい,76,181,283,382,365,362,619,2268,44,73,133,147,124,201,379,1101
千葉県,1201,千葉,いいえ,17891,23047,23446,17815,12898,8937,10477,114511,12958,16773,17560,13416,9982,8936,13218,92843
千葉県,1202,東葛南部,はい,150,339,551,700,648,641,1136,4165,64,149,256,305,294,371,713,2152
千葉県,1202,東葛南部,いいえ,35594,43068,42258,32103,21894,16063,19815,210795,27154,33170,32924,24921,18074,17172,25607,179022
千葉県,1203,東葛北部,はい,119,264,415,462,530,570,1005,3365,95,144,214,232,259,332,606,1882
千葉県,1203,東葛北部,いいえ,27092,32245,30587,23263,17501,14563,18300,163551,20259,24365,23578,18747,15017,16226,23620,141812
千葉県,1204,印旛,はい,43,104,187,210,279,315,486,1624,27,60,84,93,105,147,243,759
千葉県,1204,印旛,いいえ,12081,14444,13548,10652,9391,8949,9903,78968,9208,11221,10752,8911,8484,8928,10457,67961
千葉県,1205,香取海匝,はい,-,-,66,91,129,167,281,786,11,31,32,43,71,91,175,454
千葉県,1205,香取海匝,いいえ,3338,4144,4165,3708,3766,3847,4466,27434,2460,3029,3407,3312,3801,4453,5301,25763
千葉県,1206,山武長生夷隅,はい,29,56,111,126,199,245,338,1104,13,38,61,66,89,127,209,603
千葉県,1206,山武長生夷隅,いいえ,5815,7324,7201,6405,6168,6161,7034,46108,4261,5344,5769,5426,5610,6072,7127,39609
千葉県,1207,安房,はい,-,-,25,23,41,43,86,235,-,-,-,10,18,17,41,104
千葉県,1207,安房,いいえ,1380,1743,1836,1497,1482,1363,1474,10775,1160,1528,1525,1281,1295,1444,1786,10019
千葉県,1208,君津,はい,21,44,88,109,136,184,326,908,-,-,-,47,52,108,239,509
千葉県,1208,君津,いいえ,5321,6502,6039,4729,4426,4635,5557,37209,3786,4641,4619,3898,3689,4651,6357,31641
千葉県,1209,市原,はい,27,43,66,95,90,150,225,696,13,18,36,41,57,75,156,396
千葉県,1209,市原,いいえ,3945,5147,4925,3870,3396,3696,4114,29093,2957,3812,3788,3157,3134,3777,4728,25353
東京都,1301,区中央部,はい,145,280,523,567,508,329,494,2846,91,148,193,199,169,163,281,1244
東京都,1301,区中央部,いいえ,36710,40316,37818,30361,19603,9575,8056,182439,26919,28975,26251,18842,12271,7984,9775,131017
東京都,1302,区南部,はい,130,280,440,517,513,460,761,3101,79,139,184,187,225,234,474,1522
東京都,1302,区南部,いいえ,27707,31104,30534,23096,15524,9941,11132,149038,22813,25658,23727,17320,12084,10277,14043,125922
東京都,1303,区西南部,はい,116,218,339,446,454,417,715,2705,94,150,225,268,241,255,480,1713
東京都,1303,区西南部,いいえ,28361,30073,27751,23542,16331,10799,11773,148630,28199,31020,28624,22164,15968,12570,16597,155142
東京都,1304,区西部,はい,119,225,350,467,440,450,723,2774,82,151,175,246,209,241,441,1545
東京都,1304,区西部,いいえ,28007,29092,26694,21637,15337,10563,11310,142640,25102,27154,25424,20180,14985,11649,15226,139720
東京都,1305,区西北部,はい,210,369,592,755,769,805,1303,4803,106,192,330,352,365,466,877,2688
東京都,1305,区西北部,いいえ,40348,43689,41237,33282,25325,18475,20560,222916,33641,38262,37429,30576,24311,21088,27692,212999
東京都,1306,区東北部,はい,111,255,354,496,511,650,1072,3449,67,127,228,208,263,309,669,1871
東京都,1306,区東北部,いいえ,24675,29395,28193,22125,16551,13370,16473,150782,20027,23936,24051,19933,15540,14869,21151,139507
東京都,1307,区東部,はい,162,337,550,685,559,614,1083,3990,74,161,244,274,231,328,755,2067
東京都,1307,区東部,いいえ,34000,39896,39653,30007,19671,13898,16038,193163,27148,31632,31116,22555,16110,14728,21237,164526
東京都,1308,西多摩,はい,-,-,-,-,182,260,440,1228,-,-,-,-,-,-,241,641
東京都,1308,西多摩,いいえ,6208,7906,8579,6906,5569,5240,7068,47476,4698,6242,6769,5744,5104,5750,8596,42903
東京都,1309,南多摩,はい,117,259,454,583,573,710,1280,3976,72,163,252,273,275,368,843,2246
東京都,1309,南多摩,いいえ,25503,31311,32837,26471,19081,15592,20816,171611,20425,25668,26806,21610,17456,17892,26804,156661
東京都,1310,北多摩西部,はい,71,129,199,257,283,312,539,1790,32,55,97,108,116,172,346,926
東京都,1310,北多摩西部,いいえ,12368,14602,14557,12474,9083,7002,8743,78829,9372,11241,11556,9685,7656,7536,11203,68249
東京都,1311,北多摩南部,はい,99,194,284,393,415,476,790,2651,44,99,152,190,203,246,525,1459
東京都,1311,北多摩南部,いいえ,21937,23776,23626,20088,14168,10542,13033,127170,18796,21171,21160,17122,13192,11969,16381,119791
東京都,1312,北多摩北部,はい,67,111,196,298,318,366,648,2004,34,71,119,149,155,203,431,1162
東京都,1312,北多摩北部,いいえ,13322,15557,15833,13633,10380,8174,10053,86952,11247,13346,13939,12021,9693,9246,13098,82590
東京都,1313,島しょ,はい,-,-,-,-,12,14,25,68,-,-,-,-,-,-,10,28
東京都,1313,島しょ,いいえ,359,420,419,381,303,329,379,2590,333,360,359,260,298,338,411,2359
神奈川県,1404,川崎北部,はい,91,172,278,378,323,255,378,1875,54,73,121,127,116,96,247,834
神奈川県,1404,川崎北部,いいえ,17876,20079,20137,16476,10604,6819,6924,98915,14183,16338,16506,12733,8779,6466,8038,83043
神奈川県,1405,川崎南部,はい,89,213,270,283,266,173,261,1555,38,67,101,118,102,98,143,667
神奈川県,1405,川崎南部,いいえ,16345,18369,16487,12127,8134,5125,4629,81216,11936,12835,11634,8552,5705,4173,4892,59727
神奈川県,1406,横須賀・三浦,はい,45,112,213,253,254,279,433,1589,30,67,102,109,138,129,250,825
神奈川県,1406,横須賀・三浦,いいえ,10108,14029,14874,12509,9891,7174,8318,76903,8226,11146,11991,9571,7516,7033,9653,65136
神奈川県,1407,湘南東部,はい,58,123,241,248,264,274,519,1727,28,59,94,106,126,128,336,877
神奈川県,1407,湘南東部,いいえ,14110,17300,17486,14168,9910,6669,8692,88335,10732,13222,13054,10170,7627,7220,11547,73572
神奈川県,1408,湘南西部,はい,32,88,151,228,199,232,458,1388,-,-,72,88,84,108,234,645
神奈川県,1408,湘南西部,いいえ,9739,11987,12165,10208,7769,6184,7963,66015,6854,8834,8871,7262,5987,6234,9456,53498
神奈川県,1409,県央,はい,62,172,265,340,291,300,576,2006,27,68,97,126,134,162,340,954
神奈川県,1409,県央,いいえ,16500,20136,20131,15914,11265,8051,10335,102332,10719,14018,14009,10854,8283,8162,13301,79346
神奈川県,1410,相模原,はい,58,123,246,251,289,246,380,1593,29,59,106,122,110,114,260,800
神奈川県,1410,相模原,いいえ,12581,15149,15316,12307,8749,6198,7125,77425,8809,10859,11084,8928,6747,5899,8445,60771
神奈川県,1411,県西,はい,32,55,99,123,140,114,233,796,-,-,44,44,51,71,163,406
