都道府県名,二次医療圏番号,二次医療圏名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
北海道,0113,上川北部,はい,55,128,237,323,435,437,535,2150,28,72,98,152,230,306,553,1439
北海道,0113,上川北部,いいえ,812,968,803,663,567,393,420,4626,654,773,689,658,548,497,577,4396
北海道,0114,富良野,はい,32,84,132,203,227,269,394,1341,14,36,68,115,164,224,400,1021
北海道,0114,富良野,いいえ,532,592,548,504,418,337,316,3247,493,582,561,484,421,386,447,3374
北海道,0115,留萌,はい,39,93,155,216,258,282,296,1339,17,33,88,112,142,195,347,934
北海道,0115,留萌,いいえ,484,652,537,423,350,237,201,2884,383,500,452,391,371,336,341,2774
北海道,0116,宗谷,はい,82,188,231,301,409,418,415,2044,24,72,116,136,167,231,351,1097
北海道,0116,宗谷,いいえ,882,1077,855,731,536,397,302,4780,689,703,621,564,462,398,396,3833
北海道,0117,北網,はい,188,477,657,952,1157,1039,1208,5678,75,204,311,491,625,689,1151,3546
北海道,0117,北網,いいえ,2927,3410,2811,2340,1903,1171,1091,15653,2258,2673,2342,2159,1740,1457,1621,14250
北海道,0118,遠紋,はい,50,142,217,294,336,349,439,1827,18,50,94,143,172,268,493,1238
北海道,0118,遠紋,いいえ,798,950,860,748,581,387,393,4717,556,686,734,623,528,490,559,4176
北海道,0119,十勝,はい,289,714,1122,1571,1959,1986,2471,10112,89,312,608,837,1052,1428,2462,6788
北海道,0119,十勝,いいえ,4794,5647,4696,3898,3112,2324,2118,26589,3743,4529,4132,3584,2978,2672,2841,24479
北海道,0120,釧路,はい,216,556,778,1031,1309,1304,1559,6753,95,210,409,507,634,906,1335,4096
北海道,0120,釧路,いいえ,3246,3793,3337,2588,2097,1450,1224,17735,2440,3095,2713,2271,1939,1729,1664,15851
北海道,0121,根室,はい,37,132,208,255,313,334,327,1606,29,64,100,131,181,245,314,1064
北海道,0121,根室,いいえ,988,1077,828,735,541,360,317,4846,735,791,721,631,521,434,372,4205
青森県,0201,津軽地域,はい,393,784,1198,1559,1928,1919,2290,10071,158,388,655,993,1327,1584,2422,7527
青森県,0201,津軽地域,いいえ,4083,4174,3505,2940,2392,1581,1416,20091,3736,4059,3730,3536,2781,2392,2239,22473
青森県,0202,八戸地域,はい,456,1108,1722,2187,2568,2478,2534,13053,188,469,838,1135,1349,1627,2166,7772
青森県,0202,八戸地域,いいえ,5556,6128,5498,4248,3468,2320,1936,29154,4304,5243,4984,4084,3452,2903,2737,27707
青森県,0203,青森地域,はい,441,1037,1506,2118,2560,2328,2816,12806,187,485,747,1099,1369,1751,2855,8493
青森県,0203,青森地域,いいえ,5123,5793,4847,3942,3079,1909,1759,26452,4499,5194,4526,3999,3236,2636,2802,26892
青森県,0204,西北五地域,はい,134,332,548,738,813,932,1034,4531,52,160,281,417,600,826,1055,3391
青森県,0204,西北五地域,いいえ,1440,1604,1387,1320,1003,826,726,8306,1274,1473,1525,1424,1355,1237,1172,9460
青森県,0205,上十三地域,はい,257,553,820,1003,1243,1281,1420,6577,92,241,377,525,728,929,1344,4236
青森県,0205,上十三地域,いいえ,2852,3021,2500,1997,1661,1232,1093,14356,2152,2534,2306,1948,1804,1637,1575,13956
青森県,0206,下北地域,はい,117,232,297,398,502,494,549,2589,44,100,182,207,289,358,524,1704
青森県,0206,下北地域,いいえ,884,1012,838,723,609,486,450,5002,747,915,838,687,656,650,563,5056
岩手県,0301,盛岡,はい,669,1492,2171,2883,3565,3514,4230,18524,250,576,1105,1457,1893,2608,3955,11844
岩手県,0301,盛岡,いいえ,9122,9866,8418,6535,5255,3665,3506,46367,7373,8561,7479,6278,5540,5061,5297,45589
岩手県,0302,岩手中部,はい,330,729,1049,1390,1614,1767,1949,8828,125,271,474,672,887,1226,1706,5361
岩手県,0302,岩手中部,いいえ,4516,4656,3655,3058,2353,1846,1761,21845,3310,3801,3304,2891,2526,2494,2646,20972
岩手県,0303,胆江,はい,180,436,577,785,1000,1153,1353,5484,76,175,290,400,627,880,1355,3803
岩手県,0303,胆江,いいえ,2550,2697,2028,1747,1563,1324,1168,13077,1945,2154,1791,1719,1656,1648,1670,12583
岩手県,0304,両磐,はい,151,326,465,701,901,929,1071,4544,55,142,223,391,491,680,888,2870
岩手県,0304,両磐,いいえ,2053,2146,1740,1542,1357,1196,1125,11159,1591,1789,1625,1485,1496,1433,1365,10784
岩手県,0305,気仙,はい,69,143,255,365,397,440,546,2215,25,65,98,186,225,343,481,1423
岩手県,0305,気仙,いいえ,797,1030,944,839,638,518,495,5261,679,856,869,829,716,750,780,5479
岩手県,0306,釜石,はい,78,142,191,269,294,312,316,1602,24,62,108,144,166,231,358,1093
岩手県,0306,釜石,いいえ,633,735,681,564,428,375,333,3749,513,576,559,505,466,411,485,3515
岩手県,0307,宮古,はい,90,196,343,419,458,543,736,2785,29,89,133,192,279,456,722,1900
岩手県,0307,宮古,いいえ,1048,1093,1147,1004,769,689,753,6503,791,946,969,830,874,867,976,6253
岩手県,0308,久慈,はい,61,157,271,315,465,491,636,2396,44,79,160,179,285,387,585,1719
岩手県,0308,久慈,いいえ,806,898,810,661,649,490,477,4791,663,783,819,669,710,717,669,5030
岩手県,0309,二戸,はい,70,132,258,330,430,535,583,2338,38,64,149,191,306,419,574,1741
岩手県,0309,二戸,いいえ,772,868,776,744,643,611,558,4972,695,769,841,731,709,752,751,5248
宮城県,0401,仙南,はい,259,554,784,1052,1297,1609,1839,7394,96,247,396,622,827,1087,1473,4748
宮城県,0401,仙南,いいえ,3011,3032,2372,1901,1815,1719,1703,15553,2297,2691,2280,2050,2028,2175,2037,15558
宮城県,0403,仙台,はい,2345,5253,8110,9760,10957,10994,13331,60750,820,2026,3496,4407,5464,7343,11727,35283
宮城県,0403,仙台,いいえ,31619,34732,28650,20277,14635,10964,10536,151413,26835,30344,26107,20291,16848,14892,15722,151039
宮城県,0406,大崎・栗原,はい,473,942,1298,1777,2345,2540,2701,12076,185,354,627,931,1272,1681,2127,7177
宮城県,0406,大崎・栗原,いいえ,4912,4679,3535,3089,2800,2428,2261,23704,3811,4144,3528,3210,3245,3243,2861,24042
宮城県,0409,石巻・登米・気仙沼,はい,555,1120,1580,2210,2760,3106,3793,15124,198,486,888,1238,1683,2289,3375,10157
宮城県,0409,石巻・登米・気仙沼,いいえ,5473,5649,4750,3842,3337,2979,2974,29004,4365,4840,4407,4286,4086,3973,3994,29951
秋田県,0501,大館・鹿角,はい,136,310,417,663,815,809,877,4027,58,136,239,345,429,510,736,2453
秋田県,0501,大館・鹿角,いいえ,1667,1814,1471,1327,1160,867,774,9080,1408,1525,1451,1363,1311,1113,1187,9358
秋田県,0502,北秋田,はい,38,99,147,258,276,276,312,1406,16,37,86,99,164,196,277,875
秋田県,0502,北秋田,いいえ,409,469,393,366,305,310,263,2515,349,420,403,373,373,353,364,2635
秋田県,0503,能代・山本,はい,104,199,363,491,666,634,741,3198,40,108,225,307,410,496,774,2360
秋田県,0503,能代・山本,いいえ,1083,1187,1016,888,737,620,534,6065,926,1117,1062,958,964,852,786,6665
秋田県,0504,秋田周辺,はい,523,1331,1945,2686,3229,3004,3197,15915,213,533,882,1234,1575,1989,3016,9442
秋田県,0504,秋田周辺,いいえ,6971,7597,6158,4930,3929,2745,2506,34836,5946,6696,5892,4873,4236,3736,3858,35237
秋田県,0505,由利本荘・にかほ,はい,124,288,449,571,715,906,984,4037,52,152,263,366,490,675,816,2814
秋田県,0505,由利本荘・にかほ,いいえ,1468,1395,1180,1046,938,809,684,7520,1313,1382,1303,1198,1111,1102,954,8363
秋田県,0506,大仙・仙北,はい,194,400,558,779,1101,1126,1309,5467,88,190,329,510,717,943,1130,3907
秋田県,0506,大仙・仙北,いいえ,1836,1827,1480,1286,1207,1096,1015,9747,1631,1687,1581,1493,1628,1585,1413,11018
秋田県,0507,横手,はい,117,261,386,527,739,747,897,3674,58,151,211,315,442,622,764,2563
秋田県,0507,横手,いいえ,1540,1496,1174,1065,941,794,740,7750,1282,1387,1304,1195,1150,1200,1029,8547
秋田県,0508,湯沢・雄勝,はい,73,173,238,420,540,572,641,2657,24,99,146,191,305,378,504,1647
秋田県,0508,湯沢・雄勝,いいえ,935,880,856,791,745,664,597,5468,781,851,851,827,847,849,755,5761
山形県,0601,村山,はい,845,1784,2763,3594,4622,5082,5848,24538,340,781,1455,2044,2774,3753,4884,16031
山形県,0601,村山,いいえ,11095,11012,8885,7144,5963,4868,4599,53566,9920,10453,8880,7864,7283,6256,5291,55947
山形県,0602,最上,はい,130,261,413,539,780,848,968,3939,60,134,229,331,493,644,746,2637
山形県,0602,最上,いいえ,1282,1317,999,987,905,772,650,6912,1122,1213,1161,1086,1163,1032,811,7588
山形県,0603,置賜,はい,376,784,1150,1579,1983,2196,2515,10583,158,355,645,982,1224,1544,2103,7011
山形県,0603,置賜,いいえ,4166,4227,3530,2870,2395,1946,1714,20848,3542,3796,3399,3034,2752,2512,1971,21006
山形県,0604,庄内,はい,404,808,1251,1701,2407,2663,3205,12439,148,364,704,981,1421,1975,2835,8428
山形県,0604,庄内,いいえ,5292,5553,4727,4021,3477,3010,2820,28900,4722,5216,4773,4446,4234,4029,3724,31144
福島県,0701,県北,はい,665,1524,2266,3068,3725,3985,4994,20227,235,645,1182,1531,2107,2909,4276,12885
福島県,0701,県北,いいえ,8495,9290,7901,6345,5137,4014,3835,45017,7119,8058,7381,6414,5816,5297,5124,45209
福島県,0702,県中,はい,728,1619,2245,2941,3879,3944,4599,19955,307,642,1157,1677,2250,3078,4421,13532
福島県,0702,県中,いいえ,9235,9659,7763,6264,5026,3804,3350,45101,7742,8510,7339,6585,5967,5004,4570,45717
福島県,0703,県南,はい,200,451,624,947,1049,1242,1420,5933,73,175,294,454,693,934,1262,3885
福島県,0703,県南,いいえ,2808,2759,2172,1903,1664,1384,1221,13911,2205,2369,1976,1750,1890,1706,1499,13395
福島県,0706,相双,はい,235,483,670,885,1145,1566,1916,6900,85,194,345,487,798,1142,1598,4649
福島県,0706,相双,いいえ,2153,2365,1893,1560,1495,1427,1434,12327,1621,1791,1611,1553,1837,2018,1984,12415
福島県,0707,いわき,はい,427,1085,1658,2067,2380,2312,2547,12476,160,433,729,1062,1384,1466,2199,7433
福島県,0707,いわき,いいえ,5605,6168,5187,3976,2978,2104,1729,27747,4280,4958,4391,3748,3187,2533,2273,25370
福島県,0708,会津・南会津,はい,346,755,1147,1627,2162,2361,2983,11381,132,327,581,981,1290,1813,2600,7724
福島県,0708,会津・南会津,いいえ,4204,4356,3590,3357,2839,2410,2137,22893,3599,4061,3750,3567,3445,3326,2942,24690
茨城県,0801,水戸,はい,541,1284,2151,2471,2846,2683,2756,14732,179,475,879,1227,1295,1745,2424,8224
茨城県,0801,水戸,いいえ,8711,9758,8307,6177,4465,3230,2838,43486,6769,7949,7272,5892,4726,4051,3739,40398
茨城県,0802,日立,はい,283,724,1282,1558,1787,1580,1823,9037,77,232,489,620,711,877,1369,4375
茨城県,0802,日立,いいえ,4397,5433,5258,3953,2819,2144,2091,26095,3026,4012,4100,3164,2650,2316,2377,21645
茨城県,0803,常陸太田・ひたちなか,はい,441,1072,1786,2237,2397,2408,2790,13131,152,335,720,975,1235,1610,2371,7398
茨城県,0803,常陸太田・ひたちなか,いいえ,6523,7527,6954,5366,3911,3001,2796,36078,4865,5885,5829,4618,3916,3656,3551,32320
茨城県,0804,鹿行,はい,354,858,1249,1431,1611,1757,1861,9121,137,258,559,676,910,1177,1665,5382
茨城県,0804,鹿行,いいえ,4717,5267,4253,3045,2294,1984,1890,23450,3457,4057,3695,2915,2618,2475,2434,21651
茨城県,0805,土浦,はい,326,815,1181,1440,1590,1655,1861,8868,120,342,536,724,869,1112,1691,5394
茨城県,0805,土浦,いいえ,4645,5282,4576,3373,2280,1875,1698,23729,3330,4197,3879,3048,2586,2164,2266,21470
茨城県,0806,つくば,はい,439,1056,1554,1777,1793,1703,1983,10305,157,395,666,821,887,1136,1603,5665
茨城県,0806,つくば,いいえ,7925,7977,6247,4339,3057,2070,1942,33557,6226,6838,5547,4054,3108,2595,2510,30878
茨城県,0807,取手・竜ヶ崎,はい,467,1224,1931,2404,2646,2735,3449,14856,177,452,809,1154,1297,1830,2858,8577
茨城県,0807,取手・竜ヶ崎,いいえ,8325,9948,8369,5958,4210,3554,4003,44367,6502,7979,7148,5581,4784,4528,5069,41591
茨城県,0808,筑西・下妻,はい,316,721,1149,1323,1632,1825,1801,8767,99,280,505,727,884,1198,1499,5192
茨城県,0808,筑西・下妻,いいえ,4298,4751,3864,2957,2386,2008,1656,21920,3325,3920,3672,3010,2743,2635,2256,21561
茨城県,0809,古河・坂東,はい,257,616,1037,1151,1429,1338,1630,7458,77,248,479,580,747,995,1485,4611
茨城県,0809,古河・坂東,いいえ,3980,4364,3836,2765,2186,1757,1609,20497,2827,3505,3229,2515,2296,2181,1978,18531
栃木県,0901,県北,はい,511,1111,1640,2074,2534,2897,3453,14220,173,439,783,1027,1460,2047,2906,8835
栃木県,0901,県北,いいえ,7411,7692,6375,4731,4044,3496,3275,37024,5401,6187,5480,4586,4347,4244,3935,34180
栃木県,0902,県西,はい,183,493,882,1049,1289,1377,1570,6843,69,190,381,524,677,990,1478,4309
栃木県,0902,県西,いいえ,2957,3516,3018,2312,1929,1498,1413,16643,2302,2869,2671,2227,2048,1819,1763,15699
栃木県,0903,宇都宮,はい,743,1731,2698,3111,3189,2579,2916,16967,187,576,1023,1290,1459,1606,2697,8838
栃木県,0903,宇都宮,いいえ,11913,12737,10708,7582,4992,3090,2740,53762,8609,9709,8562,6223,4577,3663,3548,44891
栃木県,0904,県東,はい,194,496,684,847,1042,1237,1578,6078,65,178,297,431,627,895,1283,3776
栃木県,0904,県東,いいえ,3100,3199,2476,1962,1675,1529,1259,15200,2113,2423,2072,1728,1795,1845,1627,13603
栃木県,0905,県南,はい,556,1476,2272,2697,3133,3223,3609,16966,172,516,923,1222,1678,2166,3129,9806
栃木県,0905,県南,いいえ,8991,10614,8542,6322,4871,3846,3487,46673,6827,7948,7456,5719,4964,4579,4305,41798
栃木県,0906,両毛,はい,290,727,1109,1357,1545,1506,1955,8489,81,230,435,609,773,1061,1766,4955
栃木県,0906,両毛,いいえ,4445,5110,4546,3417,2423,1882,1721,23544,3019,3842,3641,2976,2446,2354,2422,20700
群馬県,1001,前橋,はい,400,991,1564,1879,2235,2259,2760,12088,145,366,692,973,1123,1623,2782,7704
群馬県,1001,前橋,いいえ,6562,7349,6362,4778,3448,2668,2592,33759,4866,6050,5686,4648,3738,3482,3617,32087
群馬県,1002,渋川,はい,126,276,444,585,740,777,891,3839,55,107,226,293,351,491,773,2296
群馬県,1002,渋川,いいえ,1969,2146,1809,1358,1270,974,967,10493,1485,1742,1696,1318,1264,1222,1302,10029
群馬県,1003,伊勢崎,はい,280,672,1117,1385,1496,1517,1986,8453,95,263,542,678,763,1200,2116,5657
群馬県,1003,伊勢崎,いいえ,4756,5482,4725,3487,2573,1855,1813,24691,3535,4292,4010,3017,2463,2295,2521,22133
群馬県,1004,高崎・安中,はい,447,1145,1880,2186,2417,2326,2952,13353,150,442,751,990,1249,1747,3066,8395
群馬県,1004,高崎・安中,いいえ,7867,9298,8328,6089,4246,3208,3171,42207,5850,7454,7123,5623,4234,4002,4474,38760
群馬県,1005,藤岡,はい,83,179,287,323,394,433,614,2313,25,74,139,157,218,336,611,1560
群馬県,1005,藤岡,いいえ,1013,1308,1077,876,672,522,589,6057,686,979,963,802,702,668,770,5570
群馬県,1006,富岡,はい,77,143,211,338,448,568,682,2467,17,60,117,180,224,401,661,1660
群馬県,1006,富岡,いいえ,1006,1243,1098,957,798,742,761,6605,792,1078,1026,913,906,932,970,6617
群馬県,1007,吾妻,はい,41,110,195,276,417,463,607,2109,17,39,99,165,218,272,461,1271
群馬県,1007,吾妻,いいえ,672,881,830,699,663,592,603,4940,522,713,752,683,700,687,768,4825
群馬県,1008,沼田,はい,79,200,313,470,604,734,955,3355,34,106,157,293,386,587,839,2402
群馬県,1008,沼田,いいえ,1089,1290,1234,1003,908,853,762,7139,910,1206,1092,1031,1047,993,1002,7281
群馬県,1009,桐生,はい,156,435,773,860,1002,1050,1633,5909,58,189,337,449,585,862,1661,4141
群馬県,1009,桐生,いいえ,2446,2948,2653,1971,1499,1121,1249,13887,1790,2404,2448,1839,1574,1558,1803,13416
群馬県,1010,太田・館林,はい,479,1131,1778,2096,2101,2274,3361,13220,141,407,733,867,1088,1862,3252,8350
群馬県,1010,太田・館林,いいえ,8051,8776,7420,5141,3390,2811,3184,38773,4952,6400,5716,4247,3512,3592,4377,32796
埼玉県,1101,南部,はい,920,2208,3792,4382,4107,3692,4701,23802,264,770,1554,1890,2009,2371,4435,13293
埼玉県,1101,南部,いいえ,16475,18246,16165,10874,6571,4144,3999,76474,12062,14179,13149,9752,6591,4884,5906,66523
埼玉県,1102,南西部,はい,704,1853,3240,3852,3470,3381,4834,21334,255,712,1402,1689,1756,2299,4648,12761
埼玉県,1102,南西部,いいえ,15074,16862,14954,10480,6430,4331,4604,72735,11546,13554,12746,9441,6211,5288,6917,65703
埼玉県,1103,東部,はい,1226,3264,5225,5753,5675,5782,8750,35675,443,1299,2475,2837,3137,4320,8876,23387
埼玉県,1103,東部,いいえ,21300,25308,22081,14639,9173,6931,7766,107198,16478,20128,18842,13303,9649,9429,12204,100033
埼玉県,1104,さいたま,はい,1408,3628,6124,7242,7386,6276,7784,39848,395,1165,2357,2885,3121,3783,6878,20584
埼玉県,1104,さいたま,いいえ,27749,30544,27384,19484,12638,7690,7478,132967,20636,23667,22483,16950,11647,8895,10163,114441
埼玉県,1105,県央,はい,555,1413,2423,2876,3111,3248,4620,18246,193,533,1080,1301,1626,2419,4802,11954
埼玉県,1105,県央,いいえ,9916,11850,10694,7507,5180,4037,4459,53643,7147,9187,9035,6844,5295,5169,6405,49082
埼玉県,1106,川越比企,はい,843,2190,3391,3930,4458,4528,6462,25802,261,770,1467,1727,2231,3319,5896,15671
埼玉県,1106,川越比企,いいえ,14824,17220,15048,10578,7569,6117,6765,78121,10476,12802,12079,9246,7816,7473,9054,68946
埼玉県,1107,西部,はい,717,1919,3110,3922,4262,4396,6120,24446,271,693,1364,1751,2113,2870,5462,14524
埼玉県,1107,西部,いいえ,13355,16333,14960,10876,7789,6079,6889,76281,10438,12848,12270,9710,7735,7408,8797,69206
埼玉県,1108,利根,はい,688,1703,2704,3189,3870,4233,5773,22160,189,594,1132,1575,1979,3066,5456,13991
埼玉県,1108,利根,いいえ,10789,12953,11027,7930,6206,5296,5394,59595,7831,9628,8923,7200,6439,6478,7318,53817
埼玉県,1109,北部,はい,519,1213,2057,2486,2977,3134,3754,16140,181,504,940,1240,1593,2099,3119,9676
埼玉県,1109,北部,いいえ,9022,10068,8821,6578,4904,4080,3732,47205,6501,7981,7470,6118,5200,4711,4679,42660
埼玉県,1110,秩父,はい,86,193,365,450,641,734,875,3344,22,79,168,241,333,491,740,2074
埼玉県,1110,秩父,いいえ,1354,1550,1503,1261,1044,898,824,8434,1047,1384,1331,1184,1128,1099,1009,8182
千葉県,1201,千葉,はい,946,2612,4632,5319,5303,4384,5698,28894,302,879,1788,2122,2179,2729,5316,15315
千葉県,1201,千葉,いいえ,18176,22046,20806,14265,8862,5312,5640,95107,13705,17295,17228,12394,8466,6684,8433,84205
千葉県,1202,東葛南部,はい,1852,4749,8100,9574,8832,7798,10883,51788,565,1698,3250,3898,4143,5366,10391,29311
千葉県,1202,東葛南部,いいえ,36288,41553,38072,25775,15288,9612,10496,177084,28354,33792,32080,22850,15259,12645,16198,161178
千葉県,1203,東葛北部,はい,1426,3615,6008,7060,7222,7020,9858,42209,446,1406,2528,3117,3485,4932,9503,25417
千葉県,1203,東葛北部,いいえ,27854,31289,27340,18679,12121,8710,9822,135815,21653,25088,23180,17337,12805,12067,14955,127085
千葉県,1204,印旛,はい,692,1658,2710,3226,3816,3939,4865,20906,228,666,1235,1529,1902,2397,3584,11541
千葉県,1204,印旛,いいえ,12151,13697,11916,8390,6503,5668,5742,64067,9646,11407,10359,8081,7165,6909,7258,60825
千葉県,1205,香取海匝,はい,232,664,1069,1316,1772,1967,2568,9588,79,231,514,759,1128,1576,2515,6802
千葉県,1205,香取海匝,いいえ,3750,4208,3764,3026,2563,2306,2353,21970,2912,3501,3609,3266,3192,3172,3097,22749
千葉県,1206,山武長生夷隅,はい,365,963,1529,2016,2556,2806,3612,13847,143,411,803,1107,1391,1804,2791,8450
千葉県,1206,山武長生夷隅,いいえ,5814,6853,6158,4922,4144,3799,3872,35562,4522,5448,5466,4809,4624,4552,4662,34083
千葉県,1207,安房,はい,121,264,434,513,654,698,802,3486,60,124,258,288,361,483,755,2329
千葉県,1207,安房,いいえ,1361,1624,1538,1111,960,776,777,8147,1278,1648,1531,1187,1099,1076,1115,8934
千葉県,1208,君津,はい,436,1050,1453,1731,2063,2372,3171,12276,111,340,640,853,1029,1629,2942,7544
千葉県,1208,君津,いいえ,5584,6335,5362,3776,2925,2693,2756,29431,4004,4717,4462,3412,2926,3244,3709,26474
千葉県,1209,市原,はい,273,698,1126,1300,1546,1834,2173,8950,97,289,519,673,843,1222,2074,5717
千葉県,1209,市原,いいえ,4067,4955,4293,2990,2178,2162,2212,22857,3132,3912,3621,2778,2514,2693,2850,21500
東京都,1301,区中央部,はい,1714,4146,6978,8525,7614,4517,4615,38109,471,1192,2124,2564,2419,2253,3859,14882
東京都,1301,区中央部,いいえ,37423,38848,33748,24377,13762,5952,4272,158382,28459,30055,26410,18034,10880,6301,6530,126669
東京都,1302,区南部,はい,1454,3462,5841,6660,6367,5131,6607,35522,433,1123,2235,2520,2695,3156,6114,18276
東京都,1302,区南部,いいえ,28278,29967,27290,18598,10605,5775,5583,126096,23844,26164,22978,15870,10182,7650,8660,115348
東京都,1303,区西南部,はい,1095,2470,4276,5805,5951,4972,6427,30996,346,955,2016,2694,2879,3334,6265,18489
東京都,1303,区西南部,いいえ,29472,30162,26228,20125,12254,6862,6371,131474,29595,31894,28527,20968,14010,9810,10984,145788
東京都,1304,区西部,はい,1367,2926,4715,5799,5687,4909,6320,31723,441,1052,2066,2711,2840,3166,5859,18135
東京都,1304,区西部,いいえ,28483,28405,24260,17827,11122,6546,6001,122644,26052,27742,24956,18754,12963,8976,9962,129405
東京都,1305,区西北部,はい,2089,4688,7770,9728,10202,9090,11970,55537,751,1886,3608,4750,5545,6487,11655,34682
東京都,1305,区西北部,いいえ,41103,42267,36901,26696,17481,11090,10445,185983,35075,38918,36341,27965,20305,15550,17212,191366
東京都,1306,区東北部,はい,1436,3589,5836,7022,7252,7264,10283,42682,504,1480,2887,3799,4141,5242,9922,27975
東京都,1306,区東北部,いいえ,24921,27864,24606,17001,10743,7223,7511,119869,20831,24037,22795,17453,12329,10181,12025,119651
東京都,1307,区東部,はい,1720,4481,7941,8924,8088,7264,9890,48308,579,1530,3090,3714,3845,5122,9948,27828
東京都,1307,区東部,いいえ,34565,38213,34904,23714,13380,7888,7669,160333,28379,32301,30401,20662,13469,10455,12490,148157
東京都,1308,西多摩,はい,399,987,1699,2051,2276,2628,3973,14013,146,408,834,1053,1230,1921,3633,9225
東京都,1308,西多摩,いいえ,6275,7489,7444,5441,3801,3046,3646,37142,4972,6411,6471,5125,4166,4031,5256,36432
東京都,1309,南多摩,はい,1301,3352,6243,7370,7365,7093,10416,43140,446,1281,2801,3390,3658,5146,9861,26583
東京都,1309,南多摩,いいえ,26507,30961,30102,22155,13947,10170,12292,146134,21700,26604,26272,20043,15010,13574,18095,141298
東京都,1310,北多摩西部,はい,617,1615,2905,3573,3468,3318,4790,20286,232,558,1176,1569,1742,2248,4573,12098
東京都,1310,北多摩西部,いいえ,13065,14581,13290,10369,6656,4438,4738,67137,10420,12219,11992,9397,6746,5744,7140,63658
東京都,1311,北多摩南部,はい,992,2334,4244,5371,5446,5052,7137,30576,326,884,1891,2425,2732,3413,6383,18054
東京都,1311,北多摩南部,いいえ,22536,23393,21638,16693,10240,6473,6960,107933,19769,21763,20806,15976,11372,9076,10713,109475
東京都,1312,北多摩北部,はい,666,1646,2961,3967,3941,3926,5439,22546,249,669,1389,1850,2106,2731,5166,14160
東京都,1312,北多摩北部,いいえ,14170,15578,14586,11255,7596,5017,5443,73645,11919,13806,13795,11247,8304,6926,8469,74466
東京都,1313,島しょ,はい,25,56,91,125,132,175,227,831,10,27,37,55,74,99,166,468
東京都,1313,島しょ,いいえ,364,415,362,289,207,179,182,1998,345,355,336,217,239,248,259,1999
神奈川県,1404,川崎北部,はい,864,2137,3762,4591,4133,3133,3612,22232,314,719,1503,1825,1870,1880,3204,11315
