都道府県名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
滋賀県,毎日,5294,5542,4450,3240,2440,2106,2644,25716,8933,9788,8852,7098,6087,5297,6155,52210
滋賀県,時々,17410,19542,17325,13853,11234,9376,10917,99657,11501,13948,13552,11683,10539,9843,12627,83693
滋賀県,ほとんど摂取しない,5913,8093,8536,7931,7063,5288,5357,48181,2176,2717,2715,2469,2281,2082,2927,17367
京都府,毎日,8053,8923,7282,5116,3733,3206,4283,40596,13052,15675,14304,10872,8396,7362,10033,79694
京都府,時々,23961,29579,27606,21116,17109,13471,16988,149830,16785,21062,21072,18099,15348,14246,20324,126936
京都府,ほとんど摂取しない,9082,12991,14420,13652,11521,8569,9318,79553,3372,4742,4927,4601,4002,3607,5346,30597
大阪府,毎日,25127,27772,23798,15853,10801,7758,8933,120042,40795,48070,45471,32645,21563,16115,18968,223627
大阪府,時々,76873,94234,90652,67128,47880,32386,32925,442078,53622,68864,70562,55705,40162,29724,36356,354995
大阪府,ほとんど摂取しない,31415,45120,51895,44706,33733,19953,17757,244579,11654,16113,17316,14959,10758,7862,9480,88142
兵庫県,毎日,15315,16858,14360,10519,8007,7130,9838,82027,26240,31814,29991,22831,18735,17987,22253,169851
兵庫県,時々,51119,62619,59461,46343,36994,29738,34473,320747,33368,43297,44155,37357,31469,28851,38373,256870
兵庫県,ほとんど摂取しない,19439,28413,32164,29525,24792,18081,18159,170573,6718,9454,9989,8941,7713,6976,9571,59362
奈良県,毎日,3385,3919,3258,2545,1983,1900,2733,19723,6250,7430,7323,5786,4751,4654,6214,42408
奈良県,時々,10530,13155,13116,10437,8593,7341,8784,71956,7542,9959,10460,9128,7671,7601,10340,62701
奈良県,ほとんど摂取しない,3884,5781,6817,6473,5667,3998,4028,36648,1482,2056,2222,2063,1818,1658,2230,13529
和歌山県,毎日,2161,2459,2065,1596,1555,1541,2104,13481,3808,4545,4530,3890,3568,3940,4790,29071
和歌山県,時々,7526,9628,9126,7684,6880,6134,7533,54511,4971,6476,6829,6655,6266,6626,9049,46872
和歌山県,ほとんど摂取しない,2418,3626,4133,3994,3734,3208,3618,24731,902,1251,1416,1414,1428,1483,2165,10059
鳥取県,毎日,1453,1482,1122,866,727,804,1040,7494,2674,2943,2608,2211,2143,2294,2661,17534
鳥取県,時々,5372,6117,5136,4524,4134,3815,4102,33200,3750,4671,4254,4137,4111,3981,4735,29639
鳥取県,ほとんど摂取しない,2352,3079,3160,3011,3005,2510,2221,19338,862,1116,1095,1004,978,1003,1169,7227
島根県,毎日,2059,2069,1648,1309,1315,1363,1771,11534,3799,4393,3710,3379,3428,3623,4469,26801
島根県,時々,6565,7706,6502,5567,5482,5207,6416,43445,4434,5546,5235,4965,5102,5370,7025,37677
島根県,ほとんど摂取しない,2652,3664,3738,3678,3821,3503,3752,24808,914,1279,1190,1184,1223,1354,1955,9099
岡山県,毎日,5973,6194,5056,3629,2824,2797,3356,29829,9673,11548,10126,7997,7044,6645,7745,60778
岡山県,時々,18449,22704,19668,14698,12877,11255,12501,112152,12112,15675,14961,12660,12132,11670,14632,93842
岡山県,ほとんど摂取しない,6613,9881,9824,8947,8320,6648,6175,56408,2214,3180,3277,2689,2645,2493,3281,19779
広島県,毎日,8590,9503,7533,5497,4259,3218,3241,41841,13450,16289,14753,11354,8855,6815,6555,78071
広島県,時々,27804,34305,30928,23810,18988,13398,12236,161469,17071,22277,21654,17611,14696,11077,11701,116087
広島県,ほとんど摂取しない,11280,16213,17393,15536,13144,8520,6688,88774,3488,4986,5009,4261,3472,2609,2864,26689
山口県,毎日,4172,4587,3779,2744,2310,1879,2079,21550,5691,6847,6600,5303,4743,4240,4901,38325
山口県,時々,11597,14699,12827,9936,8683,7453,8125,73320,7114,9370,9417,8036,7673,7381,9219,58210
山口県,ほとんど摂取しない,4513,6714,7015,6679,6204,4810,4388,40323,1458,2137,2284,1990,1716,1693,2265,13543
徳島県,毎日,1853,1890,1602,1292,1177,1364,1768,10946,3281,3804,3687,3242,3104,3495,3927,24540
徳島県,時々,6339,7352,6577,5810,5205,5057,6245,42585,4324,5441,5424,5032,5031,5765,7569,38586
徳島県,ほとんど摂取しない,2332,3267,3356,3290,3122,2718,3131,21216,828,1133,1166,1063,973,1288,1761,8212
香川県,毎日,2621,2941,2295,1784,1608,1586,1997,14832,4527,5518,4829,3956,3757,3656,4507,30750
香川県,時々,8665,10626,9294,7641,6695,6035,7683,56639,6018,7759,7446,6426,6278,6610,9811,50348
香川県,ほとんど摂取しない,3219,4703,4943,4312,4049,3183,3644,28053,1092,1585,1570,1248,1209,1347,2008,10059
愛媛県,毎日,4069,4453,3541,2665,2149,1651,1779,20307,6630,7568,7111,6025,4942,3787,3811,39874
愛媛県,時々,13037,15922,13517,11327,9933,7057,6762,77555,8695,11005,10791,9377,8387,7143,7428,62826
愛媛県,ほとんど摂取しない,4756,6754,7159,6992,6249,4409,3489,39808,1577,2211,2193,1933,1795,1521,1724,12954
高知県,毎日,2278,2433,1933,1376,1116,1087,1301,11524,3410,3816,3481,2934,2711,2829,3287,22468
高知県,時々,6359,7681,6402,5358,4947,4608,5583,40938,4696,6217,5898,5366,5257,5414,7044,39892
高知県,ほとんど摂取しない,2422,3592,3770,3744,3682,3238,3563,24011,997,1441,1458,1332,1376,1387,2071,10062
福岡県,毎日,14104,13262,9791,7186,5643,5256,6013,61255,22899,23906,20870,16174,13427,12548,14717,124541
福岡県,時々,49693,54745,47537,36842,32668,28979,33331,283795,36997,43737,42073,35852,32073,32284,41068,264084
福岡県,ほとんど摂取しない,22077,29052,29426,27022,24900,19327,19306,171110,8288,10499,10058,8953,8279,8194,10672,64943
佐賀県,毎日,2063,1822,1335,1244,985,1003,1168,9620,3450,3638,3249,2909,2685,2670,2622,21223
佐賀県,時々,8049,8587,7459,6771,6316,6157,6702,50041,5778,6919,6703,6504,6718,7186,8410,48218
佐賀県,ほとんど摂取しない,3360,4198,4469,4498,4544,3979,4136,29184,1141,1417,1444,1413,1559,1716,2360,11050
長崎県,毎日,2514,2537,2194,1716,1572,1652,1990,14175,4794,5253,4862,4217,4056,4127,4484,31793
長崎県,時々,10534,12275,11157,10179,9597,9553,11245,74540,8622,10251,10605,10259,10258,11866,14940,76801
長崎県,ほとんど摂取しない,4136,5645,6289,6533,6620,5922,6433,41578,1451,2019,2079,2089,2226,2795,3978,16637
熊本県,毎日,4325,3956,3100,2691,2349,2148,2212,20781,7691,8116,7237,6343,5577,4999,4667,44630
熊本県,時々,16885,18475,15756,14416,13420,12556,12964,104472,13517,15581,14984,14741,14432,14524,16216,103995
熊本県,ほとんど摂取しない,7490,9363,9528,10087,9752,8237,7720,62177,2784,3533,3256,3309,3319,3568,4349,24118
大分県,毎日,3024,2928,2269,1778,1645,1704,2040,15388,5096,5617,5007,4378,4195,4068,4587,32948
大分県,時々,11022,12235,10272,9017,9053,8670,9788,70057,7980,9550,9664,8885,9303,9780,12388,67550
大分県,ほとんど摂取しない,4286,6003,6165,5991,6275,5324,5470,39514,1535,2080,2159,1924,1997,2246,3134,15075
宮崎県,毎日,2378,2357,1740,1476,1392,1283,1570,12196,4142,4454,4069,3536,3168,3297,3616,26282
宮崎県,時々,10502,11508,9744,8659,8315,8092,9659,66479,7532,9169,8666,8290,8666,9684,12503,64510
宮崎県,ほとんど摂取しない,4601,6077,6156,6085,6151,5360,5344,39774,1543,2082,1946,1836,1955,2263,3136,14761
鹿児島県,毎日,3756,3675,2909,2532,2350,2375,2904,20501,6317,6541,6203,5632,5728,6094,6539,43054
鹿児島県,時々,14032,15177,13814,13162,13234,13535,15884,98838,10132,11712,11831,11888,12871,15530,19509,93473
鹿児島県,ほとんど摂取しない,5918,7417,7582,8345,8998,8084,8377,54721,2018,2482,2583,2460,2758,3286,4411,19998
沖縄県,毎日,3231,3303,2521,1802,1427,1284,1334,14902,6299,6826,5923,4769,3691,3199,3095,33802
沖縄県,時々,11445,13522,11531,9686,8282,6987,6355,67808,9366,10929,10261,8952,8161,7706,7664,63039
沖縄県,ほとんど摂取しない,4429,5814,5894,5349,4712,4066,3724,33988,1952,2456,2207,1862,1647,1702,1752,13578
都道府県判別不可,毎日,11194,10999,9401,7272,3612,1153,987,44618,13193,14274,12740,8640,3942,1463,761,55013
都道府県判別不可,時々,44417,47339,45523,39460,19575,5693,3350,205357,18604,22132,21794,16894,8259,2974,1577,92234
都道府県判別不可,ほとんど摂取しない,17228,21300,24920,25123,13676,3501,1821,107569,3708,4820,4910,3945,2174,749,422,20728
