都道府県名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
栃木県,遅い,2501,2624,2502,2247,2022,2024,2504,16424,2932,3113,2769,2067,1576,1683,2173,16313
群馬県,速い,15002,17196,15256,12071,9342,7462,7830,84159,6750,8595,8796,7339,6304,6251,7223,51258
群馬県,ふつう,19271,24797,24922,21343,18963,17450,21050,147796,15407,20777,21032,18329,17286,19937,27333,140101
群馬県,遅い,2058,2412,2321,2007,1827,1932,2546,15103,2601,3229,2798,2114,1622,1854,2631,16849
埼玉県,速い,58555,68085,61949,45890,32596,23751,25550,316376,28366,34613,33445,26695,20483,18404,23892,185898
埼玉県,ふつう,72033,91826,92881,76022,61535,52603,64341,511241,60905,77276,79100,65484,55094,57399,83046,478304
埼玉県,遅い,8651,10294,9927,8108,6728,6158,8240,58106,10620,12372,11579,8174,6025,5528,8144,62442
千葉県,速い,47635,56344,51835,38005,26799,19692,20656,260966,23990,29091,28867,22499,17084,15499,18918,155948
千葉県,ふつう,58868,74743,76627,62316,50514,42511,49755,415334,50849,64174,65466,53424,45623,46383,62847,388766
千葉県,遅い,7032,8161,8192,6571,5579,5034,6513,47082,9196,10520,9879,7145,5142,4664,6247,52793
東京都,速い,129775,142227,129716,98463,63634,40834,43194,647843,74518,83420,78522,60448,43171,34602,44347,419028
東京都,ふつう,153976,179655,184799,155484,116096,86657,104938,981605,147445,173267,173561,140405,110113,101481,144906,991178
東京都,遅い,19935,21087,20912,18239,13718,10675,14344,118910,28344,30265,28355,20443,13696,10693,14926,146722
神奈川県,速い,75362,88945,84041,63874,40654,25062,25566,403504,38634,46437,45370,34373,24233,18649,23711,231407
神奈川県,ふつう,93855,117804,126353,107018,78849,55225,62945,642049,79878,100420,105612,84694,64202,55873,77936,568615
神奈川県,遅い,11989,13576,14244,12377,9433,6793,8702,77114,14901,17365,16809,12319,7874,5840,7896,83004
新潟県,速い,17696,19936,17357,14313,11437,9041,9050,98830,9526,11561,10861,9997,8859,8195,8845,67844
新潟県,ふつう,25467,31125,30100,27508,26457,24179,26905,191741,21739,27410,26236,24180,23372,25182,30995,179114
新潟県,遅い,2616,2827,2771,2686,2452,2704,3620,19676,3611,3879,3469,2647,2189,2288,3273,21356
富山県,速い,8584,10956,9560,7168,5486,4219,4532,50505,4727,6377,6174,5301,4445,4254,5318,36596
富山県,ふつう,11899,15357,14639,12295,10758,8945,10754,84647,9729,12995,12599,10645,9662,9836,14299,79765
富山県,遅い,1332,1676,1625,1371,1306,1497,2217,11024,1579,1811,1743,1302,1092,1330,2030,10887
石川県,速い,8325,10332,8930,6842,5359,4022,4699,48509,4771,6319,5890,5112,4538,4334,5550,36514
石川県,ふつう,11375,15090,13913,11534,9744,8276,10305,80237,10079,13084,12429,10392,9278,9287,13291,77840
石川県,遅い,1162,1283,1283,1159,1095,1119,1675,8776,1550,1790,1656,1339,1095,1038,1678,10146
福井県,速い,6008,7101,6107,5014,3997,2642,2310,33179,3138,3930,3959,3481,2837,2150,1986,21481
福井県,ふつう,8160,9825,9273,8205,7141,5360,4780,52744,6695,8424,8027,7110,6156,4927,5261,46600
福井県,遅い,830,828,833,748,770,581,694,5284,996,1085,1035,801,606,490,587,5600
山梨県,速い,6553,7496,7208,5997,4750,4101,3998,40103,3411,4410,4475,4147,3636,3511,3510,27100
山梨県,ふつう,7790,9946,10408,9768,8796,7926,8471,63105,7515,9665,10150,9414,8925,9058,10196,64923
山梨県,遅い,829,832,967,919,794,899,1117,6357,1200,1339,1289,1108,901,914,1204,7955
長野県,速い,16657,19816,17839,14329,11301,8718,8193,96853,8810,10877,10779,9543,8168,6877,7010,62064
長野県,ふつう,21268,26824,26885,23656,20563,18173,21038,158407,18198,24218,24115,21718,20184,20202,26061,154696
長野県,遅い,2381,2785,2776,2441,2144,2127,3033,17687,3238,3941,3787,2903,2149,2142,2953,21113
岐阜県,速い,15357,18801,17112,13706,10318,7352,6881,89527,7396,9735,10029,8978,7281,5923,6259,55601
岐阜県,ふつう,19723,24938,24311,20618,18099,14783,16328,138800,15708,20503,20879,18055,16580,15483,19452,126660
岐阜県,遅い,2038,2312,2311,2067,1813,1761,2289,14591,2494,3017,2783,2164,1686,1508,2054,15706
静岡県,速い,29009,34012,31127,24518,18741,13062,12348,162817,13899,17307,17315,14365,12615,10286,10954,96741
静岡県,ふつう,39781,49411,49579,42816,36976,29177,32357,280097,33181,42457,43138,37007,32881,30549,38194,257407
静岡県,遅い,4301,4851,4943,4316,3889,3347,4206,29853,5176,5890,5620,4407,3404,2919,3515,30931
愛知県,速い,63839,74764,68792,52361,35622,23337,25258,343973,28677,35993,35920,28776,22129,19472,24718,195685
愛知県,ふつう,84793,103374,103236,83466,64342,49798,61919,550928,66219,82707,82665,66953,56082,55070,79242,488938
愛知県,遅い,9570,10612,10724,9331,7410,6041,8836,62524,10926,12391,11643,8341,5914,5473,8393,63081
三重県,速い,13364,16325,15431,12433,9518,7653,8297,83021,6638,8641,8635,7568,6526,6373,8132,52513
三重県,ふつう,17948,23026,22698,19488,16926,14562,18722,133370,14610,19290,19624,17319,16362,17678,25014,129897
三重県,遅い,1960,2315,2313,2205,1864,1861,2569,15087,2515,2925,2873,2078,1711,1795,2687,16584
滋賀県,速い,11705,13485,11738,9407,7191,5304,5339,64169,6546,7636,7359,6263,5249,4290,5030,42373
滋賀県,ふつう,15700,18462,17274,14523,12512,10276,11993,100740,14170,16789,15897,13631,12550,11862,15208,100107
滋賀県,遅い,1676,1811,1813,1503,1380,1374,1728,11285,2184,2411,2195,1636,1336,1180,1636,12578
京都府,速い,17874,22188,19986,15355,11505,8166,8896,103970,10051,12735,12229,10342,7994,6741,8555,68647
京都府,ふつう,21743,27820,27603,22834,19352,15661,19685,154698,20249,25751,25339,21345,18359,17218,24917,153178
京都府,遅い,2474,2801,2844,2516,2282,1966,2593,17476,3669,4116,3809,2756,2094,1737,2718,20899
大阪府,速い,58158,70573,65960,48247,32091,18861,17458,311348,32539,40651,40312,31142,21322,14624,16491,197081
大阪府,ふつう,69121,89600,92806,73039,55465,37511,37839,455381,62374,80002,81065,63908,46494,35668,44125,413636
大阪府,遅い,8137,9641,9946,8194,6497,4568,4980,51963,11434,12992,12545,8772,5431,3813,4618,59605
兵庫県,速い,37024,45626,42018,33010,24437,18004,19109,219228,20204,25345,25173,20713,16875,14979,18349,141638
兵庫県,ふつう,46913,60053,61088,50700,42315,33152,37694,331915,40415,52969,53006,43983,37648,35052,46319,309392
兵庫県,遅い,5227,6166,6361,5505,5135,4801,6451,39646,7059,8295,8096,6065,4639,4345,6013,44512
奈良県,速い,7881,9702,9302,7427,5673,4328,4499,48812,4600,5873,6059,5049,4077,3484,4422,33564
奈良県,ふつう,9255,12277,12817,11087,9721,8039,9729,72925,9108,11843,12224,10648,9231,9549,13049,75652
奈良県,遅い,1015,1288,1353,1164,1114,983,1418,8335,1652,1844,1874,1392,1079,962,1432,10235
和歌山県,速い,5342,6812,6159,5075,4205,3532,3843,34968,2741,3530,3681,3441,2899,3063,3858,23213
和歌山県,ふつう,6671,8755,8669,7795,7405,6699,8203,54197,5693,7390,7708,7370,7205,7856,10674,53896
和歌山県,遅い,679,850,851,812,791,828,1210,6021,973,1126,1155,907,805,828,1180,6974
鳥取県,速い,3820,4307,3645,3098,2580,2105,2048,21603,2140,2583,2360,2229,2135,1960,2178,15585
鳥取県,ふつう,4887,5838,5280,4869,4828,4391,4544,34637,4430,5417,5029,4632,4616,4739,5638,34501
鳥取県,遅い,588,672,643,600,593,676,796,4568,823,855,707,596,553,579,756,4869
島根県,速い,4818,5670,4752,4025,3560,3033,3127,28985,2899,3529,3214,2981,2840,2643,2865,20971
島根県,ふつう,5937,7121,6519,6013,6444,6316,7782,46132,5404,6705,6060,5813,6276,7046,9555,46859
島根県,遅い,699,813,760,672,772,866,1143,5725,963,1140,984,838,757,759,1134,6575
岡山県,速い,13237,16154,13424,9996,8238,6473,6212,73734,7311,9322,8931,7294,6344,5622,6245,51069
岡山県,ふつう,17060,21910,20423,16711,15046,13183,14253,118586,14907,19144,17723,14976,14522,14029,17851,113152
岡山県,遅い,2085,2363,2247,1990,1817,1829,2184,14515,2715,3086,2786,1999,1614,1545,1964,15709
広島県,速い,20511,24986,22064,16769,12504,7628,5994,110456,10186,13145,12578,10060,7894,5572,5255,64690
広島県,ふつう,25297,32958,31570,26266,21827,15450,13788,167156,20629,26591,25455,20777,17132,13094,13715,137393
広島県,遅い,2532,2969,3031,2624,2322,1791,1969,17238,3345,4124,3651,2520,1825,1309,1504,18278
山口県,速い,8113,10119,8791,6912,5538,4173,3863,47509,4081,5342,5514,4714,4128,3478,3910,31167
山口県,ふつう,11615,15374,14141,11814,11047,9124,9566,82681,8939,11656,11582,9793,9241,9049,11292,71552
山口県,遅い,1234,1440,1406,1285,1205,1156,1323,9049,1556,1838,1681,1264,1038,916,1264,9557
徳島県,速い,4429,5280,4665,4009,3380,3131,3557,28451,2610,3201,3331,3010,2779,3237,3665,21833
徳島県,ふつう,5631,6823,6494,5933,5732,5431,6701,42745,5005,6312,6138,5654,5775,6692,8650,44226
徳島県,遅い,668,656,634,649,610,735,1088,5040,886,981,897,765,657,774,1120,6080
香川県,速い,6413,7703,6779,5226,4223,3450,3704,37498,3589,4648,4447,3693,3364,3118,3759,26618
香川県,ふつう,7781,10137,9347,8027,7604,6730,8501,58127,7243,9358,8665,7288,7317,7820,11392,59083
香川県,遅い,846,1019,930,823,838,845,1246,6547,1245,1455,1246,958,780,803,1334,7821
愛媛県,速い,9139,11174,9388,7769,6280,4042,3461,51253,4803,6026,6104,5322,4371,3323,3241,33190
愛媛県,ふつう,12433,15657,14413,12879,11548,8489,7779,83198,10790,13315,12784,11102,10051,8523,8918,75483
愛媛県,遅い,1250,1446,1463,1251,1229,1024,1110,8773,1786,2053,1842,1420,1099,880,1023,10103
高知県,速い,4726,5628,4673,3822,3293,2766,3099,28007,2623,3486,3368,2941,2745,2626,3200,20989
高知県,ふつう,5845,7471,6931,6108,5915,5556,6422,44248,5493,6840,6470,5923,5906,6282,8170,45084
高知県,遅い,597,716,583,622,618,640,935,4711,1014,1168,1017,805,708,709,1028,6449
福岡県,速い,36028,39781,33324,25917,21122,16352,16534,189058,19923,22845,21596,18100,15098,13834,16200,127596
福岡県,ふつう,46081,53318,49438,41643,38709,33293,36929,299411,41460,48242,45471,38466,35052,35480,45198,289369
福岡県,遅い,4998,5236,4979,4285,4107,4101,5190,32896,7580,7998,6845,5073,4004,3694,5050,40244
佐賀県,速い,5352,5722,4786,4243,3753,3130,3159,30145,2916,3531,3376,3210,3087,3076,3288,22484
佐賀県,ふつう,7053,7845,7429,7250,7001,6996,7677,51251,6138,7097,6874,6507,6929,7619,8986,50150
佐賀県,遅い,725,766,727,700,775,876,1232,5801,1001,1085,905,822,731,837,1195,6576
長崎県,速い,6955,8097,7324,6530,5867,5390,5646,45809,4184,4970,5114,4787,4525,4845,5827,34252
長崎県,ふつう,9975,12198,12033,11493,11389,11018,12755,80861,9486,11250,11377,10928,11276,13031,16332,83680
長崎県,遅い,876,957,1013,982,1066,1189,1662,7745,1449,1598,1390,1198,1078,1219,1668,9600
熊本県,速い,12011,13042,10947,9978,8703,7078,6403,68162,7099,8336,7902,7554,6552,5827,5694,48964
熊本県,ふつう,15484,17404,16349,16192,15757,14515,14789,110490,14807,16935,15915,15465,15479,15928,17756,112285
熊本県,遅い,1541,1647,1408,1294,1350,1526,1744,10510,2344,2315,2021,1649,1450,1387,1799,12965
大分県,速い,7721,8717,7422,6208,5804,4994,5074,45940,4336,5138,4979,4585,4458,4475,5020,32991
大分県,ふつう,9952,11959,10909,10168,10567,9875,10805,74235,9215,10884,10715,9879,10503,10829,13667,75692
大分県,遅い,1031,1167,1022,919,987,1105,1540,7771,1546,1766,1589,1177,1092,1118,1708,9996
宮崎県,速い,7320,8070,6712,5876,5159,4314,4372,41823,3949,4648,4459,4082,3775,3753,4296,28962
宮崎県,ふつう,9478,11012,10142,9536,9917,9516,10967,70568,8126,9796,9165,8748,9262,10487,13560,69144
宮崎県,遅い,895,968,882,889,908,928,1232,6702,1392,1419,1210,999,857,1019,1357,8253
鹿児島県,速い,10207,10989,9566,8816,7869,6838,7156,61441,5323,6295,6330,5968,5699,6074,6624,42313
鹿児島県,ふつう,12257,13970,13561,13838,15103,15406,17821,101956,11215,12390,12371,12256,14089,17037,21539,100897
鹿児島県,遅い,1334,1328,1206,1280,1411,1768,2389,10716,1909,1962,1732,1504,1531,1879,2591,13108
沖縄県,速い,8522,9561,8208,6203,4750,3727,3319,44290,5841,6846,6391,5167,4190,3724,3645,35804
沖縄県,ふつう,10627,13108,11774,10483,9437,8251,7627,71307,10693,12260,11212,9964,9160,8758,8506,70553
沖縄県,遅い,1052,1126,999,867,904,1046,1145,7139,1568,1629,1284,1008,853,892,1096,8330
都道府県判別不可,速い,31584,32770,30354,26277,12052,2980,1716,137733,9604,11111,10416,7677,3668,1222,632,44330
都道府県判別不可,ふつう,39397,44323,46207,42785,22861,6639,3970,206182,22645,26656,25766,19649,9763,3638,1937,110054
都道府県判別不可,遅い,4549,4676,4809,4568,2496,795,530,22423,3792,4083,3785,2577,1136,372,203,15948
