都道府県名,二次医療圏番号,二次医療圏名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
北海道,0101,南渡島,はい,2263,3003,2593,2242,1937,1758,1782,15578,1104,1584,1646,1331,1178,1209,1583,9635
北海道,0101,南渡島,いいえ,2258,2773,2606,2451,2333,2032,2373,16826,2440,3043,3005,2841,2710,2824,3584,20447
北海道,0102,南檜山,はい,147,172,173,153,150,129,130,1054,74,87,86,85,80,80,121,613
北海道,0102,南檜山,いいえ,126,178,160,153,153,138,148,1056,134,150,163,159,178,189,245,1218
北海道,0103,北渡島檜山,はい,208,247,223,182,174,174,168,1376,78,117,117,100,88,115,116,731
北海道,0103,北渡島檜山,いいえ,189,204,207,207,184,174,193,1358,171,207,174,215,214,239,305,1525
北海道,0104,札幌,はい,18278,22951,22220,18710,15615,9261,5073,112108,7889,10741,10849,8532,5803,3178,2191,49183
北海道,0104,札幌,いいえ,19202,21835,20211,18055,15753,9683,6132,110871,21565,24403,22625,19474,14471,8164,5863,116565
北海道,0105,後志,はい,1233,1685,1600,1461,1221,1102,945,9247,534,788,812,693,597,564,773,4761
北海道,0105,後志,いいえ,1286,1589,1491,1384,1277,1142,1364,9533,1236,1643,1538,1514,1450,1498,1943,10822
北海道,0106,南空知,はい,901,1243,1121,1133,1088,893,749,7128,409,641,629,599,533,452,508,3771
北海道,0106,南空知,いいえ,855,1205,1034,1049,1060,955,919,7077,911,1194,1241,1195,1169,1086,1371,8167
北海道,0107,中空知,はい,530,807,752,731,657,582,565,4624,302,387,402,422,353,381,483,2730
北海道,0107,中空知,いいえ,524,719,674,681,665,567,790,4620,629,825,756,780,754,849,1174,5767
北海道,0108,北空知,はい,151,216,195,211,211,196,173,1353,93,113,111,102,87,104,139,749
北海道,0108,北空知,いいえ,124,165,158,188,193,178,270,1276,176,189,225,228,245,280,375,1718
北海道,0109,西胆振,はい,938,1415,1257,1108,958,900,1045,7621,452,683,702,621,514,590,846,4408
北海道,0109,西胆振,いいえ,965,1212,1141,1024,997,986,1353,7678,1070,1359,1330,1235,1225,1382,1982,9583
北海道,0110,東胆振,はい,1893,2585,2099,1780,1508,1330,1304,12499,737,962,932,817,662,753,928,5791
北海道,0110,東胆振,いいえ,1852,2069,1764,1609,1355,1323,1572,11544,1585,1879,1622,1539,1425,1715,2314,12079
北海道,0111,日高,はい,352,475,442,391,308,278,241,2487,172,222,237,194,162,162,192,1341
北海道,0111,日高,いいえ,378,433,352,298,320,263,304,2348,326,416,370,363,354,377,450,2656
北海道,0112,上川中部,はい,2133,2664,2522,2227,1951,1216,715,13428,922,1211,1326,990,690,427,393,5959
北海道,0112,上川中部,いいえ,2188,2664,2292,2069,1974,1300,945,13432,2264,2721,2523,2138,1740,1090,979,13455
北海道,0113,上川北部,はい,330,378,418,399,360,259,231,2375,133,175,168,145,159,140,155,1075
北海道,0113,上川北部,いいえ,304,452,355,361,343,261,279,2355,330,372,332,348,347,336,425,2490
北海道,0114,富良野,はい,248,300,293,328,274,251,265,1959,131,181,172,162,178,153,210,1187
北海道,0114,富良野,いいえ,276,333,319,328,335,304,378,2273,331,389,405,373,355,415,586,2854
北海道,0115,留萌,はい,243,371,361,304,284,248,226,2037,97,182,180,168,150,166,210,1153
北海道,0115,留萌,いいえ,239,305,286,279,271,234,238,1852,258,300,303,284,322,321,434,2222
北海道,0116,宗谷,はい,480,628,552,510,428,355,273,3226,219,234,252,206,161,151,200,1423
北海道,0116,宗谷,いいえ,405,514,433,432,421,376,337,2918,412,463,400,408,399,379,411,2872
北海道,0117,北網,はい,1378,1822,1649,1485,1359,980,946,9619,609,831,795,744,692,560,773,5004
北海道,0117,北網,いいえ,1408,1691,1460,1422,1373,1013,1179,9546,1425,1722,1564,1621,1451,1451,1833,11067
北海道,0118,遠紋,はい,377,496,480,502,416,304,343,2918,144,205,254,241,192,219,275,1530
北海道,0118,遠紋,いいえ,380,481,471,420,395,359,434,2940,348,413,430,420,430,488,714,3243
北海道,0119,十勝,はい,2203,2874,2694,2487,2198,1786,1683,15925,997,1374,1367,1221,1057,1030,1189,8235
北海道,0119,十勝,いいえ,2349,2727,2398,2299,2240,1925,2194,16132,2423,2955,2849,2691,2499,2582,3292,19291
北海道,0120,釧路,はい,1683,2123,2015,1706,1562,1236,1224,11549,718,1072,1055,862,747,790,850,6094
北海道,0120,釧路,いいえ,1441,1810,1645,1566,1558,1369,1487,10876,1556,1866,1762,1676,1667,1784,2127,12438
北海道,0121,根室,はい,488,581,483,490,392,299,252,2985,228,261,286,217,208,201,187,1588
北海道,0121,根室,いいえ,461,528,459,413,399,339,349,2948,479,514,466,475,445,433,452,3264
青森県,0201,津軽地域,はい,1937,2236,2067,1879,1595,1067,769,11550,1006,1278,1265,1203,921,673,655,7001
青森県,0201,津軽地域,いいえ,1903,2013,1917,1914,1831,1337,1343,12258,2060,2291,2224,2368,1929,1590,1601,14063
青森県,0202,八戸地域,はい,2887,3561,3525,2916,2632,2020,1724,19265,1354,1868,1951,1643,1512,1292,1362,10982
青森県,0202,八戸地域,いいえ,2988,3533,3535,3356,3268,2668,2698,22046,2998,3692,3698,3416,3178,3136,3472,23590
青森県,0203,青森地域,はい,2744,3396,3152,2939,2546,1911,1799,18487,1361,1831,1755,1617,1427,1306,1663,10960
青森県,0203,青森地域,いいえ,2633,3165,2970,2863,2866,2226,2726,19449,3050,3563,3229,3205,3009,3004,3940,23000
青森県,0204,西北五地域,はい,618,814,834,880,687,676,697,5206,339,479,595,579,593,669,627,3881
青森県,0204,西北五地域,いいえ,653,783,758,792,758,842,960,5546,756,858,917,1005,1121,1287,1550,7494
青森県,0205,上十三地域,はい,1492,1810,1625,1402,1248,977,898,9452,682,923,930,799,768,745,802,5649
青森県,0205,上十三地域,いいえ,1482,1601,1540,1462,1535,1406,1505,10531,1472,1737,1655,1581,1629,1717,1956,11747
青森県,0206,下北地域,はい,502,582,559,534,510,411,387,3485,277,398,398,346,333,326,358,2436
青森県,0206,下北地域,いいえ,412,533,476,498,524,512,523,3478,467,561,559,507,582,634,658,3968
岩手県,0301,盛岡,はい,4642,5655,5316,4590,4008,3225,3109,30545,2066,2764,2772,2301,2174,2137,2452,16666
岩手県,0301,盛岡,いいえ,4935,5455,5016,4609,4619,3812,4484,32930,5346,6104,5564,5246,5096,5385,6659,39400
岩手県,0302,岩手中部,はい,2203,2586,2303,2026,1722,1500,1448,13788,952,1256,1135,1047,978,987,1152,7507
岩手県,0302,岩手中部,いいえ,2338,2469,2108,2194,2070,2002,2191,15372,2222,2547,2419,2304,2273,2637,3158,17560
岩手県,0303,胆江,はい,1202,1491,1300,1236,1150,1021,938,8338,533,723,700,653,594,667,823,4693
岩手県,0303,胆江,いいえ,1435,1553,1229,1231,1350,1406,1554,9758,1399,1496,1289,1359,1581,1785,2154,11063
岩手県,0304,両磐,はい,1023,1250,1096,1064,1035,912,880,7260,466,622,576,580,569,605,614,4032
岩手県,0304,両磐,いいえ,1131,1167,1067,1127,1175,1181,1309,8157,1097,1214,1193,1236,1346,1484,1625,9195
岩手県,0305,気仙,はい,417,609,591,589,475,375,403,3459,225,321,325,340,275,346,366,2198
岩手県,0305,気仙,いいえ,411,517,563,566,520,562,624,3763,450,555,598,637,633,731,889,4493
岩手県,0306,釜石,はい,311,407,396,366,321,280,275,2356,170,215,198,202,211,214,251,1461
岩手県,0306,釜石,いいえ,279,309,338,333,285,333,356,2233,277,321,348,346,358,397,571,2618
岩手県,0307,宮古,はい,558,665,760,684,558,517,555,4297,277,386,383,349,398,404,473,2670
岩手県,0307,宮古,いいえ,547,572,668,682,628,665,905,4667,516,621,689,633,722,898,1216,5295
岩手県,0308,久慈,はい,402,484,528,438,468,390,413,3123,234,286,359,261,293,327,336,2096
岩手県,0308,久慈,いいえ,442,535,519,491,596,540,655,3778,448,532,571,555,661,730,880,4377
岩手県,0309,二戸,はい,384,483,520,476,427,432,414,3136,220,267,346,318,322,378,383,2234
岩手県,0309,二戸,いいえ,431,483,484,572,609,676,712,3967,474,523,604,565,662,777,936,4541
宮城県,0401,仙南,はい,1587,1805,1631,1499,1457,1476,1461,10916,742,1022,959,923,907,1027,1034,6614
宮城県,0401,仙南,いいえ,1574,1677,1459,1388,1549,1775,2025,11447,1576,1806,1631,1687,1891,2191,2455,13237
宮城県,0403,仙台,はい,16158,19863,18624,14888,12335,10339,10305,102512,7106,9520,9147,7444,6258,6077,7453,53005
宮城県,0403,仙台,いいえ,16766,18935,16868,14172,12514,11184,13289,103728,19558,21830,19564,16542,15523,15919,19892,128828
宮城県,0406,大崎・栗原,はい,2763,3000,2571,2481,2432,2166,1917,17330,1411,1705,1572,1456,1436,1377,1302,10259
宮城県,0406,大崎・栗原,いいえ,2520,2531,2162,2296,2606,2741,3002,17858,2481,2695,2499,2614,3009,3493,3657,20448
宮城県,0409,石巻・登米・気仙沼,はい,3120,3543,3288,3111,2943,2752,2849,21606,1513,1818,1980,1783,1873,1977,2289,13233
宮城県,0409,石巻・登米・気仙沼,いいえ,2812,3086,2889,2790,2968,3222,3866,21633,2949,3401,3204,3620,3797,4248,5051,26270
秋田県,0501,大館・鹿角,はい,562,677,645,657,613,537,520,4211,319,392,420,393,362,408,508,2802
秋田県,0501,大館・鹿角,いいえ,644,741,678,726,788,759,976,5312,693,717,695,737,886,1007,1351,6086
秋田県,0502,北秋田,はい,151,203,175,211,163,182,193,1278,72,91,97,88,117,133,158,756
秋田県,0502,北秋田,いいえ,150,176,175,214,218,282,329,1544,144,180,182,205,241,344,447,1743
秋田県,0503,能代・山本,はい,498,567,568,551,543,459,402,3588,265,346,392,371,392,369,431,2566
秋田県,0503,能代・山本,いいえ,504,626,616,617,674,701,820,4558,573,673,731,737,816,921,1111,5562
秋田県,0504,秋田周辺,はい,2504,3167,2951,2692,2365,1921,1891,17491,1176,1543,1692,1361,1265,1379,1712,10128
秋田県,0504,秋田周辺,いいえ,2626,3125,2910,2883,2748,2546,3253,20091,2986,3360,3150,2986,3226,3800,4965,24473
秋田県,0505,由利本荘・にかほ,はい,628,703,713,640,627,601,558,4470,317,409,478,434,445,491,432,3006
秋田県,0505,由利本荘・にかほ,いいえ,697,706,658,738,760,892,1014,5465,763,817,791,830,917,1179,1274,6571
秋田県,0506,大仙・仙北,はい,707,756,767,687,751,642,680,4990,366,425,470,455,508,630,631,3485
秋田県,0506,大仙・仙北,いいえ,649,744,673,753,857,1100,1431,6207,773,804,786,870,1157,1613,1847,7850
秋田県,0507,横手,はい,652,715,643,614,572,514,530,4240,327,420,417,386,394,489,457,2890
秋田県,0507,横手,いいえ,651,688,635,708,811,880,1054,5427,782,871,880,895,1011,1239,1324,7002
秋田県,0508,湯沢・雄勝,はい,359,399,408,412,417,404,358,2757,164,226,265,247,245,304,302,1753
秋田県,0508,湯沢・雄勝,いいえ,398,406,445,496,570,680,803,3798,376,452,496,513,665,833,945,4280
山形県,0601,村山,はい,5334,6137,5625,5132,4791,4139,3753,34911,2528,3171,3150,2937,2642,2469,2310,19207
山形県,0601,村山,いいえ,6372,6374,5740,5360,5545,5536,6335,41262,7353,7667,6874,6643,7062,7158,7430,50187
山形県,0602,最上,はい,668,729,658,672,701,603,496,4527,333,426,462,442,509,414,351,2937
山形県,0602,最上,いいえ,718,812,712,810,942,996,1115,6105,811,899,893,955,1124,1257,1203,7142
山形県,0603,置賜,はい,2075,2423,2316,2161,1939,1619,1472,14005,958,1282,1376,1128,1054,993,934,7725
山形県,0603,置賜,いいえ,2410,2544,2320,2236,2388,2474,2706,17078,2662,2804,2599,2793,2847,3006,3081,19792
山形県,0604,庄内,はい,2547,3036,2963,2606,2461,2170,1972,17755,1299,1741,1800,1663,1507,1499,1542,11051
山形県,0604,庄内,いいえ,3083,3266,2934,3039,3327,3382,3820,22851,3512,3768,3587,3677,4044,4368,4854,27810
福島県,0701,県北,はい,4227,5238,5035,4484,4044,3610,3513,30151,2140,2700,2844,2462,2371,2402,2671,17590
福島県,0701,県北,いいえ,4717,5222,4711,4634,4642,4258,5219,33403,5079,5841,5533,5340,5418,5718,6642,39571
福島県,0702,県中,はい,4760,5580,4843,4304,4041,3272,3051,29851,2312,2811,2738,2500,2299,2221,2465,17346
福島県,0702,県中,いいえ,4692,5099,4560,4301,4254,3892,4340,31138,5274,5828,5254,5230,5312,5202,5907,38007
福島県,0703,県南,はい,1476,1653,1420,1344,1200,1154,1063,9310,728,856,772,755,824,781,807,5523
福島県,0703,県南,いいえ,1453,1498,1294,1424,1443,1413,1554,10079,1482,1613,1404,1385,1691,1805,1937,11317
福島県,0706,相双,はい,1142,1359,1214,1223,1248,1435,1492,9113,589,742,768,739,874,1061,1098,5871
福島県,0706,相双,いいえ,1005,1142,960,941,1182,1445,1809,8484,1053,1170,1134,1238,1688,2061,2466,10810
福島県,0707,いわき,はい,2810,3510,3325,2959,2514,2100,1844,19062,1354,1705,1811,1562,1409,1237,1391,10469
福島県,0707,いわき,いいえ,2835,3221,2975,2615,2450,2072,2279,18447,2879,3399,3062,2997,2961,2630,2983,20911
福島県,0708,会津・南会津,はい,2319,2686,2443,2442,2384,2118,2085,16477,1130,1464,1477,1455,1363,1411,1456,9756
福島県,0708,会津・南会津,いいえ,2125,2276,2129,2348,2464,2532,2886,16760,2417,2704,2666,2881,3179,3572,3950,21369
