都道府県名,二次医療圏番号,二次医療圏名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
北海道,0112,上川中部,1～2合未満,1197,1529,1388,1294,1277,777,465,7927,598,782,693,542,415,186,97,3313
北海道,0112,上川中部,2～3合未満,579,722,694,661,604,339,186,3785,199,239,206,142,104,29,15,934
北海道,0112,上川中部,3合以上,306,376,294,214,161,66,34,1451,60,68,55,34,19,-,-,243
北海道,0113,上川北部,1合未満,224,283,275,255,233,241,323,1834,226,252,248,268,266,316,440,2016
北海道,0113,上川北部,1～2合未満,190,249,218,252,274,196,240,1619,73,91,81,89,90,60,72,556
北海道,0113,上川北部,2～3合未満,77,125,119,114,120,72,73,700,41,35,38,23,30,21,29,217
北海道,0113,上川北部,3合以上,54,52,56,34,39,21,19,275,-,10,10,-,-,-,-,39
北海道,0114,富良野,1合未満,227,240,219,269,233,218,238,1644,248,320,309,289,277,251,294,1988
北海道,0114,富良野,1～2合未満,166,174,166,174,200,168,179,1227,70,100,103,87,64,57,43,524
北海道,0114,富良野,2～3合未満,50,88,93,99,71,66,56,523,18,22,27,23,12,10,13,125
北海道,0114,富良野,3合以上,20,42,42,35,28,-,-,195,10,-,-,-,-,-,-,28
北海道,0115,留萌,1合未満,147,216,191,146,153,120,120,1093,144,195,202,177,181,124,147,1170
北海道,0115,留萌,1～2合未満,117,181,171,172,155,126,121,1043,81,98,84,75,66,50,52,506
北海道,0115,留萌,2～3合未満,85,97,106,97,87,86,57,615,25,27,24,21,22,-,-,141
北海道,0115,留萌,3合以上,38,52,48,52,39,-,-,253,-,13,12,10,-,-,-,48
北海道,0116,宗谷,1合未満,287,350,296,227,209,177,148,1694,253,267,257,216,204,149,144,1490
北海道,0116,宗谷,1～2合未満,218,303,260,269,239,187,166,1642,106,121,120,104,77,69,35,632
北海道,0116,宗谷,2～3合未満,128,179,166,162,168,121,79,1003,45,51,41,34,26,-,-,221
北海道,0116,宗谷,3合以上,78,96,77,82,52,34,16,435,13,15,15,15,-,-,-,67
北海道,0117,北網,1合未満,1175,1478,1271,1183,1086,840,1036,8069,1210,1517,1403,1433,1314,1263,1737,9877
北海道,0117,北網,1～2合未満,712,918,844,763,781,569,568,5155,343,425,373,362,255,198,168,2124
北海道,0117,北網,2～3合未満,367,467,436,428,416,253,225,2592,109,135,115,102,72,39,33,605
北海道,0117,北網,3合以上,185,216,176,151,99,54,29,910,34,43,38,20,14,-,-,158
北海道,0118,遠紋,1合未満,254,303,274,299,237,195,258,1820,230,274,266,285,273,284,377,1989
北海道,0118,遠紋,1～2合未満,217,282,270,264,232,173,193,1631,75,114,124,94,78,65,68,618
北海道,0118,遠紋,2～3合未満,87,120,160,125,110,88,98,788,22,22,35,21,23,21,11,155
北海道,0118,遠紋,3合以上,54,69,50,47,43,26,22,311,11,12,-,-,-,-,-,52
北海道,0119,十勝,1合未満,1737,2168,1835,1711,1561,1536,1780,12328,1787,2103,2216,2030,1935,1959,2336,14366
北海道,0119,十勝,1～2合未満,1136,1376,1375,1385,1319,1044,1072,8707,588,788,682,610,472,366,323,3829
北海道,0119,十勝,2～3合未満,598,720,670,669,632,476,359,4124,162,216,173,163,107,81,56,958
北海道,0119,十勝,3合以上,285,359,319,233,162,112,60,1530,66,74,60,55,22,-,-,291
北海道,0120,釧路,1合未満,1288,1500,1307,1077,1007,972,1217,8368,1282,1533,1484,1374,1352,1709,2132,10866
北海道,0120,釧路,1～2合未満,771,972,947,930,887,702,720,5929,374,539,508,425,355,252,223,2676
北海道,0120,釧路,2～3合未満,440,642,593,581,580,468,337,3641,152,216,173,177,109,94,47,968
北海道,0120,釧路,3合以上,210,292,263,198,150,85,63,1261,69,64,53,35,24,-,-,260
北海道,0121,根室,1合未満,358,393,331,308,279,252,264,2185,351,409,358,334,337,321,375,2485
北海道,0121,根室,1～2合未満,225,279,236,248,220,161,135,1504,133,124,132,115,72,44,33,653
北海道,0121,根室,2～3合未満,150,161,151,135,119,78,68,862,47,50,38,31,30,-,-,215
北海道,0121,根室,3合以上,65,91,65,49,39,27,11,347,15,19,-,-,-,-,-,55
青森県,0201,津軽地域,1合未満,1155,1169,1046,896,814,782,988,6850,1377,1583,1553,1640,1495,1601,1890,11139
青森県,0201,津軽地域,1～2合未満,1189,1397,1368,1424,1361,1160,1184,9083,686,825,783,766,595,430,344,4429
青森県,0201,津軽地域,2～3合未満,656,778,799,825,805,598,494,4955,141,213,183,145,122,51,36,891
青森県,0201,津軽地域,3合以上,298,390,372,351,323,262,260,2256,67,70,46,34,21,16,19,273
青森県,0202,八戸地域,1合未満,2019,2312,2173,1757,1543,1284,1302,12390,2221,2823,2741,2441,2171,1869,1701,15967
青森県,0202,八戸地域,1～2合未満,1723,2146,2260,2114,2107,1605,1507,13462,766,1062,1074,880,697,464,315,5258
青森県,0202,八戸地域,2～3合未満,919,1153,1313,1352,1234,849,543,7363,210,272,273,215,146,56,38,1210
青森県,0202,八戸地域,3合以上,380,457,466,375,321,196,125,2320,67,68,65,46,22,-,-,292
青森県,0203,青森地域,1合未満,1654,1874,1615,1353,1252,1173,1682,10603,2171,2597,2451,2428,2412,2778,4123,18960
青森県,0203,青森地域,1～2合未満,1520,2015,1885,1878,1741,1379,1450,11868,1051,1362,1286,1148,946,658,562,7013
青森県,0203,青森地域,2～3合未満,1011,1219,1273,1295,1259,866,769,7692,346,445,325,265,229,125,95,1830
青森県,0203,青森地域,3合以上,674,831,802,819,746,436,346,4654,147,158,130,98,64,28,23,648
青森県,0204,西北五地域,1合未満,416,478,456,452,387,461,606,3256,574,726,859,941,1121,1553,1884,7658
青森県,0204,西北五地域,1～2合未満,350,475,507,530,462,471,531,3326,225,296,309,323,290,231,172,1846
青森県,0204,西北五地域,2～3合未満,231,304,311,342,291,288,268,2035,89,91,77,75,66,35,15,448
青森県,0204,西北五地域,3合以上,151,202,204,213,212,256,218,1456,26,35,31,23,-,16,-,145
青森県,0205,上十三地域,1合未満,1138,1247,1043,865,818,730,911,6752,1313,1575,1588,1492,1583,1773,2215,11539
青森県,0205,上十三地域,1～2合未満,955,1032,1023,1008,981,855,852,6706,432,598,537,521,460,347,300,3195
青森県,0205,上十三地域,2～3合未満,485,632,655,632,632,448,340,3824,146,175,174,124,84,81,48,832
青森県,0205,上十三地域,3合以上,223,335,302,252,231,250,222,1815,53,68,44,32,-,22,-,251
青森県,0206,下北地域,1合未満,345,398,357,297,305,306,395,2403,468,542,563,546,604,733,871,4327
青森県,0206,下北地域,1～2合未満,255,320,303,324,344,293,263,2102,146,223,211,166,167,123,84,1120
青森県,0206,下北地域,2～3合未満,164,208,222,231,222,171,125,1343,58,78,67,56,32,33,10,334
青森県,0206,下北地域,3合以上,109,143,136,149,127,116,112,892,25,40,34,16,17,-,-,147
岩手県,0301,盛岡,1合未満,2342,2606,2435,2004,1871,1829,2467,15554,2552,3185,2939,2725,2807,3232,4088,21528
岩手県,0301,盛岡,1～2合未満,2780,3357,3244,2984,3052,2485,2606,20508,1314,1619,1527,1214,1030,741,549,7994
岩手県,0301,盛岡,2～3合未満,1406,1760,1718,1818,1709,1232,929,10572,385,447,386,272,209,125,81,1905
岩手県,0301,盛岡,3合以上,560,616,472,459,307,179,117,2710,84,107,67,37,23,-,-,345
岩手県,0302,岩手中部,1合未満,1153,1147,1035,904,760,742,933,6674,963,1165,1073,1054,969,960,932,7116
岩手県,0302,岩手中部,1～2合未満,1277,1648,1394,1403,1343,1280,1278,9623,533,702,605,466,418,293,219,3236
岩手県,0302,岩手中部,2～3合未満,602,798,720,756,732,591,456,4655,143,178,139,101,77,39,32,709
岩手県,0302,岩手中部,3合以上,216,262,220,178,136,85,45,1142,28,25,30,12,13,-,-,112
岩手県,0303,胆江,1合未満,680,810,628,560,546,630,747,4601,651,707,623,646,715,824,971,5137
岩手県,0303,胆江,1～2合未満,785,905,761,810,865,871,857,5854,305,338,306,257,240,193,141,1780
岩手県,0303,胆江,2～3合未満,346,405,384,431,455,374,289,2684,74,90,75,54,42,28,11,374
岩手県,0303,胆江,3合以上,122,150,106,80,102,63,33,656,22,16,17,-,-,-,-,71
岩手県,0304,両磐,1合未満,562,624,529,535,503,513,577,3843,491,614,521,543,565,508,449,3691
岩手県,0304,両磐,1～2合未満,556,626,601,660,693,651,649,4436,217,261,253,214,173,131,91,1340
岩手県,0304,両磐,2～3合未満,257,307,339,359,383,341,220,2206,48,59,51,33,31,20,11,253
岩手県,0304,両磐,3合以上,77,93,73,79,74,39,31,466,-,10,-,-,-,-,-,41
岩手県,0305,気仙,1合未満,160,208,222,202,173,157,187,1309,161,188,215,191,179,170,124,1228
岩手県,0305,気仙,1～2合未満,178,302,317,361,296,314,328,2096,88,122,112,88,74,42,29,555
岩手県,0305,気仙,2～3合未満,110,142,191,194,188,160,126,1111,18,38,24,20,11,-,-,117
岩手県,0305,気仙,3合以上,31,45,57,43,27,18,13,234,-,-,-,-,-,-,-,23
岩手県,0306,釜石,1合未満,113,132,145,126,110,112,108,846,105,117,124,128,118,98,105,795
岩手県,0306,釜石,1～2合未満,145,205,227,204,175,194,191,1341,76,91,94,75,62,39,31,468
岩手県,0306,釜石,2～3合未満,108,154,141,149,135,107,111,905,21,28,19,17,12,-,-,114
岩手県,0306,釜石,3合以上,37,34,42,40,21,30,10,214,-,-,-,-,-,-,-,34
岩手県,0307,宮古,1合未満,211,246,259,217,209,220,296,1658,186,260,233,194,219,225,206,1523
岩手県,0307,宮古,1～2合未満,271,336,414,383,392,395,457,2648,111,156,138,121,96,73,72,767
岩手県,0307,宮古,2～3合未満,176,189,248,283,226,177,171,1470,43,38,58,33,22,-,-,214
岩手県,0307,宮古,3合以上,60,73,69,78,51,21,18,370,-,-,-,-,-,-,-,31
岩手県,0308,久慈,1合未満,176,197,184,171,200,178,249,1355,199,198,255,207,237,170,149,1415
岩手県,0308,久慈,1～2合未満,247,331,323,303,365,299,330,2198,103,170,166,123,96,57,50,765
岩手県,0308,久慈,2～3合未満,140,205,235,229,210,165,132,1316,35,54,45,23,17,-,-,196
岩手県,0308,久慈,3合以上,50,68,66,41,43,36,10,314,-,-,-,-,-,-,-,24
岩手県,0309,二戸,1合未満,210,228,203,221,211,249,284,1606,222,238,288,282,308,249,183,1770
岩手県,0309,二戸,1～2合未満,230,281,321,317,352,401,357,2259,114,148,144,126,109,87,45,773
岩手県,0309,二戸,2～3合未満,132,180,167,191,199,159,107,1135,27,35,40,21,18,-,-,159
岩手県,0309,二戸,3合以上,38,53,72,54,40,22,17,296,-,-,-,-,-,-,-,35
宮城県,0401,仙南,1合未満,1038,1127,989,837,816,907,1044,6758,1065,1264,1126,1156,1127,1251,1235,8224
宮城県,0401,仙南,1～2合未満,834,898,854,877,1014,1081,1151,6709,366,452,401,292,306,233,176,2226
宮城県,0401,仙南,2～3合未満,414,498,441,457,509,510,382,3211,89,119,103,63,57,18,15,464
宮城県,0401,仙南,3合以上,141,185,130,110,91,62,30,749,28,28,13,14,-,-,-,94
宮城県,0403,仙台,1合未満,11883,13325,11739,8846,7387,7196,9375,69751,13354,15283,14088,11943,11533,13739,19511,99451
宮城県,0403,仙台,1～2合未満,9161,11314,10580,9199,8338,7699,8475,64766,4817,5906,5168,3910,3380,2745,2647,28573
宮城県,0403,仙台,2～3合未満,4703,5970,5841,5226,4667,3485,3015,32907,1328,1639,1355,875,659,350,211,6417
宮城県,0403,仙台,3合以上,1894,2277,1974,1544,1075,585,370,9719,312,408,306,166,98,43,32,1365
宮城県,0406,大崎・栗原,1合未満,1509,1506,1265,1127,1111,1167,1310,8995,1479,1654,1562,1457,1484,1385,1228,10249
宮城県,0406,大崎・栗原,1～2合未満,1427,1562,1388,1559,1725,1639,1639,10939,643,725,635,569,495,379,234,3680
宮城県,0406,大崎・栗原,2～3合未満,765,869,781,846,955,770,574,5560,154,178,133,95,83,70,40,753
宮城県,0406,大崎・栗原,3合以上,270,286,205,168,141,117,56,1243,39,34,31,20,-,-,-,137
宮城県,0409,石巻・登米・気仙沼,1合未満,1835,1901,1663,1535,1397,1496,1901,11728,1891,2172,2095,2095,2020,1804,1756,13833
宮城県,0409,石巻・登米・気仙沼,1～2合未満,1515,1811,1730,1770,1931,1943,2092,12792,704,857,746,655,577,414,296,4249
宮城県,0409,石巻・登米・気仙沼,2～3合未満,881,1015,1050,1047,1112,939,723,6767,210,213,218,144,119,58,41,1003
宮城県,0409,石巻・登米・気仙沼,3合以上,342,367,281,261,214,156,92,1713,58,39,30,22,15,-,-,176
秋田県,0501,大館・鹿角,1合未満,385,414,377,409,324,325,390,2624,500,532,567,545,510,442,466,3562
秋田県,0501,大館・鹿角,1～2合未満,383,458,463,473,525,441,515,3258,210,258,234,188,176,118,123,1307
秋田県,0501,大館・鹿角,2～3合未満,209,265,252,292,293,233,204,1748,51,75,42,40,38,13,12,271
秋田県,0501,大館・鹿角,3合以上,96,123,83,64,78,44,33,521,20,16,15,10,-,-,-,66
秋田県,0502,北秋田,1合未満,83,94,85,87,87,104,120,660,88,100,120,121,112,127,107,775
秋田県,0502,北秋田,1～2合未満,93,132,127,164,126,152,189,983,37,60,46,45,41,31,18,278
秋田県,0502,北秋田,2～3合未満,53,84,76,98,98,97,63,569,13,12,10,-,12,-,-,64
秋田県,0502,北秋田,3合以上,17,34,24,30,21,21,11,158,-,-,-,-,-,-,-,16
秋田県,0503,能代・山本,1合未満,278,296,273,231,228,240,276,1822,371,459,520,506,482,422,357,3117
秋田県,0503,能代・山本,1～2合未満,318,417,408,446,464,469,482,3004,180,253,233,202,186,129,69,1252
秋田県,0503,能代・山本,2～3合未満,203,236,275,298,311,236,183,1742,52,57,54,29,34,25,13,264
秋田県,0503,能代・山本,3合以上,75,108,91,72,71,36,21,474,-,16,14,-,-,-,-,49
秋田県,0504,秋田周辺,1合未満,1644,1877,1672,1421,1195,1106,1386,10301,2081,2417,2370,2163,2122,2155,2539,15847
秋田県,0504,秋田周辺,1～2合未満,1681,2179,2083,2047,1972,1720,1943,13625,787,1038,978,751,672,506,414,5146
秋田県,0504,秋田周辺,2～3合未満,822,1206,1164,1355,1259,895,794,7495,182,227,190,138,112,72,53,974
秋田県,0504,秋田周辺,3合以上,340,424,395,369,252,168,119,2067,45,62,52,31,18,-,-,227
秋田県,0505,由利本荘・にかほ,1合未満,301,322,270,279,238,244,328,1982,385,468,464,468,436,462,361,3044
秋田県,0505,由利本荘・にかほ,1～2合未満,442,455,497,518,567,615,599,3693,217,252,256,210,199,136,82,1352
秋田県,0505,由利本荘・にかほ,2～3合未満,222,280,289,302,322,313,247,1975,46,59,43,36,20,-,-,228
秋田県,0505,由利本荘・にかほ,3合以上,108,104,91,72,71,58,39,543,17,-,-,-,-,-,-,43
秋田県,0506,大仙・仙北,1合未満,408,388,377,355,364,334,536,2762,461,552,527,533,636,622,527,3858
秋田県,0506,大仙・仙北,1～2合未満,419,539,521,537,646,680,712,4054,218,255,230,184,175,127,99,1288
秋田県,0506,大仙・仙北,2～3合未満,225,277,275,323,330,316,305,2051,48,61,49,33,-,23,-,244
秋田県,0506,大仙・仙北,3合以上,69,81,73,69,59,63,56,470,10,-,-,-,-,-,-,38
秋田県,0507,横手,1合未満,351,356,274,280,251,300,353,2165,440,495,467,463,443,437,358,3103
秋田県,0507,横手,1～2合未満,425,462,479,529,538,509,548,3490,191,245,246,202,154,110,77,1225
秋田県,0507,横手,2～3合未満,203,243,233,259,306,246,258,1748,52,46,45,24,21,-,-,203
秋田県,0507,横手,3合以上,77,82,79,62,54,60,41,455,11,13,11,-,-,-,-,43
秋田県,0508,湯沢・雄勝,1合未満,239,219,199,206,207,232,285,1587,265,273,322,327,296,295,272,2050
秋田県,0508,湯沢・雄勝,1～2合未満,246,262,326,336,344,378,355,2247,83,142,149,99,109,74,40,696
秋田県,0508,湯沢・雄勝,2～3合未満,106,155,154,182,207,204,185,1193,21,34,26,-,-,11,-,122
秋田県,0508,湯沢・雄勝,3合以上,37,62,47,47,56,53,39,341,10,-,-,-,-,-,-,21
山形県,0601,村山,1合未満,4192,4384,3769,3247,3128,3458,4561,26739,4966,5282,5028,4880,5379,6412,6989,38936
山形県,0601,村山,1～2合未満,3361,3698,3480,3567,3690,3347,3181,24324,1622,1879,1539,1342,1168,654,393,8597
山形県,0601,村山,2～3合未満,1486,1686,1707,1668,1731,1541,1150,10969,367,384,302,204,185,98,53,1593
山形県,0601,村山,3合以上,551,592,483,356,329,244,171,2726,94,92,65,38,20,-,-,326
山形県,0602,最上,1合未満,534,544,461,485,520,635,763,3942,730,854,849,975,1243,1458,1449,7558
山形県,0602,最上,1～2合未満,423,506,472,515,631,597,550,3694,200,224,229,180,155,116,54,1158
山形県,0602,最上,2～3合未満,222,246,250,279,292,222,183,1694,65,55,49,28,29,-,-,245
山形県,0602,最上,3合以上,89,106,69,88,89,59,47,547,-,13,15,-,-,-,-,57
山形県,0603,置賜,1合未満,1762,1831,1674,1549,1453,1543,1940,11752,2219,2536,2475,2529,2671,2970,3082,18482
山形県,0603,置賜,1～2合未満,1327,1475,1439,1433,1527,1454,1368,10023,595,639,555,485,359,269,179,3081
山形県,0603,置賜,2～3合未満,570,712,711,734,747,627,488,4589,124,113,101,78,65,-,-,541
山形県,0603,置賜,3合以上,234,281,195,173,138,98,64,1183,43,37,27,-,-,-,-,139
山形県,0604,庄内,1合未満,2453,2686,2395,2107,2070,2224,2782,16717,3491,3841,3855,3955,4301,5004,5717,30164
山形県,0604,庄内,1～2合未満,1658,1919,1894,1983,2161,2094,2057,13766,770,965,856,722,646,453,278,4690
山形県,0604,庄内,2～3合未満,836,928,938,973,1066,931,719,6391,175,220,159,125,97,60,41,877
山形県,0604,庄内,3合以上,285,364,292,233,196,138,88,1596,-,50,36,26,-,-,-,168
福島県,0701,県北,1合未満,3350,3837,3366,2948,2705,2508,3077,21791,3839,4351,4246,4035,3984,3836,4189,28480
福島県,0701,県北,1～2合未満,2550,3116,2969,2991,2982,2734,2981,20323,1091,1344,1276,1028,852,613,546,6750
福島県,0701,県北,2～3合未満,1087,1347,1489,1465,1392,1163,944,8887,219,296,275,160,144,72,42,1208
福島県,0701,県北,3合以上,366,459,426,368,270,156,122,2167,50,78,53,25,16,-,-,237
福島県,0702,県中,1合未満,3573,3920,3332,2934,2686,2477,3083,22005,4324,4786,4482,4427,4423,4649,5735,32826
福島県,0702,県中,1～2合未満,2807,3331,2947,2891,2961,2672,2688,20297,1308,1629,1416,1165,1072,755,625,7970
福島県,0702,県中,2～3合未満,1192,1446,1372,1356,1367,1093,795,8621,293,338,310,256,168,106,53,1524
福島県,0702,県中,3合以上,437,484,405,292,277,163,83,2141,88,90,71,35,21,13,13,331
福島県,0703,県南,1合未満,992,1015,863,802,743,722,736,5873,1100,1244,1120,1046,1149,928,782,7369
福島県,0703,県南,1～2合未満,818,928,815,940,910,926,893,6230,390,417,348,315,292,207,128,2097
福島県,0703,県南,2～3合未満,383,486,415,469,460,386,280,2879,96,90,62,41,46,24,11,370
福島県,0703,県南,3合以上,172,142,121,95,71,48,25,674,19,32,17,-,-,-,-,83
福島県,0706,相双,1合未満,754,814,669,583,609,699,879,5007,728,794,813,788,939,949,858,5869
福島県,0706,相双,1～2合未満,643,802,716,735,881,1003,1115,5895,231,329,265,231,285,205,165,1711
福島県,0706,相双,2～3合未満,324,423,450,453,443,403,361,2857,62,91,61,53,47,35,20,369
福島県,0706,相双,3合以上,129,172,145,107,87,71,54,765,14,14,14,-,-,-,-,65
福島県,0707,いわき,1合未満,2127,2357,2082,1704,1512,1175,1078,12035,1977,2402,2281,2068,1949,1267,995,12939
福島県,0707,いわき,1～2合未満,1516,1896,1817,1771,1634,1354,1323,11311,662,824,721,648,538,364,265,4022
福島県,0707,いわき,2～3合未満,716,942,1027,972,894,654,477,5682,159,223,204,134,117,54,34,925
福島県,0707,いわき,3合以上,261,307,304,208,171,93,59,1403,39,45,39,24,18,-,-,182
福島県,0708,会津・南会津,1合未満,1626,1738,1507,1490,1459,1356,1669,10845,1840,2154,2155,2319,2388,2471,2671,15998
福島県,0708,会津・南会津,1～2合未満,1281,1484,1392,1562,1674,1731,1756,10880,683,807,709,657,627,466,328,4277
福島県,0708,会津・南会津,2～3合未満,627,755,717,864,881,759,599,5202,139,179,149,113,85,58,26,749
福島県,0708,会津・南会津,3合以上,258,286,238,225,161,114,69,1351,46,55,38,19,16,-,-,185
茨城県,0801,水戸,1合未満,3301,3783,3438,2803,2194,1565,1426,18510,3082,3613,3452,2948,2209,1561,1284,18149
茨城県,0801,水戸,1～2合未満,2173,2673,2572,2297,2076,1636,1385,14812,786,1037,1021,734,475,286,205,4544
茨城県,0801,水戸,2～3合未満,988,1289,1406,1245,1048,760,542,7278,228,311,262,184,92,57,29,1163
茨城県,0801,水戸,3合以上,410,483,439,320,214,118,73,2057,64,91,62,50,15,-,-,289
茨城県,0802,日立,1合未満,1989,2483,2539,2067,1665,1365,1637,13745,1764,2373,2682,2211,1843,1590,1541,14004
茨城県,0802,日立,1～2合未満,1197,1702,1917,1697,1446,1207,1173,10339,392,645,619,434,341,218,166,2815
茨城県,0802,日立,2～3合未満,487,779,876,806,700,460,372,4480,98,147,126,81,54,28,23,557
茨城県,0802,日立,3合以上,209,268,306,231,166,84,47,1311,34,29,25,15,11,-,-,121
茨城県,0803,常陸太田・ひたちなか,1合未満,2801,3474,3392,2838,2118,1643,1661,17927,2308,2862,3133,2568,2135,1542,1499,16047
茨城県,0803,常陸太田・ひたちなか,1～2合未満,1663,2052,2278,2112,1786,1435,1318,12644,543,732,686,479,350,205,138,3133
茨城県,0803,常陸太田・ひたちなか,2～3合未満,687,909,1028,950,846,625,444,5489,139,166,164,84,51,22,16,642
茨城県,0803,常陸太田・ひたちなか,3合以上,237,327,287,247,181,84,52,1415,34,39,41,14,-,-,-,136
茨城県,0804,鹿行,1合未満,1538,1911,1619,1279,989,858,864,9058,1408,1685,1617,1339,1060,757,602,8468
茨城県,0804,鹿行,1～2合未満,1241,1560,1433,1242,1078,947,796,8297,453,558,531,365,272,137,84,2400
茨城県,0804,鹿行,2～3合未満,723,876,893,710,656,496,306,4660,147,172,167,85,56,23,13,663
茨城県,0804,鹿行,3合以上,295,317,310,197,151,106,52,1428,46,51,38,13,10,-,-,162
茨城県,0805,土浦,1合未満,1847,2221,1982,1647,1266,1140,1234,11337,1631,2143,2080,1797,1619,1374,1633,12277
茨城県,0805,土浦,1～2合未満,1154,1502,1510,1303,1146,1007,876,8498,463,629,588,439,288,174,129,2710
茨城県,0805,土浦,2～3合未満,554,709,757,670,526,434,313,3963,129,175,152,87,58,25,25,651
