都道府県名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
秋田県,2～3合未満,2043,2746,2718,3109,3126,2540,2239,18521,465,571,459,324,268,175,108,2370
秋田県,3合以上,819,1018,883,785,662,503,359,5029,124,129,118,67,33,17,15,503
山形県,1合未満,8941,9445,8299,7388,7171,7860,10046,59150,11406,12513,12207,12339,13594,15844,17237,95140
山形県,1～2合未満,6769,7598,7285,7498,8009,7492,7156,51807,3187,3707,3179,2729,2328,1492,904,17526
山形県,2～3合未満,3114,3572,3606,3654,3836,3321,2540,23643,731,772,611,435,376,209,122,3256
山形県,3合以上,1159,1343,1039,850,752,539,370,6052,175,192,143,84,53,30,13,690
福島県,1合未満,12422,13681,11819,10461,9714,8937,10522,77556,13808,15731,15097,14683,14832,14100,15230,103481
福島県,1～2合未満,9615,11557,10656,10890,11042,10420,10756,74936,4365,5350,4735,4044,3666,2610,2057,26827
福島県,2～3合未満,4329,5399,5470,5579,5437,4458,3456,34128,968,1217,1061,757,607,349,186,5145
福島県,3合以上,1623,1850,1639,1295,1037,645,412,8501,256,314,232,117,87,39,38,1083
茨城県,1合未満,21338,24659,22590,18193,14130,11630,12222,124762,19902,24186,23855,20015,16138,12926,12158,129180
茨城県,1～2合未満,13537,17109,16889,14641,13183,11025,10408,96792,5149,6975,6304,4537,3301,1992,1381,29639
茨城県,2～3合未満,6282,8316,8611,7591,6614,5023,3842,46279,1359,1845,1578,966,613,327,209,6897
茨城県,3合以上,2464,2956,2770,2047,1421,802,506,12966,393,489,370,211,95,28,31,1617
栃木県,1合未満,16284,18448,16347,12962,10770,9559,10809,95179,15179,17886,17340,14759,13502,13050,14448,106164
栃木県,1～2合未満,9817,12213,11551,10229,9516,8421,8496,70243,3578,4849,4509,3325,2602,1786,1385,22034
栃木県,2～3合未満,4751,6283,6211,5799,5216,3649,2515,34424,1053,1414,1220,720,519,289,158,5373
栃木県,3合以上,1774,2120,1926,1511,1043,637,375,9386,299,331,258,126,78,25,12,1129
群馬県,1合未満,14272,16980,15453,12384,9966,8162,8687,85904,13125,16973,16932,14057,11406,9210,9322,91025
群馬県,1～2合未満,9265,11568,11861,10374,9196,8055,8996,69315,3487,4916,4534,3647,2808,2188,2068,23648
群馬県,2～3合未満,4291,5530,5781,5079,4438,3399,3045,31563,901,1361,1140,745,494,315,220,5176
群馬県,3合以上,1740,2236,1902,1420,960,635,409,9302,250,317,300,133,73,42,29,1144
埼玉県,1合未満,63924,74248,67786,50742,38630,34375,45835,375540,63117,76552,75969,62687,52174,54455,80607,465561
埼玉県,1～2合未満,35962,45113,45580,38212,31341,25581,29781,251570,15508,20596,20024,15275,10982,8117,7693,98195
埼玉県,2～3合未満,17073,22416,24066,20820,16767,12268,10988,124398,4305,5754,5643,3849,2473,1543,1188,24755
埼玉県,3合以上,7447,9469,9086,6808,4339,2442,1602,41193,1274,1662,1450,800,428,172,174,5960
千葉県,1合未満,47968,56226,52059,38279,29068,25951,33666,283217,49063,59488,59635,48094,39929,40859,55567,352635
千葉県,1～2合未満,29782,37626,38446,31805,26174,21348,23506,208687,13093,17549,16967,12615,9210,6299,5684,81417
千葉県,2～3合未満,14201,18619,20017,17333,13822,9739,8414,102145,3747,4916,4622,3049,1959,1136,755,20184
千葉県,3合以上,6419,7954,7785,5906,3778,2080,1266,35188,1187,1446,1281,694,355,161,89,5213
東京都,1合未満,124112,134723,124786,96240,67958,53146,72393,673358,145282,162411,158610,127203,98455,92899,134861,919721
東京都,1～2合未満,84392,96578,96727,81632,60633,44286,50315,514563,48114,57501,55144,41504,29194,20246,20150,271853
東京都,2～3合未満,43160,51766,54864,47896,35058,22559,20123,275426,15069,18641,16887,11586,7395,4237,3223,77038
東京都,3合以上,21621,24468,23149,18081,10889,5632,3882,107722,5039,5833,4814,2930,1422,682,460,21180
神奈川県,1合未満,74275,86443,83797,64885,45431,34025,45371,434227,77027,92269,95220,75347,57521,54529,83035,534948
神奈川県,1～2合未満,49833,61395,64770,55052,40223,28544,31433,331250,23913,30961,30568,22765,15452,10194,10305,144158
神奈川県,2～3合未満,22649,29784,32889,29204,21502,13320,11219,160567,6143,8341,7714,5508,3292,1689,1348,34035
神奈川県,3合以上,10501,12831,12792,10278,6213,2884,1869,57368,1900,2432,2156,1222,584,270,121,8685
新潟県,1合未満,17803,19462,17198,14611,12548,12310,15749,109681,19654,23706,23101,21598,21006,23153,27890,160108
新潟県,1～2合未満,13548,16699,16274,15153,14742,13560,14559,104535,6098,7993,7004,5777,4753,3425,2577,37627
新潟県,2～3合未満,6516,8439,8383,7899,7711,5949,4972,49869,1559,2071,1619,1208,805,479,300,8041
新潟県,3合以上,2411,2902,2420,2020,1485,886,662,12786,385,468,361,186,114,52,29,1595
富山県,1合未満,8002,9748,9020,7011,5949,5797,8411,53938,8024,10638,10412,9066,8782,10988,17408,75318
富山県,1～2合未満,5378,7271,6762,6094,5605,4742,5439,41291,2100,2957,2727,2133,1642,1057,969,13585
富山県,2～3合未満,2602,3723,3748,3204,2748,2030,1795,19850,512,818,619,426,295,158,136,2964
富山県,3合以上,923,1227,1146,747,510,308,256,5117,125,177,135,74,38,34,19,602
石川県,1合未満,6553,8015,6998,5543,4679,4341,6423,42552,6852,8693,8317,7144,6484,6753,9522,53765
石川県,1～2合未満,5289,7164,7012,6166,5376,4499,5297,40803,2137,3081,2890,2167,1767,1211,1096,14349
石川県,2～3合未満,2175,3045,2820,2541,2405,1862,1706,16554,556,837,686,477,324,216,168,3264
石川県,3合以上,743,1074,913,667,529,317,281,4524,145,218,129,82,72,27,37,710
福井県,1合未満,5221,6052,5255,4551,3922,3321,3721,32043,4785,6070,5728,5063,4633,4308,4914,35501
福井県,1～2合未満,3675,4539,4411,3975,3691,2727,2558,25576,1408,1877,1695,1353,982,599,412,8326
福井県,2～3合未満,1586,2139,2058,2011,1794,1076,819,11483,335,480,415,256,191,97,44,1818
福井県,3合以上,668,794,766,576,389,231,126,3550,123,116,94,50,31,-,-,439
山梨県,1合未満,5550,6274,6254,5212,4288,3838,4135,35551,5392,6567,6908,6128,5151,4330,4106,38582
山梨県,1～2合未満,3781,4746,4994,4838,4382,3890,3746,30377,1631,2269,2200,1865,1471,995,702,11133
山梨県,2～3合未満,1842,2552,2773,2698,2296,1815,1402,15378,424,671,660,469,316,163,122,2825
山梨県,3合以上,828,996,943,781,544,298,200,4590,136,161,146,85,50,24,15,617
長野県,1合未満,14491,16956,15788,13221,10669,9115,11003,91243,14208,18326,18508,16253,13662,11418,12285,104660
長野県,1～2合未満,10075,13253,13207,11937,10722,9355,10143,78692,4006,5609,5096,3952,3124,2211,1732,25730
長野県,2～3合未満,4247,5723,5899,5417,4712,3784,3141,32923,927,1313,1133,716,494,322,236,5141
長野県,3合以上,1726,2090,2016,1537,1134,739,558,9800,268,369,296,148,109,50,30,1270
岐阜県,1合未満,16395,19675,18077,14419,11735,9439,10045,99785,14319,18225,18629,16504,13887,10986,11127,103677
岐阜県,1～2合未満,9363,11736,11241,9656,8543,6551,6819,63909,3426,5011,4583,3633,2644,1516,1144,21957
岐阜県,2～3合未満,4046,5574,5732,5207,4426,3076,2375,30436,893,1256,1141,792,531,294,162,5069
岐阜県,3合以上,1703,2207,2212,1758,1283,690,402,10255,283,354,285,153,107,38,19,1239
静岡県,1合未満,26277,31350,29369,23834,19769,16802,20831,168232,24295,30300,30753,26877,24655,24394,31427,192701
静岡県,1～2合未満,17946,21837,21978,19389,17146,13551,14384,126231,7270,9568,8998,6885,5232,3416,2973,44342
静岡県,2～3合未満,9066,11708,12328,11108,9735,6725,5475,66145,2173,2861,2547,1682,1230,652,448,11593
静岡県,3合以上,3718,4529,4146,3178,2212,1244,845,19872,597,695,581,332,161,95,64,2525
愛知県,1合未満,61085,71570,65855,50140,37450,30944,41556,358600,51474,63227,63059,50328,41062,40773,55334,365257
愛知県,1～2合未満,38540,46690,47175,39806,30574,22272,24734,249791,13154,17038,16421,12075,8611,5674,5472,78445
愛知県,2～3合未満,15671,20303,21579,19053,14393,8995,8039,108033,3396,4739,4385,2755,1906,1010,820,19011
愛知県,3合以上,6770,8126,8086,5963,3664,1942,1469,36020,1108,1404,1235,704,337,164,120,5072
三重県,1合未満,13832,16892,16004,13052,10933,10352,14656,95721,11487,14659,15180,13536,12981,15373,22426,105642
三重県,1～2合未満,7342,9517,9808,8884,7729,6525,7438,57243,2420,3490,3312,2516,1939,1296,1099,16072
三重県,2～3合未満,3105,4355,4563,4299,3558,2355,2102,24337,713,964,852,645,386,217,144,3921
三重県,3合以上,1309,1691,1610,1277,859,443,323,7512,211,303,267,133,64,35,19,1032
滋賀県,1合未満,10490,12044,10448,8494,7018,5920,7079,61493,10132,11658,11137,9271,7825,6497,7255,63775
滋賀県,1～2合未満,6812,8339,7908,6970,6198,4926,5232,46385,2493,3313,2861,2171,1632,969,742,14181
滋賀県,2～3合未満,2668,3346,3366,2998,2764,1822,1544,18508,629,795,658,434,296,120,100,3032
滋賀県,3合以上,1180,1216,1165,913,597,357,238,5666,171,185,184,86,43,26,20,715
京都府,1合未満,18979,22884,20981,16052,12588,10148,13269,114901,19102,23925,23013,19217,15515,13416,17780,131968
京都府,1～2合未満,10220,13307,13214,11358,9888,7745,8630,74362,4732,6218,5991,4706,3588,2322,2158,29715
京都府,2～3合未満,4520,5937,6277,5667,4969,3284,2985,33639,1265,1816,1618,1153,738,430,351,7371
京都府,3合以上,1956,2485,2353,1873,1267,726,579,11239,440,473,462,291,155,77,49,1947
大阪府,1合未満,55921,66779,61678,45378,32551,22267,24929,309503,56624,68710,68339,53344,38018,28710,35145,348890
大阪府,1～2合未満,32736,42353,44449,35879,27361,17828,16774,217380,15767,21386,21322,16042,10169,5481,4254,94421
大阪府,2～3合未満,17033,22933,24801,21017,15781,8882,6342,116789,5555,7473,7291,4936,2830,1194,673,29952
大阪府,3合以上,7953,10089,10359,7565,4639,2121,1278,44004,1935,2392,2114,1277,530,185,98,8531
兵庫県,1合未満,38400,45242,42506,33068,26787,22714,30619,239336,39705,49661,49630,41073,35786,36847,51124,303826
兵庫県,1～2合未満,21932,28798,29295,25381,21532,17117,18820,162875,9145,12438,12131,9471,6943,4486,3982,58596
兵庫県,2～3合未満,10470,14609,15234,13573,11295,8183,7211,80575,2573,3570,3254,2263,1460,840,632,14592
兵庫県,3合以上,4097,5132,5246,4088,2891,1687,1312,24453,770,1026,842,535,257,125,90,3645
奈良県,1合未満,8041,9969,9453,7697,6361,5607,7427,54555,8446,10569,10804,9192,7942,8464,11876,67293
奈良県,1～2合未満,4215,5445,5868,5224,4666,3822,4229,33469,1803,2430,2562,2057,1471,955,836,12114
奈良県,2～3合未満,1851,2674,2938,2621,2272,1562,1438,15356,520,668,651,457,275,162,94,2827
奈良県,3合以上,752,1008,1011,887,578,313,238,4787,138,172,157,103,54,13,18,655
和歌山県,1合未満,5348,6537,6140,5047,4534,4426,5857,37889,4886,6208,6470,6091,5971,6882,9481,45989
和歌山県,1～2合未満,3086,4143,4039,3821,3766,3261,3821,25937,1187,1631,1669,1487,1189,821,762,8746
和歌山県,2～3合未満,1553,2149,2179,2137,2031,1451,1251,12751,399,521,481,356,255,148,126,2286
和歌山県,3合以上,671,912,823,684,513,253,232,4088,124,165,150,84,39,23,22,607
鳥取県,1合未満,3606,3971,3304,2793,2557,2231,2623,21085,3334,4081,3679,3445,3356,3081,3368,24344
鳥取県,1～2合未満,2474,2917,2756,2660,2598,2287,2173,17865,1006,1237,1096,917,753,525,347,5881
鳥取県,2～3合未満,1144,1491,1369,1434,1528,1117,852,8935,255,337,272,194,144,74,63,1339
鳥取県,3合以上,426,548,465,393,357,246,149,2584,60,84,55,34,24,-,-,282
島根県,1合未満,4398,4960,4209,3595,3447,3346,4857,28812,4613,5664,5219,4886,4981,5641,7662,38666
島根県,1～2合未満,3057,3823,3541,3251,3588,3500,3867,24627,1112,1507,1206,984,923,663,566,6961
島根県,2～3合未満,1294,1687,1591,1634,1794,1478,1326,10804,273,364,291,200,158,75,43,1404
島根県,3合以上,476,570,507,418,308,277,180,2736,81,99,69,44,30,12,11,346
岡山県,1合未満,12242,14721,12771,10012,8625,8237,10521,77129,11879,14986,14153,12157,11927,12883,17799,95784
岡山県,1～2合未満,7934,10247,9387,7843,7595,6618,6459,56083,2975,4085,3572,2686,2149,1397,1092,17956
岡山県,2～3合未満,3828,5126,4735,4272,4139,2942,2205,27247,827,1102,877,634,416,204,146,4206
岡山県,3合以上,1451,1965,1657,1291,970,572,378,8284,244,327,234,110,66,23,12,1016
広島県,1合未満,23976,29288,26185,20380,16268,11767,11823,139687,22188,28287,27437,22442,18633,14734,16063,149784
広島県,1～2合未満,13408,17309,16580,14132,12530,8728,7310,89997,5129,7040,6297,4532,3210,1731,1112,29051
広島県,2～3合未満,5872,7906,7969,6898,5679,3376,2201,39901,1490,1978,1711,1097,683,312,177,7448
広島県,3合以上,2289,2897,2493,1777,1132,564,357,11509,441,546,438,216,128,39,21,1829
山口県,1合未満,8045,9798,8574,6835,6117,5459,6555,51383,7487,9487,9583,8025,7498,7641,10231,59952
山口県,1～2合未満,5375,7268,6883,6144,5890,4735,4639,40934,1885,2557,2420,1878,1463,1010,769,11982
山口県,2～3合未満,2356,3240,3087,2782,2548,1840,1327,17180,530,715,648,422,300,138,114,2867
山口県,3合以上,811,1032,945,651,446,289,172,4346,131,176,129,73,31,-,-,563
徳島県,1合未満,4428,4867,4240,3553,3140,3150,4310,27688,3994,4712,4502,4107,3880,4413,5596,31204
徳島県,1～2合未満,2654,3094,3040,2862,2813,2606,2910,19979,1115,1460,1418,1102,880,687,563,7225
徳島県,2～3合未満,1280,1690,1629,1560,1499,1246,1118,10022,310,438,392,266,203,112,75,1796
徳島県,3合以上,553,722,613,497,380,265,203,3233,94,152,79,58,44,14,15,456
香川県,1合未満,7248,8489,7536,5861,5309,5007,6777,46227,7355,9260,8837,7579,7209,7639,10687,58566
香川県,1～2合未満,3917,5211,4647,4271,3849,3337,3544,28776,1524,2235,1958,1427,1161,747,624,9676
香川県,2～3合未満,1935,2672,2574,2191,1999,1423,1218,14012,453,579,500,292,242,124,90,2280
香川県,3合以上,844,1137,1012,737,541,301,213,4785,184,237,197,95,54,-,-,797
愛媛県,1合未満,8852,10640,9326,7631,6691,5006,5131,53277,9125,11122,10867,9439,8178,7100,8140,63971
愛媛県,1～2合未満,5421,7273,6665,6296,5794,4290,3932,39671,2233,2990,2850,2313,1722,1120,792,14020
愛媛県,2～3合未満,3104,4049,3822,3534,3046,1888,1324,20767,716,954,847,545,357,184,103,3706
愛媛県,3合以上,1196,1398,1284,1031,657,368,205,6139,200,219,227,91,46,27,10,820
高知県,1合未満,3656,4404,3671,3059,2880,3079,4415,25164,4384,5382,5222,4827,5359,7080,10404,42658
高知県,1～2合未満,2712,3604,3271,3033,2975,2444,2842,20881,1466,2002,1824,1543,1410,1079,1048,10372
高知県,2～3合未満,1617,2214,2135,1995,1938,1888,1939,13726,608,723,646,476,415,325,253,3446
高知県,3合以上,1003,1123,1005,876,765,769,805,6346,225,274,191,128,98,74,61,1051
福岡県,1合未満,28430,31115,27282,21754,19959,19074,24627,172241,32309,36934,35443,30531,27898,29070,38354,230539
福岡県,1～2合未満,23146,27372,25677,22611,21380,17746,18032,155964,10583,13079,11496,8950,6846,4657,4076,59687
福岡県,2～3合未満,11184,13273,12668,10698,9134,6339,4995,68291,3105,3771,3017,2022,1328,800,501,14544
福岡県,3合以上,4323,4586,3839,2671,1813,1060,711,19003,945,977,724,415,219,131,73,3484
佐賀県,1合未満,4785,5090,4497,4175,3641,3328,3824,29340,4664,5382,5128,4815,4402,3747,3649,31787
佐賀県,1～2合未満,3522,3852,3772,3751,3839,3455,3579,25770,1268,1632,1429,1211,1058,720,532,7850
佐賀県,2～3合未満,1574,1798,1698,1634,1583,1381,1170,10838,372,416,337,247,181,145,109,1807
佐賀県,3合以上,573,561,506,386,254,207,129,2616,100,106,75,39,-,23,-,371
長崎県,1合未満,7234,8455,7718,6852,6687,6903,9180,53029,8212,9726,9740,9201,9372,10562,13800,70613
長崎県,1～2合未満,4640,5788,5960,6081,5993,5668,5743,39873,2024,2441,2224,1945,1589,1235,999,12457
長崎県,2～3合未満,2011,2564,2547,2580,2467,2074,1641,15884,461,567,482,381,295,167,127,2480
長崎県,3合以上,786,877,821,625,470,356,264,4199,153,134,140,82,53,36,20,618
熊本県,1合未満,12292,13514,11607,10926,10143,9713,11014,79209,14055,16065,15415,14829,14437,15218,17901,107920
熊本県,1～2合未満,8416,9401,9080,9357,9206,8177,7451,61088,4072,4634,3725,3342,2643,2085,1554,22055
熊本県,2～3合未満,3833,4266,3777,3699,3340,2681,1989,23585,1013,1086,775,557,366,283,190,4270
熊本県,3合以上,1367,1429,1090,787,688,536,358,6255,253,278,179,92,67,37,18,924
大分県,1合未満,7120,8141,7056,6107,6107,5800,7043,47374,8283,9719,9539,8790,8766,8575,10320,63992
大分県,1～2合未満,4801,5923,5580,5451,5712,5335,5316,38118,2132,2568,2378,1936,1608,1140,925,12687
大分県,2～3合未満,2186,2864,2579,2438,2454,1960,1474,15955,548,711,577,380,253,166,116,2751
大分県,3合以上,811,890,780,544,453,336,254,4068,139,165,143,77,34,32,12,602
宮崎県,1合未満,5586,6185,5495,4859,4687,4471,5574,36857,6019,7121,6805,6427,6021,5876,6821,45090
宮崎県,1～2合未満,5538,6379,5768,5761,5984,5449,5438,40317,2331,2789,2396,1959,1561,1197,874,13107
宮崎県,2～3合未満,2422,2880,2568,2351,2272,1796,1392,15681,597,668,486,318,244,166,102,2581
宮崎県,3合以上,704,729,573,404,289,232,176,3107,131,147,98,61,26,18,14,495
鹿児島県,1合未満,9536,10341,9250,9190,9112,8844,11035,67308,9625,10746,10639,10256,10302,10752,12226,74546
鹿児島県,1～2合未満,6947,7946,7691,7974,8492,8221,8446,55717,2614,3027,2566,2005,1827,1452,1111,14602
鹿児島県,2～3合未満,2795,3057,2910,2708,2674,2368,1919,18431,634,632,527,310,280,203,116,2702
鹿児島県,3合以上,818,864,652,511,423,280,173,3721,163,138,112,59,50,34,22,578
沖縄県,1合未満,5645,6381,5807,4971,4581,4258,4498,36141,7695,8585,7767,6681,5549,4683,4461,45421
沖縄県,1～2合未満,7060,8374,7461,6458,5454,4491,3577,42875,4354,4944,3811,2655,1870,1181,616,19431
沖縄県,2～3合未満,4013,4724,4114,3169,2646,1994,1303,21963,1562,1737,1288,851,541,334,141,6454
沖縄県,3合以上,2024,2066,1566,1106,809,563,320,8454,496,519,405,200,107,71,24,1822
都道府県判別不可,1合未満,27949,29505,28338,24080,12005,3913,2957,128747,20648,23198,22641,17341,9053,3646,2070,98597
都道府県判別不可,1～2合未満,20199,22752,23446,22414,12005,3420,1833,106069,6035,7695,7173,5253,2608,811,328,29903
都道府県判別不可,2～3合未満,8864,10440,11291,11152,6030,1439,581,49797,1702,2071,1821,1274,626,169,42,7705
都道府県判別不可,3合以上,2719,3238,3579,3053,1403,248,72,14312,469,542,455,256,126,-,-,1884
