都道府県名,二次医療圏番号,二次医療圏名,回答,男40～44歳,男45～49歳,男50～54歳,男55～59歳,男60～64歳,男65～69歳,男70～74歳,男中計,女40～44歳,女45～49歳,女50～54歳,女55～59歳,女60～64歳,女65～69歳,女70～74歳,女中計
北海道,0106,南空知,ほとんど飲まない（飲めない）,656,846,711,684,649,638,646,4830,707,899,940,996,963,1074,1446,7025
北海道,0107,中空知,毎日,320,507,512,558,526,495,566,3484,167,227,219,206,187,175,142,1323
北海道,0107,中空知,時々,376,511,437,411,381,317,360,2793,339,400,369,390,365,293,377,2533
北海道,0107,中空知,ほとんど飲まない（飲めない）,379,539,503,469,453,414,551,3308,463,624,623,658,625,854,1317,5164
北海道,0108,北空知,毎日,87,103,113,149,145,136,147,880,48,51,59,54,39,30,35,316
北海道,0108,北空知,時々,97,138,120,135,126,123,123,862,81,105,113,101,95,95,89,679
北海道,0108,北空知,ほとんど飲まない（飲めない）,91,140,120,117,133,115,174,890,141,147,167,176,199,261,392,1483
北海道,0109,西胆振,毎日,603,1002,954,904,805,793,1000,6061,261,402,375,351,267,245,237,2138
北海道,0109,西胆振,時々,808,1007,881,693,641,543,606,5179,552,688,655,575,537,534,601,4142
北海道,0109,西胆振,ほとんど飲まない（飲めない）,766,1007,848,723,670,645,807,5466,790,1053,1092,986,972,1198,1990,8081
北海道,0110,東胆振,毎日,910,1364,1290,1176,1031,1030,1132,7933,308,492,399,370,278,260,212,2319
北海道,0110,東胆振,時々,1499,1747,1347,1154,992,820,793,8352,785,974,850,766,635,631,697,5338
北海道,0110,東胆振,ほとんど飲まない（飲めない）,1345,1554,1239,1072,852,811,968,7841,1249,1400,1332,1229,1179,1583,2342,10314
北海道,0111,日高,毎日,199,267,267,235,231,217,196,1612,97,103,109,84,69,48,46,556
北海道,0111,日高,時々,277,318,255,227,192,131,137,1537,163,207,179,152,148,130,119,1098
北海道,0111,日高,ほとんど飲まない（飲めない）,257,328,275,232,206,199,216,1713,242,335,329,327,305,362,484,2384
北海道,0112,上川中部,毎日,1321,1788,1736,1715,1553,1070,679,9862,558,756,762,579,450,183,109,3397
北海道,0112,上川中部,時々,1728,1950,1680,1385,1297,725,444,9209,1147,1427,1276,993,782,394,300,6319
北海道,0112,上川中部,ほとんど飲まない（飲めない）,1517,1939,1721,1381,1264,854,583,9259,1725,2059,2063,1700,1328,1001,1009,10885
北海道,0113,上川北部,毎日,174,272,274,278,333,259,266,1856,72,83,80,93,91,70,61,550
北海道,0113,上川北部,時々,261,295,265,262,236,184,255,1758,174,212,165,173,183,173,222,1302
北海道,0113,上川北部,ほとんど飲まない（飲めない）,221,291,276,264,218,226,265,1761,247,281,300,298,331,411,668,2536
北海道,0114,富良野,毎日,156,193,227,251,227,234,267,1555,55,92,88,84,73,63,61,516
北海道,0114,富良野,時々,176,222,186,193,192,142,148,1259,152,189,187,182,136,133,154,1133
北海道,0114,富良野,ほとんど飲まない（飲めない）,192,224,201,214,191,185,240,1447,259,293,307,268,328,382,587,2424
北海道,0115,留萌,毎日,139,197,215,215,200,203,164,1333,70,79,72,76,60,48,40,445
北海道,0115,留萌,時々,169,232,211,181,151,108,119,1171,113,157,139,120,126,101,145,901
北海道,0115,留萌,ほとんど飲まない（飲めない）,176,258,229,192,208,173,187,1423,175,250,280,260,287,344,463,2059
北海道,0116,宗谷,毎日,251,395,343,347,366,295,237,2234,117,140,122,116,78,68,39,680
北海道,0116,宗谷,時々,306,347,291,279,221,178,127,1749,189,199,178,156,138,119,114,1093
北海道,0116,宗谷,ほとんど飲まない（飲めない）,327,401,353,318,263,259,246,2167,329,359,355,342,346,343,456,2530
北海道,0117,北網,毎日,767,1055,1017,975,1028,741,787,6370,336,439,357,336,250,189,152,2059
北海道,0117,北網,時々,1032,1175,1018,915,792,568,555,6055,626,801,744,692,601,495,559,4518
北海道,0117,北網,ほとんど飲まない（飲めない）,982,1297,1087,1026,930,694,799,6815,1086,1328,1274,1352,1333,1344,1913,9630
北海道,0118,遠紋,毎日,223,337,340,340,320,254,303,2117,68,99,107,88,87,70,72,591
北海道,0118,遠紋,時々,273,307,285,280,211,161,167,1684,144,193,207,176,154,168,162,1204
北海道,0118,遠紋,ほとんど飲まない（飲めない）,264,337,328,308,284,247,307,2075,286,331,374,402,382,470,756,3001
北海道,0119,十勝,毎日,1231,1575,1608,1675,1640,1367,1384,10480,504,676,616,570,456,344,310,3476
北海道,0119,十勝,時々,1700,1998,1731,1527,1338,1035,1080,10409,1187,1418,1318,1137,1008,859,914,7841
北海道,0119,十勝,ほとんど飲まない（飲めない）,1714,2124,1824,1658,1562,1454,1645,11981,1822,2336,2381,2328,2216,2566,3533,17182
北海道,0120,釧路,毎日,890,1220,1249,1270,1267,1047,994,7937,371,567,524,452,375,287,205,2781
北海道,0120,釧路,時々,1097,1345,1128,933,839,683,701,6726,751,905,849,699,645,582,640,5071
北海道,0120,釧路,ほとんど飲まない（飲めない）,1141,1375,1291,1065,1014,869,1016,7771,1170,1476,1464,1395,1400,1707,2130,10742
北海道,0121,根室,毎日,257,343,312,299,312,231,195,1949,138,139,118,104,75,47,37,658
北海道,0121,根室,時々,355,391,314,308,227,182,172,1949,234,262,214,203,159,124,124,1320
北海道,0121,根室,ほとんど飲まない（飲めない）,340,381,318,303,257,245,260,2104,349,383,428,394,430,484,510,2978
青森県,0201,津軽地域,毎日,1429,1745,1891,1980,2023,1767,1793,12628,565,739,737,654,601,415,330,4041
青森県,0201,津軽地域,時々,1452,1553,1407,1253,1096,781,788,8330,1176,1389,1337,1334,1052,866,757,7911
青森県,0201,津軽地域,ほとんど飲まない（飲めない）,1114,1158,941,828,813,763,997,6614,1553,1749,1833,2151,2184,2545,3483,15498
青森県,0202,八戸地域,毎日,2006,2665,2932,2823,2711,2199,1886,17222,719,1024,1018,813,642,431,319,4966
青森県,0202,八戸地域,時々,1999,2246,2205,1940,1811,1236,1226,12663,1337,1783,1776,1571,1327,1032,868,9694
青森県,0202,八戸地域,ほとんど飲まない（飲めない）,1878,2198,1941,1526,1386,1260,1313,11502,2322,2773,2892,2711,2746,2990,3651,20085
青森県,0203,青森地域,毎日,1743,2304,2446,2537,2551,1963,1968,15512,706,1030,929,837,680,496,405,5083
青森県,0203,青森地域,時々,2011,2379,2086,1967,1660,1136,1185,12424,1487,1792,1633,1523,1307,1038,1131,9911
青森県,0203,青森地域,ほとんど飲まない（飲めない）,1625,1892,1597,1334,1222,1040,1387,10097,2236,2581,2462,2491,2471,2799,4082,19122
青森県,0204,西北五地域,毎日,434,645,710,777,712,785,803,4866,192,248,257,257,233,156,85,1428
青森県,0204,西北五地域,時々,439,525,495,486,385,335,305,2970,341,405,433,429,371,305,234,2518
青森県,0204,西北五地域,ほとんど飲まない（飲めない）,400,432,390,414,354,404,551,2945,570,705,839,915,1126,1503,1861,7519
青森県,0205,上十三地域,毎日,984,1270,1332,1281,1327,1210,1141,8545,396,562,514,417,339,272,178,2678
青森県,0205,上十三地域,時々,1085,1157,1083,912,850,654,618,6359,706,874,794,794,753,598,522,5041
青森県,0205,上十三地域,ほとんど飲まない（飲めない）,911,990,760,687,621,554,680,5203,1075,1247,1288,1190,1354,1638,2142,9934
青森県,0206,下北地域,毎日,279,425,426,464,483,418,390,2885,125,178,164,125,120,93,65,870
青森県,0206,下北地域,時々,322,355,315,332,302,231,217,2074,225,307,276,240,221,170,119,1558
青森県,0206,下北地域,ほとんど飲まない（飲めない）,316,342,315,246,254,273,301,2047,395,477,522,489,572,697,831,3983
岩手県,0301,盛岡,毎日,3473,4606,4424,4311,4299,3551,3641,28305,1433,1905,1711,1406,1160,938,815,9368
岩手県,0301,盛岡,時々,3092,3259,3006,2604,2325,1781,1889,17956,2345,2789,2563,2188,2091,1926,1941,15843
岩手県,0301,盛岡,ほとんど飲まない（飲めない）,3028,3264,2917,2311,2017,1724,2080,17341,3660,4207,4110,3985,4050,4674,6353,31039
岩手県,0302,岩手中部,毎日,1666,2233,1979,2011,1945,1903,1898,13635,596,801,703,590,541,439,344,4014
岩手県,0302,岩手中部,時々,1318,1395,1198,1080,930,735,778,7434,845,1034,976,865,805,755,734,6014
岩手県,0302,岩手中部,ほとんど飲まない（飲めない）,1649,1546,1340,1210,950,872,972,8539,1755,2008,1900,1924,1933,2447,3235,15202
岩手県,0303,胆江,毎日,1045,1250,1104,1156,1294,1356,1276,8481,337,411,335,334,309,259,235,2220
岩手県,0303,胆江,時々,731,837,637,605,572,489,532,4403,568,584,543,471,510,590,641,3907
岩手県,0303,胆江,ほとんど飲まない（飲めない）,886,987,816,735,648,587,689,5348,1044,1244,1130,1227,1377,1619,2109,9750
岩手県,0304,両磐,毎日,711,865,848,971,1037,1059,1017,6508,235,299,267,219,233,188,135,1576
岩手県,0304,両磐,時々,587,645,578,564,526,419,434,3753,388,480,424,425,416,368,314,2815
岩手県,0304,両磐,ほとんど飲まない（飲めない）,863,914,740,669,653,620,738,5197,959,1076,1086,1186,1276,1540,1796,8919
岩手県,0305,気仙,毎日,266,399,472,548,473,473,463,3094,85,126,110,88,69,49,44,571
岩手県,0305,気仙,時々,192,271,287,227,198,171,188,1534,158,183,205,180,167,145,99,1137
岩手県,0305,気仙,ほとんど飲まない（飲めない）,371,458,397,383,323,294,377,2603,435,569,613,713,673,883,1113,4999
岩手県,0306,釜石,毎日,215,303,339,317,287,311,291,2063,76,105,105,83,75,48,46,538
岩手県,0306,釜石,時々,163,195,189,179,136,130,127,1119,112,112,113,117,99,93,95,741
岩手県,0306,釜石,ほとんど飲まない（飲めない）,254,280,255,255,218,196,216,1674,279,344,351,373,412,472,684,2915
岩手県,0307,宮古,毎日,393,494,603,611,593,542,590,3826,138,181,166,107,104,87,64,847
岩手県,0307,宮古,時々,292,306,354,325,267,263,350,2157,172,245,230,229,215,213,211,1515
岩手県,0307,宮古,ほとんど飲まない（飲めない）,425,449,483,449,333,390,537,3066,485,586,679,653,807,1009,1419,5638
岩手県,0308,久慈,毎日,339,445,527,491,539,500,486,3327,114,188,191,110,84,48,49,784
岩手県,0308,久慈,時々,238,306,231,214,259,163,223,1634,186,200,225,196,216,164,137,1324
岩手県,0308,久慈,ほとんど飲まない（飲めない）,267,273,290,236,270,275,367,1978,382,434,521,512,658,851,1036,4394
岩手県,0309,二戸,毎日,302,417,448,464,497,552,491,3171,112,163,160,118,99,84,45,781
岩手県,0309,二戸,時々,243,244,243,261,254,244,259,1748,188,204,219,216,238,199,168,1432
岩手県,0309,二戸,ほとんど飲まない（飲めない）,278,315,320,326,292,322,379,2232,399,429,578,555,647,873,1107,4588
宮城県,0401,仙南,毎日,1021,1209,1180,1250,1412,1561,1585,9218,353,480,413,342,317,267,206,2378
宮城県,0401,仙南,時々,937,1021,839,734,741,744,764,5780,645,795,696,658,704,702,690,4890
宮城県,0401,仙南,ほとんど飲まない（飲めない）,1205,1242,1076,913,871,959,1144,7410,1331,1571,1496,1627,1783,2259,2594,12661
宮城県,0403,仙台,毎日,10390,13906,13739,12085,10984,9989,10462,81555,4426,6030,5342,4048,3464,2654,2509,28473
宮城県,0403,仙台,時々,11533,12697,11089,8929,7372,5634,5901,63155,8870,10296,9096,7343,6381,5681,6010,53677
宮城県,0403,仙台,ほとんど飲まない（飲めない）,11026,12254,10617,8071,6578,5994,7292,61832,13507,15173,14435,12722,12044,13722,18851,100454
宮城県,0406,大崎・栗原,毎日,1819,2144,1972,2145,2424,2444,2298,15246,610,812,669,571,524,422,262,3870
宮城県,0406,大崎・栗原,時々,1604,1553,1272,1244,1236,1089,1161,9159,1167,1227,1171,1165,1158,1106,962,7956
宮城県,0406,大崎・栗原,ほとんど飲まない（飲めない）,1835,1815,1475,1378,1382,1378,1466,10729,2126,2364,2243,2342,2775,3348,3738,18936
宮城県,0409,石巻・登米・気仙沼,毎日,2055,2473,2518,2593,2844,2883,2991,18357,686,893,760,677,633,475,348,4472
宮城県,0409,石巻・登米・気仙沼,時々,1728,1861,1581,1480,1398,1313,1528,10889,1319,1440,1436,1379,1346,1271,1251,9442
宮城県,0409,石巻・登米・気仙沼,ほとんど飲まない（飲めない）,2149,2301,2089,1828,1679,1777,2198,14021,2491,2915,3016,3379,3708,4484,5744,25737
秋田県,0501,大館・鹿角,毎日,486,639,627,687,758,713,747,4657,207,264,221,197,191,156,137,1373
秋田県,0501,大館・鹿角,時々,366,399,364,385,330,265,352,2461,296,354,356,345,329,309,364,2353
秋田県,0501,大館・鹿角,ほとんど飲まない（飲めない）,390,424,366,317,313,308,398,2516,547,541,579,612,740,949,1359,5327
秋田県,0502,北秋田,毎日,108,183,181,247,226,270,253,1468,32,52,51,51,54,60,40,340
秋田県,0502,北秋田,時々,90,118,95,91,81,87,126,688,71,86,90,74,81,95,82,579
秋田県,0502,北秋田,ほとんど飲まない（飲めない）,117,109,105,120,92,110,153,806,133,164,164,182,232,335,503,1713
秋田県,0503,能代・山本,毎日,405,536,551,636,718,700,703,4249,144,223,217,171,163,149,93,1160
秋田県,0503,能代・山本,時々,296,358,353,305,260,213,227,2012,246,325,326,313,337,288,273,2108
秋田県,0503,能代・山本,ほとんど飲まない（飲めない）,326,353,326,273,251,250,293,2072,477,527,614,643,712,850,1179,5002
秋田県,0504,秋田周辺,毎日,1745,2590,2590,2754,2743,2501,2754,17677,747,1012,908,746,744,661,597,5415
秋田県,0504,秋田周辺,時々,1963,2300,2105,1939,1503,1087,1163,12060,1377,1641,1653,1496,1310,1283,1408,10168
秋田県,0504,秋田周辺,ほとんど飲まない（飲めない）,1809,1917,1694,1376,1122,907,1220,10045,2337,2670,2649,2401,2554,3250,4681,20542
秋田県,0505,由利本荘・にかほ,毎日,439,581,536,621,658,820,862,4517,237,273,301,280,233,234,129,1687
秋田県,0505,由利本荘・にかほ,時々,481,434,447,380,389,335,345,2811,372,419,427,405,387,388,314,2712
秋田県,0505,由利本荘・にかほ,ほとんど飲まない（飲めない）,442,467,437,424,362,344,365,2841,516,579,581,617,754,1054,1264,5365
秋田県,0506,大仙・仙北,毎日,518,649,670,749,883,1046,1198,5713,186,260,227,207,221,251,190,1542
秋田県,0506,大仙・仙北,時々,443,484,436,422,428,324,390,2927,360,425,371,371,451,481,427,2886
秋田県,0506,大仙・仙北,ほとんど飲まない（飲めない）,445,465,390,335,315,371,527,2848,641,615,715,785,1014,1513,1862,7145
秋田県,0507,横手,毎日,493,583,586,709,738,819,952,4880,198,228,241,229,209,203,144,1452
秋田県,0507,横手,時々,373,398,330,297,291,235,218,2142,315,400,362,337,329,327,290,2360
秋田県,0507,横手,ほとんど飲まない（飲めない）,419,438,344,282,289,303,395,2470,610,683,700,713,858,1198,1347,6109
秋田県,0508,湯沢・雄勝,毎日,302,364,413,485,560,680,668,3472,99,153,158,120,124,143,98,895
秋田県,0508,湯沢・雄勝,時々,203,214,222,203,194,164,185,1385,180,183,229,200,239,228,211,1470
秋田県,0508,湯沢・雄勝,ほとんど飲まない（飲めない）,264,246,222,227,222,233,306,1720,282,369,392,446,554,766,939,3748
山形県,0601,村山,毎日,3698,4328,4260,4358,4754,4695,4757,30850,1460,1820,1449,1196,1187,840,577,8529
山形県,0601,村山,時々,4093,4221,3717,3329,3044,2677,2644,23725,3208,3487,3277,3007,2838,2366,1878,20061
山形県,0601,村山,ほとんど飲まない（飲めない）,3937,3970,3422,2849,2601,2461,2980,22220,5311,5624,5377,5506,5883,6732,7670,42103
山形県,0602,最上,毎日,521,686,611,752,896,857,846,5169,222,233,241,191,187,149,82,1305
山形県,0602,最上,時々,482,461,416,415,390,347,314,2825,380,414,408,430,426,363,273,2694
山形県,0602,最上,ほとんど飲まない（飲めない）,393,410,359,336,376,407,451,2732,555,683,719,784,1026,1159,1198,6124
山形県,0603,置賜,毎日,1541,1868,1768,1846,2038,1987,1921,12969,595,695,588,561,502,378,250,3569
山形県,0603,置賜,時々,1495,1572,1484,1340,1190,1069,1071,9221,1147,1249,1197,1135,985,916,702,7331
山形県,0603,置賜,ほとんど飲まない（飲めない）,1453,1527,1383,1217,1109,1039,1189,8917,1896,2156,2202,2250,2425,2713,3059,16701
山形県,0604,庄内,毎日,1959,2402,2451,2525,2867,2883,2766,17853,722,983,817,669,636,529,344,4700
山形県,0604,庄内,時々,1940,2084,1841,1719,1635,1420,1467,12106,1547,1725,1666,1633,1502,1341,1117,10531
山形県,0604,庄内,ほとんど飲まない（飲めない）,1734,1817,1606,1401,1292,1258,1560,10668,2552,2814,2914,3049,3424,4001,4938,23692
福島県,0701,県北,毎日,2803,3701,3819,3995,3977,3804,4141,26240,1033,1384,1289,1055,1008,798,730,7297
福島県,0701,県北,時々,3050,3329,2973,2633,2369,1925,2040,18319,2288,2611,2636,2358,2197,2035,1975,16100
福島県,0701,県北,ほとんど飲まない（飲めない）,3144,3591,3169,2611,2389,2176,2592,19672,3913,4579,4490,4426,4618,5303,6634,33963
福島県,0702,県中,毎日,3060,3776,3580,3579,3790,3492,3473,24750,1142,1500,1351,1102,1008,818,647,7568
福島県,0702,県中,時々,3179,3469,2922,2495,2275,1838,1824,18002,2458,2734,2536,2336,2121,1865,1952,16002
福島県,0702,県中,ほとんど飲まない（飲めない）,3241,3468,2934,2596,2356,2032,2354,18981,4048,4477,4192,4396,4634,5018,6039,32804
福島県,0703,県南,毎日,965,1192,1063,1249,1198,1302,1245,8214,343,402,349,277,271,254,180,2076
福島県,0703,県南,時々,924,918,771,739,699,559,544,5154,673,706,627,578,672,599,528,4383
福島県,0703,県南,ほとんど飲まない（飲めない）,1052,1050,894,798,762,725,833,6114,1203,1376,1216,1299,1588,1758,2038,10478
福島県,0706,相双,毎日,721,985,937,1017,1241,1360,1559,7820,229,337,295,280,314,284,238,1977
福島県,0706,相双,時々,713,828,718,610,602,673,763,4907,459,523,519,520,673,667,680,4041
福島県,0706,相双,ほとんど飲まない（飲めない）,834,892,773,702,665,877,992,5735,968,1062,1094,1188,1585,2180,2655,10732
福島県,0707,いわき,毎日,1763,2330,2410,2360,2321,1960,1836,14980,649,860,820,631,628,429,347,4364
福島県,0707,いわき,時々,1815,2071,1902,1576,1262,941,922,10489,1247,1504,1414,1288,1107,871,764,8195
福島県,0707,いわき,ほとんど飲まない（飲めない）,2115,2430,2120,1771,1467,1287,1377,12567,2366,2791,2674,2673,2679,2603,3305,19091
福島県,0708,会津・南会津,毎日,1507,1889,1826,2165,2337,2343,2359,14426,622,783,708,692,728,548,412,4493
福島県,0708,会津・南会津,時々,1435,1553,1324,1296,1190,1150,1175,9123,1087,1322,1257,1266,1281,1340,1274,8827
福島県,0708,会津・南会津,ほとんど飲まない（飲めない）,1521,1556,1448,1369,1343,1193,1475,9905,1886,2098,2203,2393,2559,3115,3740,17994
茨城県,0801,水戸,毎日,2466,3411,3506,3260,2919,2589,2347,20498,821,1144,1114,869,644,531,425,5548
茨城県,0801,水戸,時々,3190,3368,3055,2404,1970,1348,1174,16509,1967,2329,2152,1825,1359,1066,941,11639
茨城県,0801,水戸,ほとんど飲まない（飲めない）,3320,3945,3567,2764,2229,1850,1992,19667,3965,4675,4638,4194,3878,4093,4739,30182
茨城県,0802,日立,毎日,1102,1651,1896,1826,1679,1371,1413,10938,354,584,577,437,351,267,252,2822
茨城県,0802,日立,時々,1590,2099,2236,1787,1413,1066,1091,11282,878,1211,1215,938,826,665,687,6420
茨城県,0802,日立,ほとんど飲まない（飲めない）,1794,2147,2136,1679,1330,1171,1346,11603,1726,2255,2603,2263,2045,2201,2782,15875
茨城県,0803,常陸太田・ひたちなか,毎日,1722,2536,2761,2738,2469,2259,2247,16732,563,737,751,586,475,388,334,3834
茨城県,0803,常陸太田・ひたちなか,時々,2370,2669,2639,2155,1682,1218,1163,13896,1366,1740,1788,1323,1104,940,777,9038
茨城県,0803,常陸太田・ひたちなか,ほとんど飲まない（飲めない）,2659,3128,3091,2500,1961,1705,1887,16931,2900,3519,3786,3492,3396,3701,4503,25297
茨城県,0804,鹿行,毎日,1441,1988,2022,1721,1691,1628,1594,12085,480,645,627,448,360,308,269,3137
茨城県,0804,鹿行,時々,1708,1917,1568,1204,904,829,704,8834,1000,1210,1091,866,701,541,534,5943
茨城県,0804,鹿行,ほとんど飲まない（飲めない）,1784,2035,1747,1414,1177,1223,1418,10798,2020,2332,2406,2174,2401,2769,3278,17380
茨城県,0805,土浦,毎日,1316,1857,1948,1754,1569,1555,1467,11466,477,669,670,481,384,282,292,3255
茨城県,0805,土浦,時々,1524,1758,1641,1319,1010,810,791,8853,955,1227,1092,983,791,633,660,6341
茨城県,0805,土浦,ほとんど飲まない（飲めない）,1959,2240,1957,1559,1139,1053,1216,11123,1873,2459,2457,2143,2157,2306,2954,16349
茨城県,0806,つくば,毎日,2177,2694,2602,2158,1939,1612,1740,14922,778,1103,882,659,504,359,324,4609
茨城県,0806,つくば,時々,2807,2706,2260,1733,1286,867,795,12454,1827,2064,1769,1314,993,687,620,9274
茨城県,0806,つくば,ほとんど飲まない（飲めない）,2956,3121,2471,1874,1384,1121,1317,14244,3438,3672,3214,2678,2347,2584,3127,21060
茨城県,0807,取手・竜ヶ崎,毎日,2258,3379,3442,3005,2692,2761,3296,20833,852,1269,1157,930,799,748,646,6401
茨城県,0807,取手・竜ヶ崎,時々,2909,3466,3002,2413,1869,1537,1752,16948,1983,2489,2225,1796,1514,1413,1569,12989
茨城県,0807,取手・竜ヶ崎,ほとんど飲まない（飲めない）,3208,3766,3368,2537,1956,1768,2284,18887,3488,4164,4153,3690,3515,4064,5646,28720
茨城県,0808,筑西・下妻,毎日,1366,1858,1869,1833,1810,1824,1707,12267,452,622,609,452,360,333,267,3095
茨城県,0808,筑西・下妻,時々,1332,1485,1271,916,878,750,600,7232,848,1025,1034,866,721,578,435,5507
茨城県,0808,筑西・下妻,ほとんど飲まない（飲めない）,1761,1924,1615,1333,1191,1183,1110,10117,1997,2411,2390,2305,2448,2875,3034,17460
茨城県,0809,古河・坂東,毎日,1227,1580,1741,1525,1548,1431,1513,10565,402,594,579,471,372,289,251,2958
茨城県,0809,古河・坂東,時々,1147,1300,1165,832,719,531,556,6250,741,935,872,679,619,521,429,4796
茨城県,0809,古河・坂東,ほとんど飲まない（飲めない）,1580,1722,1611,1271,1100,968,1073,9325,1545,1972,2029,1739,1899,2258,2715,14157
栃木県,0901,県北,毎日,2219,2734,2668,2732,2748,2741,2638,18480,647,943,875,659,598,485,384,4591
栃木県,0901,県北,時々,2350,2503,2160,1669,1600,1457,1539,13278,1372,1621,1410,1223,1231,1054,896,8807
栃木県,0901,県北,ほとんど飲まない（飲めない）,3185,3365,2948,2237,2037,2083,2479,18334,3350,3785,3752,3533,3834,4670,5504,28428
栃木県,0902,県西,毎日,847,1234,1349,1261,1311,1215,1131,8348,291,453,397,314,289,261,235,2240
栃木県,0902,県西,時々,924,1101,1050,849,758,651,678,6011,563,778,715,622,555,487,490,4210
栃木県,0902,県西,ほとんど飲まない（飲めない）,1227,1514,1337,1105,1004,901,1125,8213,1364,1632,1757,1662,1725,1993,2484,12617
栃木県,0903,宇都宮,毎日,3215,4171,4364,3785,3246,2317,2304,23402,1055,1456,1361,978,709,528,492,6579
栃木県,0903,宇都宮,時々,4379,4596,4031,3152,2196,1358,1306,21018,2498,3026,2650,2056,1446,1176,1107,13959
栃木県,0903,宇都宮,ほとんど飲まない（飲めない）,4719,5254,4600,3439,2422,1816,1928,24178,4870,5377,5173,4219,3656,3479,4537,31311
栃木県,0904,県東,毎日,901,1134,1076,1087,1166,1176,1129,7669,253,374,290,259,245,179,159,1759
栃木県,0904,県東,時々,1004,1066,804,713,629,605,644,5465,521,578,593,421,455,393,324,3285
栃木県,0904,県東,ほとんど飲まない（飲めない）,1335,1429,1217,976,870,959,1045,7831,1324,1549,1421,1430,1680,2150,2420,11974
栃木県,0905,県南,毎日,2372,3517,3460,3169,3137,3058,2864,21577,768,1106,1115,815,715,573,442,5534
栃木県,0905,県南,時々,2866,3411,2895,2389,1987,1579,1544,16671,1727,2122,2020,1569,1342,1141,1006,10927
栃木県,0905,県南,ほとんど飲まない（飲めない）,3880,4606,3843,2985,2501,2228,2618,22661,4161,4809,4871,4188,4362,4930,5944,33265
栃木県,0906,両毛,毎日,1246,1765,1857,1769,1591,1386,1491,11105,351,634,624,457,388,334,289,3077
栃木県,0906,両毛,時々,1397,1566,1437,1139,879,688,701,7807,731,971,969,825,658,570,677,5401
栃木県,0906,両毛,ほとんど飲まない（飲めない）,1968,2333,2174,1714,1368,1214,1423,12194,1925,2344,2371,2191,2104,2448,3184,16567
群馬県,1001,前橋,毎日,1689,2418,2638,2312,2285,2115,2236,15693,586,923,882,745,642,533,531,4842
群馬県,1001,前橋,時々,2131,2340,2070,1673,1309,1002,1085,11610,1282,1645,1518,1286,1064,974,1154,8923
群馬県,1001,前橋,ほとんど飲まない（飲めない）,2854,3247,2870,2334,1847,1674,1937,16763,2800,3459,3585,3305,2963,3503,4647,24262
群馬県,1002,渋川,毎日,582,717,811,677,854,796,810,5247,165,249,263,191,185,158,129,1340
群馬県,1002,渋川,時々,575,680,545,465,450,374,354,3443,374,427,458,358,315,312,336,2580
群馬県,1002,渋川,ほとんど飲まない（飲めない）,856,945,808,716,643,535,651,5154,904,1049,1067,951,1025,1201,1574,7771
群馬県,1003,伊勢崎,毎日,1369,1938,2030,1895,1670,1366,1535,11803,466,646,671,517,397,336,326,3359
群馬県,1003,伊勢崎,時々,1520,1657,1510,1152,905,650,603,7997,911,1120,1051,824,600,445,529,5480
群馬県,1003,伊勢崎,ほとんど飲まない（飲めない）,2054,2425,2166,1726,1418,1258,1585,12632,2178,2676,2742,2282,2169,2659,3738,18444
